path|owner|project|file|language|code|comment|blank
./src/_00/output/Python/ansible~ansible/lib/ansible/config/ansible_builtin_runtime.yml|ansible|ansible|ansible_builtin_runtime.yml|YAML|9721|27|0
./src/_00/output/Python/ansible~ansible/test/integration/targets/module_utils_Ansible.Basic/library/ansible_basic_tests.ps1|ansible|ansible|ansible_basic_tests.ps1|PowerShell|3068|42|318
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_util/controller/sanity/validate-modules/validate_modules/main.py|ansible|ansible|main.py|Python|2221|126|307
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/user.py|ansible|ansible|user.py|Python|2196|722|513
./src/_00/output/Python/ansible~ansible/test/integration/targets/copy/tasks/tests.yml|ansible|ansible|tests.yml|YAML|2073|94|367
./src/_00/output/Python/ansible~ansible/lib/ansible/config/base.yml|ansible|ansible|base.yml|YAML|2070|28|0
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/csharp/Ansible.Basic.cs|ansible|ansible|Ansible.Basic.cs|C#|1458|115|199
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/basic.py|ansible|ansible|basic.py|Python|1416|372|318
./src/_00/output/Python/ansible~ansible/lib/ansible/galaxy/collection/__init__.py|ansible|ansible|__init__.py|Python|1413|186|317
./src/_00/output/Python/ansible~ansible/lib/ansible/cli/galaxy.py|ansible|ansible|galaxy.py|Python|1387|176|315
./src/_00/output/Python/ansible~ansible/test/support/network-integration/collections/ansible_collections/ansible/netcommon/plugins/module_utils/compat/ipaddress.py|ansible|ansible|ipaddress.py|Python|1284|768|526
./src/_00/output/Python/ansible~ansible/test/units/modules/test_iptables.py|ansible|ansible|test_iptables.py|Python|1251|30|135
./src/_00/output/Python/ansible~ansible/test/integration/targets/lineinfile/tasks/main.yml|ansible|ansible|main.yml|YAML|1150|76|222
./src/_00/output/Python/ansible~ansible/test/support/windows-integration/plugins/module_utils/Ansible.Service.cs|ansible|ansible|Ansible.Service.cs|C#|1122|29|187
./src/_00/output/Python/ansible~ansible/lib/ansible/cli/doc.py|ansible|ansible|doc.py|Python|1096|222|292
./src/_00/output/Python/ansible~ansible/lib/ansible/plugins/loader.py|ansible|ansible|loader.py|Python|1085|256|315
./src/_00/output/Python/ansible~ansible/test/units/galaxy/test_api.py|ansible|ansible|test_api.py|Python|1072|28|256
./src/_00/output/Python/ansible~ansible/test/integration/targets/inventory_script/inventory.json|ansible|ansible|inventory.json|JSON|1045|0|0
./src/_00/output/Python/ansible~ansible/test/integration/targets/ansible-galaxy-collection/tasks/install.yml|ansible|ansible|install.yml|YAML|989|44|148
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/service.py|ansible|ansible|service.py|Python|968|379|262
./src/_00/output/Python/ansible~ansible/packaging/release.py|ansible|ansible|release.py|Python|919|212|431
./src/_00/output/Python/ansible~ansible/test/units/cli/test_galaxy.py|ansible|ansible|test_galaxy.py|Python|906|140|304
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/apt.py|ansible|ansible|apt.py|Python|879|480|211
./src/_00/output/Python/ansible~ansible/lib/ansible/plugins/strategy/__init__.py|ansible|ansible|__init__.py|Python|879|183|179
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_internal/commands/sanity/__init__.py|ansible|ansible|__init__.py|Python|875|106|313
./src/_00/output/Python/ansible~ansible/test/units/galaxy/test_collection.py|ansible|ansible|test_collection.py|Python|859|40|303
./src/_00/output/Python/ansible~ansible/test/integration/targets/module_utils_Ansible.Become/library/ansible_become_tests.ps1|ansible|ansible|ansible_become_tests.ps1|PowerShell|857|35|126
./src/_00/output/Python/ansible~ansible/test/support/network-integration/collections/ansible_collections/ansible/netcommon/plugins/connection/network_cli.py|ansible|ansible|network_cli.py|Python|842|422|122
./src/_00/output/Python/ansible~ansible/lib/ansible/executor/task_executor.py|ansible|ansible|task_executor.py|Python|839|235|197
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_internal/host_profiles.py|ansible|ansible|host_profiles.py|Python|835|308|300
./src/_00/output/Python/ansible~ansible/lib/ansible/plugins/action/__init__.py|ansible|ansible|__init__.py|Python|817|378|237
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/urls.py|ansible|ansible|urls.py|Python|798|344|263
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/git.py|ansible|ansible|git.py|Python|779|461|189
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_internal/util.py|ansible|ansible|util.py|Python|763|134|321
./src/_00/output/Python/ansible~ansible/lib/ansible/utils/collection_loader/_collection_finder.py|ansible|ansible|_collection_finder.py|Python|759|257|275
./src/_00/output/Python/ansible~ansible/test/integration/targets/module_utils_Ansible.Service/library/ansible_service_tests.ps1|ansible|ansible|ansible_service_tests.ps1|PowerShell|758|38|157
./src/_00/output/Python/ansible~ansible/test/units/galaxy/test_collection_install.py|ansible|ansible|test_collection_install.py|Python|752|18|244
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_util/controller/sanity/validate-modules/validate_modules/schema.py|ansible|ansible|schema.py|Python|750|57|135
./src/_00/output/Python/ansible~ansible/test/integration/targets/file/tasks/main.yml|ansible|ansible|main.yml|YAML|743|36|184
./src/_00/output/Python/ansible~ansible/test/support/windows-integration/plugins/modules/win_whoami.ps1|ansible|ansible|win_whoami.ps1|PowerShell|734|6|97
./src/_00/output/Python/ansible~ansible/test/integration/targets/dnf/tasks/dnf.yml|ansible|ansible|dnf.yml|YAML|729|23|147
./src/_00/output/Python/ansible~ansible/test/integration/targets/ansible-test-container/runme.py|ansible|ansible|runme.py|Python|715|158|302
./src/_00/output/Python/ansible~ansible/lib/ansible/parsing/vault/__init__.py|ansible|ansible|__init__.py|Python|703|294|307
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/unarchive.py|ansible|ansible|unarchive.py|Python|693|342|144
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/six/__init__.py|ansible|ansible|__init__.py|Python|688|128|193
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_internal/commands/integration/__init__.py|ansible|ansible|__init__.py|Python|683|49|243
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/facts/hardware/linux.py|ansible|ansible|linux.py|Python|671|114|142
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_internal/containers.py|ansible|ansible|containers.py|Python|656|70|217
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/dnf.py|ansible|ansible|dnf.py|Python|649|495|145
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_internal/classification/__init__.py|ansible|ansible|__init__.py|Python|647|33|215
./src/_00/output/Python/ansible~ansible/lib/ansible/executor/module_common.py|ansible|ansible|module_common.py|Python|643|543|247
./src/_00/output/Python/ansible~ansible/lib/ansible/galaxy/api.py|ansible|ansible|api.py|Python|636|132|166
./src/_00/output/Python/ansible~ansible/test/integration/targets/filter_core/tasks/main.yml|ansible|ansible|main.yml|YAML|632|11|96
./src/_00/output/Python/ansible~ansible/lib/ansible/plugins/connection/ssh.py|ansible|ansible|ssh.py|Python|626|587|185
./src/_00/output/Python/ansible~ansible/test/units/utils/collection_loader/test_collection_loader.py|ansible|ansible|test_collection_loader.py|Python|625|93|204
./src/_00/output/Python/ansible~ansible/test/integration/targets/template/tasks/main.yml|ansible|ansible|main.yml|YAML|615|45|153
./src/_00/output/Python/ansible~ansible/test/lib/ansible_test/_internal/docker_util.py|ansible|ansible|docker_util.py|Python|612|188|245
./src/_00/output/Python/ansible~ansible/test/integration/targets/uri/tasks/main.yml|ansible|ansible|main.yml|YAML|608|21|115
./src/_00/output/Python/ansible~ansible/lib/ansible/utils/display.py|ansible|ansible|display.py|Python|605|125|144
./src/_00/output/Python/ansible~ansible/test/units/plugins/action/test_action.py|ansible|ansible|test_action.py|Python|602|126|145
./src/_00/output/Python/ansible~ansible/lib/ansible/template/__init__.py|ansible|ansible|__init__.py|Python|597|243|186
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/file.py|ansible|ansible|file.py|Python|596|286|135
./src/_00/output/Python/ansible~ansible/test/integration/targets/get_url/tasks/main.yml|ansible|ansible|main.yml|YAML|591|30|120
./src/_00/output/Python/ansible~ansible/test/units/parsing/vault/test_vault.py|ansible|ansible|test_vault.py|Python|584|63|179
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/common/parameters.py|ansible|ansible|parameters.py|Python|583|166|189
./src/_00/output/Python/ansible~ansible/lib/ansible/modules/hostname.py|ansible|ansible|hostname.py|Python|575|125|208
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/csharp/Ansible.Become.cs|ansible|ansible|Ansible.Become.cs|C#|570|56|84
./src/_00/output/Python/ansible~ansible/test/integration/targets/conditionals/play.yml|ansible|ansible|play.yml|YAML|569|4|120
./src/_00/output/Python/ansible~ansible/lib/ansible/galaxy/collection/concrete_artifact_manager.py|ansible|ansible|concrete_artifact_manager.py|Python|568|87|112
./src/_00/output/Python/ansible~ansible/test/integration/targets/argspec/tasks/main.yml|ansible|ansible|main.yml|YAML|560|0|99
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/facts/system/distribution.py|ansible|ansible|distribution.py|Python|555|66|104
./src/_00/output/Python/ansible~ansible/test/units/module_utils/facts/hardware/fixtures/sysctl_darwin.txt|ansible|ansible|sysctl_darwin.txt|Text|545|0|0
./src/_00/output/Python/ansible~ansible/test/units/module_utils/facts/hardware/linux_data.py|ansible|ansible|linux_data.py|Python|544|145|17
./src/_00/output/Python/ansible~ansible/lib/ansible/plugins/connection/winrm.py|ansible|ansible|winrm.py|Python|539|288|113
./src/_00/output/Python/ansible~ansible/lib/ansible/playbook/base.py|ansible|ansible|base.py|Python|518|131|134
./src/_00/output/Python/ansible~ansible/lib/ansible/cli/config.py|ansible|ansible|config.py|Python|515|73|136
./src/_00/output/Python/ansible~ansible/lib/ansible/module_utils/distro/_distro.py|ansible|ansible|_distro.py|Python|513|620|274
./src/_00/output/Python/ansible~ansible/test/units/plugins/connection/test_ssh.py|ansible|ansible|test_ssh.py|Python|511|46|119
