repo_path,path,original_path
Dart/flutter~flutter,packages/flutter/lib/widgets/basic.dart,packages/flutter/lib/src/widgets/basic.dart
Dart/flutter~flutter,packages/flutter/test/material/modal_bottom_sheet_test.dart,packages/flutter/test/material/bottom_sheet_test.dart
Dart/flutter~flutter,packages/flutter_tools/test/commands.shard/hermetic/build_xcarchive_test.dart,packages/flutter_tools/test/commands.shard/hermetic/build_ipa_test.dart
Dart/flutter~flutter,engine/src/flutter/lib/web_ui/lib/src/engine/compositor/canvaskit_api.dart,engine/src/flutter/lib/web_ui/lib/src/engine/canvaskit/canvaskit_api.dart
Dart/flutter~flutter,packages/flutter_tools/test/general.shard/commands/create_test.dart,packages/flutter_tools/test/commands.shard/permeable/create_test.dart
Dart/flutter~flutter,packages/flutter/lib/src/widgets/date_picker.dart,packages/flutter/lib/src/material/date_picker.dart
Dart/flutter~flutter,packages/flutter/lib/src/material/date_picker.dart,packages/flutter/lib/src/material/pickers/date_picker_deprecated.dart
Dart/flutter~flutter,packages/flutter/lib/src/foundation/tree_diagnostics_mixin.dart,packages/flutter/lib/src/foundation/diagnostics.dart
Dart/flutter~flutter,packages/flutter/test/foundation/tree_diagnostics_mixin_test.dart,packages/flutter/test/foundation/diagnostics_test.dart
Dart/flutter~flutter,engine/src/flutter/flow/display_list_unittests.cc,engine/src/flutter/display_list/display_list_unittests.cc
Dart/flutter~flutter,engine/src/flutter/display_list/dl_rendering_unittests.cc,engine/src/flutter/display_list/testing/dl_rendering_unittests.cc
Dart/flutter~flutter,packages/flutter/test/gestures/scroll_test.dart,packages/flutter/test/gestures/drag_test.dart
Dart/flutter~flutter,packages/flutter/test/widget/draggable_test.dart,packages/flutter/test/widgets/draggable_test.dart
Dart/flutter~flutter,packages/flutter/test/material/drop_down_test.dart,packages/flutter/test/material/dropdown_test.dart
Dart/flutter~flutter,packages/flutter/lib/src/widgets/editable_text.dart,packages/flutter/lib/src/widgets/editable.dart
Dart/flutter~flutter,packages/flutter/lib/editing/editable_string.dart,packages/flutter/lib/src/widgets/editable_text.dart
Dart/flutter~flutter,packages/flutter/test/widgets/editable_text_shortcuts_tests.dart,packages/flutter/test/widgets/editable_text_shortcuts_test.dart
Dart/flutter~flutter,packages/flutter/test/material/contained_button_test.dart,packages/flutter/test/material/elevated_button_test.dart
Dart/flutter~flutter,engine/src/flutter/shell/platform/embedder/tests/embedder_unittests_gl.cc,engine/src/flutter/shell/platform/embedder/tests/embedder_gl_unittests.cc
Dart/flutter~flutter,engine/src/flutter/lib/web_ui/lib/src/engine/canvaskit/font_fallback_data.dart,engine/src/flutter/lib/web_ui/lib/src/engine/font_fallback_data.dart
Dart/flutter~flutter,packages/flutter/lib/widgets/framework.dart,packages/flutter/lib/src/widgets/framework.dart
Dart/flutter~flutter,dev/tools/test/localization/gen_l10n_test.dart,packages/flutter_tools/test/general.shard/generate_localizations_test.dart
