path|owner|project|language|code
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/formula.rb|Homebrew|brew|Ruby|2186
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/test/formula_spec.rb|Homebrew|brew|Ruby|1586
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/vendor/bundle/ruby/3.3.0/gems/addressable-2.8.7/lib/addressable/uri.rb|Homebrew|brew|Ruby|1547
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/formula_installer.rb|Homebrew|brew|Ruby|1303
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/vendor/bundle/ruby/3.3.0/gems/concurrent-ruby-1.3.4/lib/concurrent-ruby/concurrent/promises.rb|Homebrew|brew|Ruby|1196
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/vendor/bundle/ruby/3.3.0/gems/sorbet-runtime-0.5.11708/lib/types/private/methods/call_validation_2_6.rb|Homebrew|brew|Ruby|1140
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/vendor/bundle/ruby/3.3.0/gems/sorbet-runtime-0.5.11708/lib/types/private/methods/call_validation_2_7.rb|Homebrew|brew|Ruby|1140
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/test/formula_auditor_spec.rb|Homebrew|brew|Ruby|1115
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/tap.rb|Homebrew|brew|Ruby|1103
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/download_strategy.rb|Homebrew|brew|Ruby|1072
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/test/service_spec.rb|Homebrew|brew|Ruby|1036
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/test/rubocops/components_order_spec.rb|Homebrew|brew|Ruby|1034
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/formulary.rb|Homebrew|brew|Ruby|932
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/test/cask/audit_spec.rb|Homebrew|brew|Ruby|919
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/vendor/bundle/ruby/3.3.0/gems/ruby-macho-4.1.0/lib/macho/load_commands.rb|Homebrew|brew|Ruby|849
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/livecheck/livecheck.rb|Homebrew|brew|Ruby|832
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/cask/audit.rb|Homebrew|brew|Ruby|827
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/diagnostic.rb|Homebrew|brew|Ruby|824
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/formula_auditor.rb|Homebrew|brew|Ruby|815
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/test/version_spec.rb|Homebrew|brew|Ruby|782
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/utils/github.rb|Homebrew|brew|Ruby|774
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/vendor/bundle/ruby/3.3.0/gems/patchelf-1.5.1/lib/patchelf/alt_saver.rb|Homebrew|brew|Ruby|761
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/rubocops/lines.rb|Homebrew|brew|Ruby|719
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/dev-cmd/bottle.rb|Homebrew|brew|Ruby|715
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/test/tap_spec.rb|Homebrew|brew|Ruby|695
./src/_00/output/Ruby/Homebrew~brew/Library/Homebrew/cmd/update-report.rb|Homebrew|brew|Ruby|681
