path|owner|project|language|code
./src/_00/output/Ruby/github-linguist~linguist/samples/C/sgd_fast.c|github-linguist|linguist|C|11370
./src/_00/output/Ruby/github-linguist~linguist/samples/JavaScript/jquery-1.7.2.js|github-linguist|linguist|JavaScript|6483
./src/_00/output/Ruby/github-linguist~linguist/samples/JavaScript/jquery-1.6.1.js|github-linguist|linguist|JavaScript|5903
./src/_00/output/Ruby/github-linguist~linguist/samples/JavaScript/parser.js|github-linguist|linguist|JavaScript|2745
./src/_00/output/Ruby/github-linguist~linguist/samples/JavaScript/ccalc-parse.js|github-linguist|linguist|JavaScript|1366
./src/_00/output/Ruby/github-linguist~linguist/samples/JavaScript/http.js|github-linguist|linguist|JavaScript|1313
./src/_00/output/Ruby/github-linguist~linguist/samples/JavaScript/uglify.js|github-linguist|linguist|JavaScript|1104
./src/_00/output/Ruby/github-linguist~linguist/samples/Objective-C/ASIHTTPRequest.m|github-linguist|linguist|Objective-C|3850
./src/_00/output/Ruby/github-linguist~linguist/samples/Objective-C/JSONKit.m|github-linguist|linguist|Objective-C|2285
./src/_00/output/Ruby/github-linguist~linguist/samples/PHP/Model.php|github-linguist|linguist|PHP|2049
./src/_00/output/Ruby/github-linguist~linguist/samples/Ruby/sinatra.rb|github-linguist|linguist|Ruby|1281
./src/_00/output/Ruby/github-linguist~linguist/test/test_heuristics.rb|github-linguist|linguist|Ruby|983
./src/_00/output/Ruby/github-linguist~linguist/samples/Elixir/regex.ex|github-linguist|linguist|Elixir|344
./src/_00/output/Ruby/github-linguist~linguist/samples/Haskell/HsColour.hs|github-linguist|linguist|Haskell|77
