path,owner,project,file,language,code
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/MacDeviceLabel.swift,utmapp,UTM,MacDeviceLabel.swift,Swift,80
./src/_00/output/Swift/utmapp~UTM/Scripting/UTMScriptingDeleteCommand.swift,utmapp,UTM,UTMScriptingDeleteCommand.swift,Swift,13
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMConfigNetworkView.swift,utmapp,UTM,VMConfigNetworkView.swift,Swift,59
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMWizardStartViewTCI.swift,utmapp,UTM,VMWizardStartViewTCI.swift,Swift,54
./src/_00/output/Swift/utmapp~UTM/utmctl/UTMCtl.swift,utmapp,UTM,UTMCtl.swift,Swift,529
./src/_00/output/Swift/utmapp~UTM/Services/UTMSpiceVirtualMachine.swift,utmapp,UTM,UTMSpiceVirtualMachine.swift,Swift,114
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMConfigSharingView.swift,utmapp,UTM,VMConfigSharingView.swift,Swift,42
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMCommands.swift,utmapp,UTM,VMCommands.swift,Swift,41
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/VMToolbarDisplayMenuView.swift,utmapp,UTM,VMToolbarDisplayMenuView.swift,Swift,83
./src/_00/output/Swift/utmapp~UTM/Services/UTMSWTPM.swift,utmapp,UTM,UTMSWTPM.swift,Swift,97
./src/_00/output/Swift/utmapp~UTM/Services/UTMVirtualMachine.swift,utmapp,UTM,UTMVirtualMachine.swift,Swift,335
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/VMConfigNetworkPortForwardView.swift,utmapp,UTM,VMConfigNetworkPortForwardView.swift,Swift,90
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMAppleConfigurationGenericPlatform.swift,utmapp,UTM,UTMAppleConfigurationGenericPlatform.swift,Swift,36
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMQemuConfigurationSound.swift,utmapp,UTM,UTMQemuConfigurationSound.swift,Swift,51
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMQemuConfigurationPortForward.swift,utmapp,UTM,UTMQemuConfigurationPortForward.swift,Swift,78
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/Display/VMDisplayAppleDisplayWindowController.swift,utmapp,UTM,VMDisplayAppleDisplayWindowController.swift,Swift,180
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMAppleConfigurationSystem.swift,utmapp,UTM,UTMAppleConfigurationSystem.swift,Swift,118
./src/_00/output/Swift/utmapp~UTM/Configuration/Legacy/UTMLegacyAppleConfiguration.swift,utmapp,UTM,UTMLegacyAppleConfiguration.swift,Swift,345
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/VMRemoteSessionState.swift,utmapp,UTM,VMRemoteSessionState.swift,Swift,15
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/VMToolbarUSBMenuView.swift,utmapp,UTM,VMToolbarUSBMenuView.swift,Swift,45
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMWizardOSLinuxView.swift,utmapp,UTM,VMWizardOSLinuxView.swift,Swift,146
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMAppleConfigurationDrive.swift,utmapp,UTM,UTMAppleConfigurationDrive.swift,Swift,112
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMWizardSummaryView.swift,utmapp,UTM,VMWizardSummaryView.swift,Swift,158
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/UTMSingleWindowView.swift,utmapp,UTM,UTMSingleWindowView.swift,Swift,62
./src/_00/output/Swift/utmapp~UTM/Configuration/QEMUArgument.swift,utmapp,UTM,QEMUArgument.swift,Swift,60
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMConfigAdvancedNetworkView.swift,utmapp,UTM,VMConfigAdvancedNetworkView.swift,Swift,49
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMAppleConfigurationVirtualization.swift,utmapp,UTM,UTMAppleConfigurationVirtualization.swift,Swift,191
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMWizardContent.swift,utmapp,UTM,VMWizardContent.swift,Swift,35
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/VMAppleSettingsView.swift,utmapp,UTM,VMAppleSettingsView.swift,Swift,134
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/VMDisplayHostedView.swift,utmapp,UTM,VMDisplayHostedView.swift,Swift,165
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/VMToolbarView.swift,utmapp,UTM,VMToolbarView.swift,Swift,363
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMConfirmActionModifier.swift,utmapp,UTM,VMConfirmActionModifier.swift,Swift,60
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMAppleConfigurationNetwork.swift,utmapp,UTM,UTMAppleConfigurationNetwork.swift,Swift,96
./src/_00/output/Swift/utmapp~UTM/Services/UTMQemuPort.swift,utmapp,UTM,UTMQemuPort.swift,Swift,52
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/DoubleClickHandler.swift,utmapp,UTM,DoubleClickHandler.swift,Swift,50
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMQemuConfigurationQEMU.swift,utmapp,UTM,UTMQemuConfigurationQEMU.swift,Swift,142
./src/_00/output/Swift/utmapp~UTM/Scripting/UTMScripting.swift,utmapp,UTM,UTMScripting.swift,Swift,197
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMAppleConfiguration.swift,utmapp,UTM,UTMAppleConfiguration.swift,Swift,281
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMConfigSystemView.swift,utmapp,UTM,VMConfigSystemView.swift,Swift,255
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMReleaseNotesView.swift,utmapp,UTM,VMReleaseNotesView.swift,Swift,159
./src/_00/output/Swift/utmapp~UTM/Platform/UTMDownloadTask.swift,utmapp,UTM,UTMDownloadTask.swift,Swift,145
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/VMConfigAppleVirtualizationView.swift,utmapp,UTM,VMConfigAppleVirtualizationView.swift,Swift,34
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMCardView.swift,utmapp,UTM,VMCardView.swift,Swift,98
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/VMConfigAppleDisplayView.swift,utmapp,UTM,VMConfigAppleDisplayView.swift,Swift,159
./src/_00/output/Swift/utmapp~UTM/Configuration/UTMConfiguration.swift,utmapp,UTM,UTMConfiguration.swift,Swift,160
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMWizardHardwareView.swift,utmapp,UTM,VMWizardHardwareView.swift,Swift,117
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/UTMPlaceholderVMView.swift,utmapp,UTM,UTMPlaceholderVMView.swift,Swift,92
./src/_00/output/Swift/utmapp~UTM/Scripting/UTMScriptingImportCommand.swift,utmapp,UTM,UTMScriptingImportCommand.swift,Swift,43
./src/_00/output/Swift/utmapp~UTM/Services/UTMRegistryEntry.swift,utmapp,UTM,UTMRegistryEntry.swift,Swift,420
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/AppDelegate.swift,utmapp,UTM,AppDelegate.swift,Swift,153
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/UTMDataExtension.swift,utmapp,UTM,UTMDataExtension.swift,Swift,34
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMWizardOSMacView.swift,utmapp,UTM,VMWizardOSMacView.swift,Swift,94
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/Display/VMDisplayQemuDisplayController.swift,utmapp,UTM,VMDisplayQemuDisplayController.swift,Swift,565
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/UTMDonateView.swift,utmapp,UTM,UTMDonateView.swift,Swift,234
./src/_00/output/Swift/utmapp~UTM/Platform/iOS/UTMExternalSceneDelegate.swift,utmapp,UTM,UTMExternalSceneDelegate.swift,Swift,26
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/VMConfigAppleDriveCreateView.swift,utmapp,UTM,VMConfigAppleDriveCreateView.swift,Swift,61
./src/_00/output/Swift/utmapp~UTM/Platform/macOS/VMAppleRemovableDrivesView.swift,utmapp,UTM,VMAppleRemovableDrivesView.swift,Swift,185
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/VMPlaceholderView.swift,utmapp,UTM,VMPlaceholderView.swift,Swift,118
./src/_00/output/Swift/utmapp~UTM/Remote/UTMRemoteKeyManager.swift,utmapp,UTM,UTMRemoteKeyManager.swift,Swift,161
./src/_00/output/Swift/utmapp~UTM/Platform/Shared/UTMUnavailableVMView.swift,utmapp,UTM,UTMUnavailableVMView.swift,Swift,81
