path|owner|project|file|language|code|comment|blank
./src/_00/output/C++/electron~electron/spec/api-browser-window-spec.ts|electron|electron|api-browser-window-spec.ts|TypeScript|5842|132|900
./src/_00/output/C++/electron~electron/shell/browser/api/electron_api_web_contents.cc|electron|electron|electron_api_web_contents.cc|C++|3809|259|622
./src/_00/output/C++/electron~electron/spec/chromium-spec.ts|electron|electron|chromium-spec.ts|TypeScript|3326|91|423
./src/_00/output/C++/electron~electron/spec/api-web-contents-spec.ts|electron|electron|api-web-contents-spec.ts|TypeScript|2536|47|404
./src/_00/output/C++/electron~electron/spec/fixtures/api/print-to-pdf-large.html|electron|electron|print-to-pdf-large.html|HTML|2125|7|250
./src/_00/output/C++/electron~electron/spec/webview-spec.ts|electron|electron|webview-spec.ts|TypeScript|1845|57|308
./src/_00/output/C++/electron~electron/docs/breaking-changes.md|electron|electron|breaking-changes.md|Markdown|1826|0|626
./src/_00/output/C++/electron~electron/spec/api-app-spec.ts|electron|electron|api-app-spec.ts|TypeScript|1799|80|320
./src/_00/output/C++/electron~electron/docs/api/web-contents.md|electron|electron|web-contents.md|Markdown|1615|72|712
./src/_00/output/C++/electron~electron/shell/browser/api/electron_api_session.cc|electron|electron|electron_api_session.cc|C++|1576|69|257
./src/_00/output/C++/electron~electron/spec/api-session-spec.ts|electron|electron|api-session-spec.ts|TypeScript|1566|41|219
./src/_00/output/C++/electron~electron/shell/browser/api/electron_api_app.cc|electron|electron|electron_api_app.cc|C++|1559|52|224
./src/_00/output/C++/electron~electron/spec/api-protocol-spec.ts|electron|electron|api-protocol-spec.ts|TypeScript|1553|41|189
./src/_00/output/C++/electron~electron/shell/browser/electron_browser_client.cc|electron|electron|electron_browser_client.cc|C++|1483|84|200
./src/_00/output/C++/electron~electron/spec/asar-spec.ts|electron|electron|asar-spec.ts|TypeScript|1446|62|222
./src/_00/output/C++/electron~electron/spec/api-net-spec.ts|electron|electron|api-net-spec.ts|TypeScript|1441|31|146
./src/_00/output/C++/electron~electron/shell/browser/native_window_views.cc|electron|electron|native_window_views.cc|C++|1416|164|251
./src/_00/output/C++/electron~electron/shell/browser/native_window_mac.mm|electron|electron|native_window_mac.mm|Objective-C++|1349|185|315
./src/_00/output/C++/electron~electron/docs/api/session.md|electron|electron|session.md|Markdown|1230|0|409
./src/_00/output/C++/electron~electron/spec/api-context-bridge-spec.ts|electron|electron|api-context-bridge-spec.ts|TypeScript|1229|11|86
./src/_00/output/C++/electron~electron/docs/api/app.md|electron|electron|app.md|Markdown|1132|0|477
./src/_00/output/C++/electron~electron/shell/browser/api/electron_api_base_window.cc|electron|electron|electron_api_base_window.cc|C++|1100|37|238
./src/_00/output/C++/electron~electron/spec/extensions-spec.ts|electron|electron|extensions-spec.ts|TypeScript|1096|11|233
./src/_00/output/C++/electron~electron/docs/api/browser-window.md|electron|electron|browser-window.md|Markdown|1042|8|639
./src/_00/output/C++/electron~electron/shell/common/extensions/api/tabs.json|electron|electron|tabs.json|JSON|1022|0|0
./src/_00/output/C++/electron~electron/spec/ts-smoke/electron/main.ts|electron|electron|main.ts|TypeScript|1020|126|193
./src/_00/output/C++/electron~electron/shell/browser/extensions/api/scripting/scripting_api.cc|electron|electron|scripting_api.cc|C++|1017|128|191
./src/_00/output/C++/electron~electron/lib/node/asar-fs-wrapper.ts|electron|electron|asar-fs-wrapper.ts|TypeScript|937|35|192
./src/_00/output/C++/electron~electron/shell/browser/ui/inspectable_web_contents.cc|electron|electron|inspectable_web_contents.cc|C++|882|34|139
./src/_00/output/C++/electron~electron/spec/api-menu-spec.ts|electron|electron|api-menu-spec.ts|TypeScript|874|12|107
./src/_00/output/C++/electron~electron/docs/api/base-window.md|electron|electron|base-window.md|Markdown|869|10|567
./src/_00/output/C++/electron~electron/spec/node-spec.ts|electron|electron|node-spec.ts|TypeScript|843|19|139
./src/_00/output/C++/electron~electron/shell/browser/osr/osr_render_widget_host_view.cc|electron|electron|osr_render_widget_host_view.cc|C++|819|23|172
./src/_00/output/C++/electron~electron/lib/browser/api/web-contents.ts|electron|electron|web-contents.ts|TypeScript|805|80|110
./src/_00/output/C++/electron~electron/shell/browser/file_system_access/file_system_access_permission_context.cc|electron|electron|file_system_access_permission_context.cc|C++|776|88|133
./src/_00/output/C++/electron~electron/spec/api-autoupdater-darwin-spec.ts|electron|electron|api-autoupdater-darwin-spec.ts|TypeScript|774|2|54
./src/_00/output/C++/electron~electron/spec/api-ipc-spec.ts|electron|electron|api-ipc-spec.ts|TypeScript|765|9|83
./src/_00/output/C++/electron~electron/docs/api/webview-tag.md|electron|electron|webview-tag.md|Markdown|763|2|387
./src/_00/output/C++/electron~electron/shell/renderer/api/electron_api_web_frame.cc|electron|electron|electron_api_web_frame.cc|C++|748|44|137
./src/_00/output/C++/electron~electron/shell/browser/ui/cocoa/electron_touch_bar.mm|electron|electron|electron_touch_bar.mm|Objective-C++|742|5|131
./src/_00/output/C++/electron~electron/shell/browser/electron_browser_context.cc|electron|electron|electron_browser_context.cc|C++|739|29|99
./src/_00/output/C++/electron~electron/shell/renderer/api/electron_api_context_bridge.cc|electron|electron|electron_api_context_bridge.cc|C++|703|53|96
./src/_00/output/C++/electron~electron/shell/common/api/electron_api_url_loader.cc|electron|electron|electron_api_url_loader.cc|C++|690|48|83
./src/_00/output/C++/electron~electron/spec/api-utility-process-spec.ts|electron|electron|api-utility-process-spec.ts|TypeScript|684|8|72
./src/_00/output/C++/electron~electron/shell/common/node_bindings.cc|electron|electron|node_bindings.cc|C++|683|149|149
./src/_00/output/C++/electron~electron/shell/browser/native_window.cc|electron|electron|native_window.cc|C++|680|44|143
./src/_00/output/C++/electron~electron/shell/browser/api/electron_api_web_contents.h|electron|electron|electron_api_web_contents.h|C/C++ Header|676|94|130
./src/_00/output/C++/electron~electron/patches/chromium/mas_avoid_private_macos_api_usage.patch.patch|electron|electron|mas_avoid_private_macos_api_usage.patch.patch|diff|670|1101|220
./src/_00/output/C++/electron~electron/shell/browser/net/proxying_url_loader_factory.cc|electron|electron|proxying_url_loader_factory.cc|C++|669|141|128
./src/_00/output/C++/electron~electron/patches/squirrel.mac/build_add_gn_config.patch|electron|electron|build_add_gn_config.patch|diff|650|97|36
./src/_00/output/C++/electron~electron/spec/api-browser-view-spec.ts|electron|electron|api-browser-view-spec.ts|TypeScript|643|3|121
