path|owner|project|file|language|code|comment|blank
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/translations/gpt4all_ro_RO.ts|nomic-ai|gpt4all|gpt4all_ro_RO.ts|Qt Linguist|3248|0|11
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/translations/gpt4all_pt_BR.ts|nomic-ai|gpt4all|gpt4all_pt_BR.ts|Qt Linguist|3245|0|8
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/translations/gpt4all_es_MX.ts|nomic-ai|gpt4all|gpt4all_es_MX.ts|Qt Linguist|3243|0|8
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/translations/gpt4all_zh_CN.ts|nomic-ai|gpt4all|gpt4all_zh_CN.ts|Qt Linguist|3239|0|6
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/translations/gpt4all_zh_TW.ts|nomic-ai|gpt4all|gpt4all_zh_TW.ts|Qt Linguist|3228|0|8
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/translations/gpt4all_it_IT.ts|nomic-ai|gpt4all|gpt4all_it_IT.ts|Qt Linguist|3077|0|8
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/translations/gpt4all_en_US.ts|nomic-ai|gpt4all|gpt4all_en_US.ts|Qt Linguist|2862|0|4
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/database.cpp|nomic-ai|gpt4all|database.cpp|C++|2235|137|378
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/modellist.cpp|nomic-ai|gpt4all|modellist.cpp|C++|2022|50|274
./src/_00/output/C++/nomic-ai~gpt4all/.circleci/continue_config.yml|nomic-ai|gpt4all|continue_config.yml|YAML|1567|32|46
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/ChatView.qml|nomic-ai|gpt4all|ChatView.qml|QML|1247|56|116
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/Theme.qml|nomic-ai|gpt4all|Theme.qml|QML|1105|50|117
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-backend/src/llamamodel.cpp|nomic-ai|gpt4all|llamamodel.cpp|C++|1079|61|195
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/chatllm.cpp|nomic-ai|gpt4all|chatllm.cpp|C++|1047|76|161
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/ModelSettings.qml|nomic-ai|gpt4all|ModelSettings.qml|QML|966|2|31
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/chatmodel.h|nomic-ai|gpt4all|chatmodel.h|C/C++ Header|919|50|153
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/chatviewtextprocessor.cpp|nomic-ai|gpt4all|chatviewtextprocessor.cpp|C++|903|31|188
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-backend/llama.cpp.cmake|nomic-ai|gpt4all|llama.cpp.cmake|CMake|782|94|148
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/ChatItemView.qml|nomic-ai|gpt4all|ChatItemView.qml|QML|751|1|67
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/mysettings.cpp|nomic-ai|gpt4all|mysettings.cpp|C++|698|25|115
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/main.qml|nomic-ai|gpt4all|main.qml|QML|677|6|89
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/AddHFModelView.qml|nomic-ai|gpt4all|AddHFModelView.qml|QML|657|8|38
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-bindings/python/docs/old/gpt4all_nodejs.md|nomic-ai|gpt4all|gpt4all_nodejs.md|Markdown|650|4|375
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/server.cpp|nomic-ai|gpt4all|server.cpp|C++|628|111|120
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/download.cpp|nomic-ai|gpt4all|download.cpp|C++|581|20|97
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/ApplicationSettings.qml|nomic-ai|gpt4all|ApplicationSettings.qml|QML|552|33|20
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/ModelsView.qml|nomic-ai|gpt4all|ModelsView.qml|QML|551|0|45
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/qml/AddGPT4AllModelView.qml|nomic-ai|gpt4all|AddGPT4AllModelView.qml|QML|546|8|38
./src/_00/output/C++/nomic-ai~gpt4all/gpt4all-chat/src/modellist.h|nomic-ai|gpt4all|modellist.h|C/C++ Header|513|16|75
