repo_path,path,original_path
PHP/livewire~livewire,src/Features/SupportPageComponents/Layout.php,src/Features/SupportPageComponents/BaseLayout.php
PHP/livewire~livewire,src/Features/SupportWireModelingNestedComponents/Modelable.php,src/Features/SupportWireModelingNestedComponents/BaseModelable.php
PHP/livewire~livewire,src/Features/SupportTeleporting/Test.php,src/Features/SupportTeleporting/BrowserTest.php
PHP/livewire~livewire,src/Mechanisms/UpdateComponents/Synthesizers/CarbonSynth.php,src/Mechanisms/HandleComponents/Synthesizers/CarbonSynth.php
PHP/livewire~livewire,src/Tests/ComponentMethodBindingsTest.php,src/Tests/ComponentMethodBindingsUnitTest.php
PHP/livewire~livewire,src/Commands/ComponentParserFromExistingComponent.php,src/Features/SupportConsoleCommands/Commands/ComponentParserFromExistingComponent.php
PHP/livewire~livewire,src/Mechanisms/Tests/DirectlyAssignComponentParametersAsPropertiesTest.php,src/Mechanisms/Tests/DirectlyAssignComponentParametersAsPropertiesUnitTest.php
PHP/livewire~livewire,src/HydrationMiddleware/WithFileUploads.php,src/WithFileUploads.php
PHP/livewire~livewire,src/Tests/WorksOnLoadBalancersTest.php,src/Tests/WorksOnLoadBalancersUnitTest.php
PHP/livewire~livewire,js/modal.js,js/request/modal.js
PHP/livewire~livewire,js/features/entangle.js,js/features/supportEntangle.js
PHP/livewire~livewire,js/directives/wire:poll.js,js/directives/wire-poll.js
PHP/livewire~livewire,js/directives/wire:wildcard.js,js/directives/wire-wildcard.js
