path|owner|project|language|code
./src/_00/output/Rust/rust-lang~rust/src/tools/rust-analyzer/crates/ide-db/src/generated/lints.rs|rust-lang|rust|Rust|17276
./src/_00/output/Rust/rust-lang~rust/tests/ui/issues/issue-74564-if-expr-stack-overflow.rs|rust-lang|rust|Rust|10416
./src/_00/output/Rust/rust-lang~rust/compiler/rustc_codegen_gcc/src/intrinsic/archs.rs|rust-lang|rust|Rust|9532
./src/_00/output/Rust/rust-lang~rust/src/tools/rust-analyzer/crates/ide/src/hover/tests.rs|rust-lang|rust|Rust|7916
./src/_00/output/Rust/rust-lang~rust/src/tools/rust-analyzer/crates/syntax/src/ast/generated/nodes.rs|rust-lang|rust|Rust|7265
./src/_00/output/Rust/rust-lang~rust/src/tools/rust-analyzer/crates/ide-assists/src/handlers/extract_function.rs|rust-lang|rust|Rust|5442
./src/_00/output/Rust/rust-lang~rust/tests/ui/issues/issue-72933-match-stack-overflow.rs|rust-lang|rust|Rust|5205
./src/_00/output/Rust/rust-lang~rust/src/tools/rust-analyzer/crates/hir/src/lib.rs|rust-lang|rust|Rust|5082
./src/_00/output/Rust/rust-lang~rust/tests/ui/parser/survive-peano-lesson-queue.rs|rust-lang|rust|Rust|4854
./src/_00/output/Rust/rust-lang~rust/compiler/rustc_trait_selection/src/error_reporting/traits/suggestions.rs|rust-lang|rust|Rust|4707
./src/_00/output/Rust/rust-lang~rust/src/tools/rust-analyzer/crates/hir-ty/src/tests/traits.rs|rust-lang|rust|Rust|4112
./src/_00/output/Rust/rust-lang~rust/tests/ui/debuginfo/debuginfo-inline-callsite-location-macro-1.rs|rust-lang|rust|Rust|4110
./src/_00/output/Rust/rust-lang~rust/tests/ui/debuginfo/debuginfo-inline-callsite-location-macro-2.rs|rust-lang|rust|Rust|4109
./src/_00/output/Rust/rust-lang~rust/compiler/rustc_resolve/src/late.rs|rust-lang|rust|Rust|4008
./src/_00/output/Rust/rust-lang~rust/compiler/rustc_hir_typeck/src/method/suggest.rs|rust-lang|rust|Rust|3837
./src/_00/output/Rust/rust-lang~rust/compiler/rustc_borrowck/src/diagnostics/conflict_errors.rs|rust-lang|rust|Rust|3806
./src/_00/output/Rust/rust-lang~rust/library/std/src/sys/pal/windows/c/windows_sys.rs|rust-lang|rust|Rust|3346
./src/_00/output/Rust/rust-lang~rust/src/tools/rust-analyzer/crates/hir-ty/src/tests/simple.rs|rust-lang|rust|Rust|3341
./src/_00/output/Rust/rust-lang~rust/compiler/rustc_parse/src/parser/expr.rs|rust-lang|rust|Rust|3287
./src/_00/output/Rust/rust-lang~rust/tests/ui/issues/issue-29466.rs|rust-lang|rust|Rust|3238
