path|owner|project|language|code
./src/_00/output/Rust/lapce~lapce/lapce-app/src/app.rs|lapce|lapce|Rust|4081
./src/_00/output/Rust/lapce~lapce/lapce-app/src/editor.rs|lapce|lapce|Rust|3552
./src/_00/output/Rust/lapce~lapce/lapce-app/src/main_split.rs|lapce|lapce|Rust|2873
./src/_00/output/Rust/lapce~lapce/lapce-app/src/window_tab.rs|lapce|lapce|Rust|2779
./src/_00/output/Rust/lapce~lapce/lapce-app/src/editor/view.rs|lapce|lapce|Rust|2370
./src/_00/output/Rust/lapce~lapce/lapce-core/src/language.rs|lapce|lapce|Rust|1926
./src/_00/output/Rust/lapce~lapce/lapce-app/src/doc.rs|lapce|lapce|Rust|1920
./src/_00/output/Rust/lapce~lapce/lapce-proxy/src/plugin/mod.rs|lapce|lapce|Rust|1692
./src/_00/output/Rust/lapce~lapce/lapce-proxy/src/dispatch.rs|lapce|lapce|Rust|1638
./src/_00/output/Rust/lapce~lapce/lapce-app/src/palette.rs|lapce|lapce|Rust|1549
