path|owner|project|language|code
./src/_00/output/Rust/surrealdb~surrealdb/crates/sdk/tests/function.rs|surrealdb|surrealdb|Rust|5893
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/iam/signin.rs|surrealdb|surrealdb|Rust|3411
./src/_00/output/Rust/surrealdb~surrealdb/crates/sdk/tests/planner.rs|surrealdb|surrealdb|Rust|3084
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/syn/parser/test/stmt.rs|surrealdb|surrealdb|Rust|2867
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/sql/value/value.rs|surrealdb|surrealdb|Rust|2577
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/idx/trees/mtree.rs|surrealdb|surrealdb|Rust|1973
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/idx/trees/btree.rs|surrealdb|surrealdb|Rust|1880
./src/_00/output/Rust/surrealdb~surrealdb/tests/common/tests.rs|surrealdb|surrealdb|Rust|1761
./src/_00/output/Rust/surrealdb~surrealdb/tests/cli_integration.rs|surrealdb|surrealdb|Rust|1707
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/iam/verify.rs|surrealdb|surrealdb|Rust|1686
./src/_00/output/Rust/surrealdb~surrealdb/tests/http_integration.rs|surrealdb|surrealdb|Rust|1553
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/kvs/tx.rs|surrealdb|surrealdb|Rust|1523
./src/_00/output/Rust/surrealdb~surrealdb/crates/sdk/tests/api/mod.rs|surrealdb|surrealdb|Rust|1446
./src/_00/output/Rust/surrealdb~surrealdb/crates/core/src/syn/parser/stmt/define.rs|surrealdb|surrealdb|Rust|1418
