repo_path,path,original_path
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Methodical/fp/exgen/10w250d.cs,src/tests/JIT/Methodical/fp/exgen/10w250d.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Methodical/fp/exgen/10w5d.cs,src/tests/JIT/Methodical/fp/exgen/10w5d.cs
C#/dotnet~runtime,src/coreclr/src/System.Private.CoreLib/src/System/Array.cs,src/libraries/System.Private.CoreLib/src/System/Array.cs
C#/dotnet~runtime,src/libraries/System.Collections.NonGeneric/tests/ArrayList/ArrayListTests.cs,src/libraries/System.Collections.NonGeneric/tests/ArrayListTests.cs
C#/dotnet~runtime,src/libraries/System.Runtime/tests/System/ArrayTests.cs,src/libraries/System.Runtime/tests/System.Runtime.Tests/System/ArrayTests.cs
C#/dotnet~runtime,src/libraries/System.Reflection.Emit/tests/PersistableAssemblyBuilder/AssemblySaveILGeneratorTests.cs,src/libraries/System.Reflection.Emit/tests/PersistedAssemblyBuilder/AssemblySaveILGeneratorTests.cs
C#/dotnet~runtime,src/libraries/Common/tests/SystemXml/XmlCoreTest/AsyncUtil.cs,src/libraries/Common/tests/System/Xml/XmlCoreTest/AsyncUtil.cs
C#/dotnet~runtime,src/libraries/System.Configuration/src/System/Configuration/BaseConfigurationRecord.cs,src/libraries/System.Configuration.ConfigurationManager/src/System/Configuration/BaseConfigurationRecord.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Bool_Or_Op.cs,src/tests/JIT/Directed/cmov/Bool_Or_Op.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Bool_Xor_Op.cs,src/tests/JIT/Directed/cmov/Bool_Xor_Op.cs
C#/dotnet~runtime,src/libraries/System.Runtime/tests/System/ByteTests.GenericMath.cs,src/libraries/System.Runtime/tests/System.Runtime.Tests/System/ByteTests.GenericMath.cs
C#/dotnet~runtime,src/libraries/System.CodeDom/tests/CSharpCodeGenerationTests.cs,src/libraries/System.CodeDom/tests/System/CodeDom/Compiler/CSharpCodeGenerationTests.cs
C#/dotnet~runtime,src/libraries/System.Xml/tests/XmlReaderLib/CXMLGeneralTest.cs,src/libraries/System.Private.Xml/tests/XmlReaderLib/CXMLGeneralTest.cs
C#/dotnet~runtime,src/libraries/System.Xml/tests/XmlReaderLib/CXMLReaderAttrTest.cs,src/libraries/System.Private.Xml/tests/XmlReaderLib/CXMLReaderAttrTest.cs
C#/dotnet~runtime,src/libraries/System.Xml/tests/Xslt/XslTransformApi/CXslTArgumentList.cs,src/libraries/System.Private.Xml/tests/Xslt/XslTransformApi/CXslTArgumentList.cs
C#/dotnet~runtime,src/libraries/System.Xml/tests/Xslt/XslTransformApi/CXslTransform.cs,src/libraries/System.Private.Xml/tests/Xslt/XslTransformApi/CXslTransform.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/jit64/opt/cg/cgstress/CgStress1.cs,src/tests/JIT/jit64/opt/cg/cgstress/CgStress1.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/jit64/opt/cg/cgstress/CgStress2.cs,src/tests/JIT/jit64/opt/cg/cgstress/CgStress2.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/jit64/opt/cg/cgstress/CgStress3.cs,src/tests/JIT/jit64/opt/cg/cgstress/CgStress3.cs
C#/dotnet~runtime,src/libraries/System.Runtime/tests/System/CharTests.GenericMath.cs,src/libraries/System.Runtime/tests/System.Runtime.Tests/System/CharTests.GenericMath.cs
C#/dotnet~runtime,src/libraries/System.Xml.Linq/tests/xNodeBuilder/CommonTests.cs,src/libraries/System.Private.Xml.Linq/tests/xNodeBuilder/CommonTests.cs
C#/dotnet~runtime,src/libraries/Microsoft.Extensions.Configuration.Binder/tests/ConfigurationCollectionBindingTests.cs,src/libraries/Microsoft.Extensions.Configuration.Binder/tests/Common/ConfigurationBinderTests.Collections.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.Context/Conformance.dynamic.context.indexer.regclass.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.Context/Conformance.dynamic.context.indexer.regclass.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.Context/Conformance.dynamic.context.method.regmethod.regclass.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.Context/Conformance.dynamic.context.method.regmethod.regclass.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.Context/Conformance.dynamic.context.operator.regclass.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.Context/Conformance.dynamic.context.operator.regclass.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.basic.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.basic.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.conversions.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.conversions.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.formalParameter.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.formalParameter.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.nullable.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.nullable.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.returnType.covariant.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.DynamicType/Conformance.dynamic.dynamicType.returnType.covariant.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.Other/Conformance.dynamic.interaction.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.Other/Conformance.dynamic.interaction.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.decl.types.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.decl.types.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.basic.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.basic.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.delegate.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.delegate.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.inheritance.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.inheritance.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.other.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.other.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.overload.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.NamedAndOptional/Conformance.dynamic.namedandoptional.usage.overload.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.OverloadResolution/Conformance.dynamic.overloadResolution.Indexers.1class2indexers.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.OverloadResolution/Conformance.dynamic.overloadResolution.Indexers.1class2indexers.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.OverloadResolution/Conformance.dynamic.overloadResolution.Methods.1class2methods.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.OverloadResolution/Conformance.dynamic.overloadResolution.Methods.1class2methods.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.OverloadResolution/Conformance.dynamic.overloadResolution.Methods.literals.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.OverloadResolution/Conformance.dynamic.overloadResolution.Methods.literals.cs
C#/dotnet~runtime,src/libraries/System.Dynamic.Runtime/tests/Dynamic.Statements/Conformance.dynamic.statements.IndexerOperator.Binary.cs,src/libraries/System.Runtime/tests/System.Dynamic.Runtime.Tests/Dynamic.Statements/Conformance.dynamic.statements.IndexerOperator.Binary.cs
C#/dotnet~runtime,src/libraries/System.Xml/src/System/Xml/Schema/ContentValidator.cs,src/libraries/System.Private.Xml/src/System/Xml/Schema/ContentValidator.cs
C#/dotnet~runtime,src/libraries/Microsoft.VisualBasic/tests/ConversionsTests.cs,src/libraries/Microsoft.VisualBasic.Core/tests/ConversionsTests.cs
C#/dotnet~runtime,src/coreclr/src/mscorlib/shared/System/Convert.cs,src/libraries/System.Private.CoreLib/src/System/Convert.cs
C#/dotnet~runtime,src/coreclr/src/tools/aot/ILCompiler.ReadyToRun/JitInterface/CorInfoImpl.ReadyToRun.cs,src/coreclr/tools/aot/ILCompiler.ReadyToRun/JitInterface/CorInfoImpl.ReadyToRun.cs
C#/dotnet~runtime,src/coreclr/src/tools/Common/JitInterface/CorInfoImpl.cs,src/coreclr/tools/Common/JitInterface/CorInfoImpl.cs
C#/dotnet~runtime,src/coreclr/tools/Common/JitInterface/CorInfoBase.cs,src/coreclr/tools/Common/JitInterface/CorInfoImpl_generated.cs
C#/dotnet~runtime,src/coreclr/src/tools/Common/JitInterface/CorInfoInstructionSet.cs,src/coreclr/tools/Common/JitInterface/CorInfoInstructionSet.cs
C#/dotnet~runtime,src/libraries/System.Xml/src/System/Xml/Schema/DataTypeImplementation.cs,src/libraries/System.Private.Xml/src/System/Xml/Schema/DataTypeImplementation.cs
C#/dotnet~runtime,src/coreclr/src/mscorlib/shared/System/Globalization/DateTimeParse.cs,src/libraries/System.Private.CoreLib/src/System/Globalization/DateTimeParse.cs
C#/dotnet~runtime,src/libraries/System.Runtime/tests/System/DateTimeTests.cs,src/libraries/System.Runtime/tests/System.Runtime.Tests/System/DateTimeTests.cs
C#/dotnet~runtime,src/mono/wasm/debugger/BrowserDebugProxy/DebugStore.cs,src/mono/browser/debugger/BrowserDebugProxy/DebugStore.cs
C#/dotnet~runtime,src/libraries/System.Runtime/tests/System/DecimalTests.cs,src/libraries/System.Runtime/tests/System.Runtime.Tests/System/DecimalTests.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Regression/JitBlue/DevDiv_255294/DevDiv_255294.cs,src/tests/JIT/Regression/JitBlue/DevDiv_255294/DevDiv_255294.cs
C#/dotnet~runtime,src/libraries/System.Xml/src/System/Xml/Dom/DocumentXPathNavigator.cs,src/libraries/System.Private.Xml/src/System/Xml/Dom/DocumentXPathNavigator.cs
C#/dotnet~runtime,src/libraries/System.Runtime/tests/System/DoubleTests.GenericMath.cs,src/libraries/System.Runtime/tests/System.Runtime.Tests/System/DoubleTests.GenericMath.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Double_And_Op.cs,src/tests/JIT/Directed/cmov/Double_And_Op.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Double_No_Op.cs,src/tests/JIT/Directed/cmov/Double_No_Op.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Double_Or_Op.cs,src/tests/JIT/Directed/cmov/Double_Or_Op.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Double_Xor_Op.cs,src/tests/JIT/Directed/cmov/Double_Xor_Op.cs
C#/dotnet~runtime,src/libraries/System.Xml/src/System/Xml/Schema/DtdParser.cs,src/libraries/System.Private.Xml/src/System/Xml/Schema/DtdParser.cs
C#/dotnet~runtime,src/libraries/System.Xml/src/System/Xml/Schema/DtdParserAsync.cs,src/libraries/System.Private.Xml/src/System/Xml/Schema/DtdParserAsync.cs
C#/dotnet~runtime,src/libraries/System.Text.Encoding.CodePages/src/System/Text/encodingdata.cs,src/libraries/System.Text.Encoding.CodePages/src/System/Text/EncodingTable.Data.cs
C#/dotnet~runtime,src/libraries/System.Runtime/tests/System/EnumTests.cs,src/libraries/System.Runtime/tests/System.Runtime.Tests/System/EnumTests.cs
C#/dotnet~runtime,src/coreclr/src/mscorlib/shared/System/Diagnostics/Tracing/EventSource.cs,src/libraries/System.Private.CoreLib/src/System/Diagnostics/Tracing/EventSource.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Float_And_Op.cs,src/tests/JIT/Directed/cmov/Float_And_Op.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Float_No_Op.cs,src/tests/JIT/Directed/cmov/Float_No_Op.cs
C#/dotnet~runtime,src/coreclr/tests/src/JIT/Directed/cmov/Float_Or_Op.cs,src/tests/JIT/Directed/cmov/Float_Or_Op.cs
