repo_path,path,original_path
C#/dotnet~aspnetcore,src/Mvc/test/Microsoft.AspNetCore.Mvc.Core.Test/ControllerBaseTest.cs,src/Mvc/Mvc.Core/test/ControllerBaseTest.cs
C#/dotnet~aspnetcore,src/Mvc/test/Microsoft.AspNetCore.Mvc.ApiExplorer.Test/DefaultApiDescriptionProviderTest.cs,src/Mvc/Mvc.ApiExplorer/test/DefaultApiDescriptionProviderTest.cs
C#/dotnet~aspnetcore,test/Kestrel.InMemory.FunctionalTests/Http2/Http2ConnectionTests.cs,src/Servers/Kestrel/test/InMemory.FunctionalTests/Http2/Http2ConnectionTests.cs
C#/dotnet~aspnetcore,test/Kestrel.InMemory.FunctionalTests/Http2/Http2StreamTests.cs,src/Servers/Kestrel/test/InMemory.FunctionalTests/Http2/Http2StreamTests.cs
C#/dotnet~aspnetcore,clients/ts/signalr/tests/HttpConnection.test.ts,src/SignalR/clients/ts/signalr/tests/HttpConnection.test.ts
C#/dotnet~aspnetcore,src/SignalR/test/Microsoft.AspNetCore.Http.Connections.Tests/HttpConnectionDispatcherTests.cs,src/SignalR/common/Http.Connections/test/HttpConnectionDispatcherTests.cs
C#/dotnet~aspnetcore,src/Kestrel.Core/Internal/Http/HttpHeaders.Generated.cs,src/Servers/Kestrel/Core/src/Internal/Http/HttpHeaders.Generated.cs
C#/dotnet~aspnetcore,src/SignalR/src/Microsoft.AspNetCore.SignalR.Client.Core/HubConnection.cs,src/SignalR/clients/csharp/Client.Core/src/HubConnection.cs
C#/dotnet~aspnetcore,src/SignalR/clients/java/signalr/src/main/java/com/microsoft/signalr/HubConnection.java,src/SignalR/clients/java/signalr/core/src/main/java/com/microsoft/signalr/HubConnection.java
C#/dotnet~aspnetcore,clients/ts/signalr/tests/HubConnection.test.ts,src/SignalR/clients/ts/signalr/tests/HubConnection.test.ts
C#/dotnet~aspnetcore,src/SignalR/server/SignalR/test/HubConnectionHandlerTests.cs,src/SignalR/server/SignalR/test/Microsoft.AspNetCore.SignalR.Tests/HubConnectionHandlerTests.cs
C#/dotnet~aspnetcore,src/SignalR/clients/java/signalr/src/test/java/com/microsoft/signalr/HubConnectionTest.java,src/SignalR/clients/java/signalr/test/src/main/java/com/microsoft/signalr/HubConnectionTest.java
C#/dotnet~aspnetcore,src/Mvc/test/Microsoft.AspNetCore.Mvc.TagHelpers.Test/InputTagHelperTest.cs,src/Mvc/Mvc.TagHelpers/test/InputTagHelperTest.cs
C#/dotnet~aspnetcore,src/Http/Routing/perf/Matching/MatcherAzureBenchmarkBase.generated.cs,src/Http/Routing/perf/Microbenchmarks/Matching/MatcherAzureBenchmarkBase.generated.cs
C#/dotnet~aspnetcore,src/Components/test/Microsoft.AspNetCore.Components.Test/RenderTreeDiffBuilderTest.cs,src/Components/Components/test/RenderTreeDiffBuilderTest.cs
C#/dotnet~aspnetcore,src/Components/test/Microsoft.AspNetCore.Components.Test/RendererTest.cs,src/Components/Components/test/RendererTest.cs
C#/dotnet~aspnetcore,src/Http/Routing/src/Internal/MapActionExpressionTreeBuilder.cs,src/Http/Http.Extensions/src/RequestDelegateFactory.cs
C#/dotnet~aspnetcore,src/Http/Routing/test/UnitTests/Internal/MapActionExpressionTreeBuilderTest.cs,src/Http/Http.Extensions/test/RequestDelegateFactoryTests.cs
C#/dotnet~aspnetcore,src/HttpSysServer/shared/Microsoft.AspNetCore.HttpSys.Sources/RequestProcessing/RequestHeaders.Generated.cs,src/Shared/HttpSys/RequestProcessing/RequestHeaders.Generated.cs
C#/dotnet~aspnetcore,test/Kestrel.InMemory.FunctionalTests/RequestTests.cs,src/Servers/Kestrel/test/InMemory.FunctionalTests/RequestTests.cs
C#/dotnet~aspnetcore,test/Kestrel.InMemory.FunctionalTests/ResponseTests.cs,src/Servers/Kestrel/test/InMemory.FunctionalTests/ResponseTests.cs
C#/dotnet~aspnetcore,src/Mvc/test/Microsoft.AspNetCore.Mvc.IntegrationTests/ValidationIntegrationTests.cs,src/Mvc/test/Mvc.IntegrationTests/ValidationIntegrationTests.cs
C#/dotnet~aspnetcore,src/Templating/src/Microsoft.DotNet.Web.ProjectTemplates/content/StarterWeb-FSharp/wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.js,src/ProjectTemplates/Web.ProjectTemplates/content/StarterWeb-FSharp/wwwroot/lib/bootstrap/dist/js/bootstrap.bundle.js
C#/dotnet~aspnetcore,src/Identity/Identity/testassets/Identity.DefaultUI.WebSite/wwwroot/lib/bootstrap/dist/js/bootstrap.js,src/Identity/testassets/Identity.DefaultUI.WebSite/wwwroot/lib/bootstrap/dist/js/bootstrap.js
C#/dotnet~aspnetcore,src/Templating/src/Microsoft.DotNet.Web.ProjectTemplates/content/StarterWeb-FSharp/wwwroot/lib/jquery/dist/jquery.js,src/ProjectTemplates/Web.ProjectTemplates/content/StarterWeb-FSharp/wwwroot/lib/jquery/dist/jquery.js
C#/dotnet~aspnetcore,src/Templating/src/Microsoft.DotNet.Web.ProjectTemplates/content/StarterWeb-FSharp/wwwroot/lib/jquery-validation/dist/jquery.validate.js,src/ProjectTemplates/Web.ProjectTemplates/content/StarterWeb-FSharp/wwwroot/lib/jquery-validation/dist/jquery.validate.js
