path|owner|project|language|code
./src/_00/output/Javascript/mozilla~pdf.js/src/core/xfa/template.js|mozilla|pdf.js|JavaScript|5756
./src/_00/output/Javascript/mozilla~pdf.js/src/core/glyphlist.js|mozilla|pdf.js|JavaScript|4537
./src/_00/output/Javascript/mozilla~pdf.js/test/unit/annotation_spec.js|mozilla|pdf.js|JavaScript|4363
./src/_00/output/Javascript/mozilla~pdf.js/src/core/evaluator.js|mozilla|pdf.js|JavaScript|4327
./src/_00/output/Javascript/mozilla~pdf.js/test/unit/api_spec.js|mozilla|pdf.js|JavaScript|4056
./src/_00/output/Javascript/mozilla~pdf.js/src/core/annotation.js|mozilla|pdf.js|JavaScript|3922
./src/_00/output/Javascript/mozilla~pdf.js/src/core/metrics.js|mozilla|pdf.js|JavaScript|3026
./src/_00/output/Javascript/mozilla~pdf.js/src/core/fonts.js|mozilla|pdf.js|JavaScript|2942
./src/_00/output/Javascript/mozilla~pdf.js/test/integration/freetext_editor_spec.mjs|mozilla|pdf.js|JavaScript|2920
./src/_00/output/Javascript/mozilla~pdf.js/src/display/canvas.js|mozilla|pdf.js|JavaScript|2640
./src/_00/output/Javascript/mozilla~pdf.js/src/display/annotation_layer.js|mozilla|pdf.js|JavaScript|2565
./src/_00/output/Javascript/mozilla~pdf.js/web/app.js|mozilla|pdf.js|JavaScript|2487
./src/_00/output/Javascript/mozilla~pdf.js/src/core/jbig2.js|mozilla|pdf.js|JavaScript|2341
./src/_00/output/Javascript/mozilla~pdf.js/src/display/api.js|mozilla|pdf.js|JavaScript|2244
./src/_00/output/Javascript/mozilla~pdf.js/test/integration/scripting_spec.mjs|mozilla|pdf.js|JavaScript|2000
./src/_00/output/Javascript/mozilla~pdf.js/src/display/editor/tools.js|mozilla|pdf.js|JavaScript|1815
./src/_00/output/Javascript/mozilla~pdf.js/test/integration/highlight_editor_spec.mjs|mozilla|pdf.js|JavaScript|1803
./src/_00/output/Javascript/mozilla~pdf.js/web/pdf_viewer.js|mozilla|pdf.js|JavaScript|1780
./src/_00/output/Javascript/mozilla~pdf.js/src/core/document.js|mozilla|pdf.js|JavaScript|1656
./src/_00/output/Javascript/mozilla~pdf.js/src/core/cff_parser.js|mozilla|pdf.js|JavaScript|1648
./src/_00/output/Javascript/mozilla~pdf.js/src/core/crypto.js|mozilla|pdf.js|JavaScript|1641
./src/_00/output/Javascript/mozilla~pdf.js/test/unit/scripting_spec.js|mozilla|pdf.js|JavaScript|1610
./src/_00/output/Javascript/mozilla~pdf.js/src/core/xfa/config.js|mozilla|pdf.js|JavaScript|1609
./src/_00/output/Javascript/mozilla~pdf.js/src/core/catalog.js|mozilla|pdf.js|JavaScript|1509
./src/_00/output/Javascript/mozilla~pdf.js/test/unit/xfa_parser_spec.js|mozilla|pdf.js|JavaScript|1458
./src/_00/output/Javascript/mozilla~pdf.js/src/core/jpg.js|mozilla|pdf.js|JavaScript|1409
./src/_00/output/Javascript/mozilla~pdf.js/src/display/editor/editor.js|mozilla|pdf.js|JavaScript|1256
./src/_00/output/Javascript/mozilla~pdf.js/src/core/colorspace.js|mozilla|pdf.js|JavaScript|1192
./src/_00/output/Javascript/mozilla~pdf.js/src/core/parser.js|mozilla|pdf.js|JavaScript|1157
./src/_00/output/Javascript/mozilla~pdf.js/test/integration/stamp_editor_spec.mjs|mozilla|pdf.js|JavaScript|1138
./src/_00/output/Javascript/mozilla~pdf.js/src/core/xfa/formcalc_parser.js|mozilla|pdf.js|JavaScript|1104
./src/_00/output/Javascript/mozilla~pdf.js/src/core/function.js|mozilla|pdf.js|JavaScript|1046
