path|owner|project|language|code
./src/_00/output/TypeScript/microsoft~vscode/extensions/vscode-colorize-perf-tests/test/colorize-fixtures/test-checker.ts|microsoft|vscode|TypeScript|119635
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/terminalContrib/suggest/test/browser/testRawPwshCompletions.ts|microsoft|vscode|TypeScript|51566
./src/_00/output/TypeScript/microsoft~vscode/extensions/php-language-features/src/features/phpGlobalFunctions.ts|microsoft|vscode|TypeScript|6023
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/test/browser/controller/cursor.test.ts|microsoft|vscode|TypeScript|5517
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/common/config/editorOptions.ts|microsoft|vscode|TypeScript|4315
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/api/common/extHostTypes.ts|microsoft|vscode|TypeScript|3910
./src/_00/output/TypeScript/microsoft~vscode/extensions/git/src/commands.ts|microsoft|vscode|TypeScript|3569
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/tasks/browser/abstractTaskService.ts|microsoft|vscode|TypeScript|3402
./src/_00/output/TypeScript/microsoft~vscode/src/vscode-dts/vscode.d.ts|microsoft|vscode|TypeScript|3277
./src/_00/output/TypeScript/microsoft~vscode/src/vs/monaco.d.ts|microsoft|vscode|TypeScript|3066
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/extensions/browser/extensionsWorkbenchService.ts|microsoft|vscode|TypeScript|2733
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/extensions/browser/extensionsActions.ts|microsoft|vscode|TypeScript|2713
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/test/common/viewLayout/viewLineRenderer.test.ts|microsoft|vscode|TypeScript|2707
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/api/common/extHostTypeConverters.ts|microsoft|vscode|TypeScript|2693
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/notebook/browser/notebookEditorWidget.ts|microsoft|vscode|TypeScript|2657
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/api/common/extHost.protocol.ts|microsoft|vscode|TypeScript|2560
./src/_00/output/TypeScript/microsoft~vscode/src/vs/base/browser/ui/tree/abstractTree.ts|microsoft|vscode|TypeScript|2530
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/notebook/browser/view/renderers/webviewPreloads.ts|microsoft|vscode|TypeScript|2490
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/services/configuration/test/browser/configurationService.test.ts|microsoft|vscode|TypeScript|2456
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/api/common/extHostLanguageFeatures.ts|microsoft|vscode|TypeScript|2453
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/scm/browser/scmViewPane.ts|microsoft|vscode|TypeScript|2432
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/extensions/test/electron-sandbox/extensionsActions.test.ts|microsoft|vscode|TypeScript|2259
./src/_00/output/TypeScript/microsoft~vscode/extensions/git/src/git.ts|microsoft|vscode|TypeScript|2236
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/preferences/browser/settingsTree.ts|microsoft|vscode|TypeScript|2228
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/terminal/browser/terminalInstance.ts|microsoft|vscode|TypeScript|2219
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/browser/parts/editor/editorActions.ts|microsoft|vscode|TypeScript|2183
./src/_00/output/TypeScript/microsoft~vscode/extensions/git/src/repository.ts|microsoft|vscode|TypeScript|2160
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/browser/layout.ts|microsoft|vscode|TypeScript|2107
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/contrib/find/test/browser/findModel.test.ts|microsoft|vscode|TypeScript|2074
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/browser/widget/codeEditor/codeEditorWidget.ts|microsoft|vscode|TypeScript|2060
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/search/browser/searchView.ts|microsoft|vscode|TypeScript|2017
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/common/model/textModel.ts|microsoft|vscode|TypeScript|2005
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/userDataProfile/browser/userDataProfilesEditor.ts|microsoft|vscode|TypeScript|1980
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/test/browser/parts/editor/editorGroupModel.test.ts|microsoft|vscode|TypeScript|1979
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/services/editor/test/browser/editorService.test.ts|microsoft|vscode|TypeScript|1960
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/test/browser/workbenchTestServices.ts|microsoft|vscode|TypeScript|1929
./src/_00/output/TypeScript/microsoft~vscode/src/vs/platform/files/test/node/diskFileService.integrationTest.ts|microsoft|vscode|TypeScript|1882
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/browser/coreCommands.ts|microsoft|vscode|TypeScript|1869
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/notebook/browser/diff/diffComponents.ts|microsoft|vscode|TypeScript|1867
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/extensions/browser/extensions.contribution.ts|microsoft|vscode|TypeScript|1831
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/test/common/model/pieceTreeTextBuffer/pieceTreeTextBuffer.test.ts|microsoft|vscode|TypeScript|1830
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/browser/parts/views/treeView.ts|microsoft|vscode|TypeScript|1763
./src/_00/output/TypeScript/microsoft~vscode/extensions/vscode-colorize-perf-tests/test/colorize-fixtures/test-treeView.ts|microsoft|vscode|TypeScript|1761
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/browser/parts/editor/multiEditorTabsControl.ts|microsoft|vscode|TypeScript|1755
./src/_00/output/TypeScript/microsoft~vscode/src/vs/editor/browser/viewParts/minimap/minimap.ts|microsoft|vscode|TypeScript|1750
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/tasks/test/common/taskConfiguration.test.ts|microsoft|vscode|TypeScript|1733
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/debug/common/debugModel.ts|microsoft|vscode|TypeScript|1714
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/api/common/extHost.api.impl.ts|microsoft|vscode|TypeScript|1702
./src/_00/output/TypeScript/microsoft~vscode/src/vs/base/browser/dom.ts|microsoft|vscode|TypeScript|1697
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/testing/browser/testExplorerActions.ts|microsoft|vscode|TypeScript|1682
./src/_00/output/TypeScript/microsoft~vscode/src/vs/workbench/contrib/debug/browser/breakpointsView.ts|microsoft|vscode|TypeScript|1681
