path|owner|project|language|code
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/dashboard/components/nativeFilters/FiltersConfigModal/FiltersConfigForm/FilterScope/utils.test.ts|apache|superset|TypeScript|18087
./src/_00/output/TypeScript/apache~superset/superset-frontend/packages/superset-ui-demo/storybook/stories/plugins/legacy-plugin-chart-map-box/data.ts|apache|superset|TypeScript|5523
./src/_00/output/TypeScript/apache~superset/superset-frontend/packages/superset-ui-demo/storybook/stories/plugins/plugin-chart-echarts/Timeseries/data.ts|apache|superset|TypeScript|3317
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/features/databases/DatabaseModal/index.tsx|apache|superset|TypeScript|1904
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/features/databases/DatabaseModal/index.test.tsx|apache|superset|TypeScript|1801
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/features/alerts/AlertReportModal.tsx|apache|superset|TypeScript|1692
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/dashboard/components/nativeFilters/FiltersConfigModal/FiltersConfigForm/FiltersConfigForm.tsx|apache|superset|TypeScript|1230
./src/_00/output/TypeScript/apache~superset/superset-frontend/packages/superset-ui-demo/storybook/stories/plugins/legacy-preset-chart-nvd3/Area/data.ts|apache|superset|TypeScript|1127
./src/_00/output/TypeScript/apache~superset/superset-frontend/plugins/plugin-chart-echarts/test/utils/series.test.ts|apache|superset|TypeScript|1008
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/features/databases/UploadDataModel/index.tsx|apache|superset|TypeScript|981
./src/_00/output/TypeScript/apache~superset/superset-frontend/plugins/plugin-chart-table/src/TableChart.tsx|apache|superset|TypeScript|972
./src/_00/output/TypeScript/apache~superset/superset-frontend/packages/superset-ui-core/test/time-comparison/getTimeOffset.test.ts|apache|superset|TypeScript|956
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/components/Select/Select.test.tsx|apache|superset|TypeScript|955
./src/_00/output/TypeScript/apache~superset/superset-frontend/cypress-base/cypress/e2e/dashboard/editmode.test.ts|apache|superset|TypeScript|930
./src/_00/output/TypeScript/apache~superset/superset-frontend/packages/superset-ui-demo/storybook/stories/plugins/legacy-plugin-chart-rose/data.ts|apache|superset|TypeScript|930
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/SqlLab/components/SqlEditor/index.tsx|apache|superset|TypeScript|917
./src/_00/output/TypeScript/apache~superset/tests/integration_tests/databases/api_tests.py|apache|superset|Python|3447
./src/_00/output/TypeScript/apache~superset/tests/integration_tests/dashboards/api_tests.py|apache|superset|Python|2603
./src/_00/output/TypeScript/apache~superset/superset/examples/countries.py|apache|superset|Python|2481
./src/_00/output/TypeScript/apache~superset/superset/viz.py|apache|superset|Python|2113
./src/_00/output/TypeScript/apache~superset/tests/integration_tests/datasets/api_tests.py|apache|superset|Python|1947
./src/_00/output/TypeScript/apache~superset/tests/unit_tests/databases/api_test.py|apache|superset|Python|1881
./src/_00/output/TypeScript/apache~superset/tests/integration_tests/charts/api_tests.py|apache|superset|Python|1865
./src/_00/output/TypeScript/apache~superset/tests/unit_tests/charts/test_client_processing.py|apache|superset|Python|1797
./src/_00/output/TypeScript/apache~superset/superset/security/manager.py|apache|superset|Python|1714
./src/_00/output/TypeScript/apache~superset/tests/integration_tests/reports/commands_tests.py|apache|superset|Python|1712
./src/_00/output/TypeScript/apache~superset/tests/integration_tests/security_tests.py|apache|superset|Python|1708
./src/_00/output/TypeScript/apache~superset/superset/models/helpers.py|apache|superset|Python|1678
./src/_00/output/TypeScript/apache~superset/superset-frontend/plugins/legacy-plugin-chart-calendar/src/vendor/cal-heatmap.js|apache|superset|JavaScript|2863
./src/_00/output/TypeScript/apache~superset/superset-frontend/plugins/legacy-plugin-chart-parallel-coordinates/src/vendor/parcoords/d3.parcoords.js|apache|superset|JavaScript|1970
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/SqlLab/actions/sqlLab.js|apache|superset|JavaScript|1190
./src/_00/output/TypeScript/apache~superset/superset-frontend/plugins/legacy-preset-chart-nvd3/src/NVD3Vis.js|apache|superset|JavaScript|1036
./src/_00/output/TypeScript/apache~superset/superset-frontend/src/SqlLab/actions/sqlLab.test.js|apache|superset|JavaScript|996
