path|owner|project|language|code
./src/_00/output/Go/istio~istio/pkg/config/validation/validation_test.go|istio|istio|Go|7148
./src/_00/output/Go/istio~istio/operator/pkg/apis/values_types.pb.go|istio|istio|Go|5412
./src/_00/output/Go/istio~istio/tests/integration/pilot/common/routing.go|istio|istio|Go|4831
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/gateway_test.go|istio|istio|Go|4377
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/cluster_builder_test.go|istio|istio|Go|3626
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/cluster_test.go|istio|istio|Go|3438
./src/_00/output/Go/istio~istio/pilot/pkg/model/push_context_test.go|istio|istio|Go|3328
./src/_00/output/Go/istio~istio/pilot/pkg/model/sidecar_test.go|istio|istio|Go|3109
./src/_00/output/Go/istio~istio/tests/integration/ambient/baseline_test.go|istio|istio|Go|2921
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/route/route_test.go|istio|istio|Go|2813
./src/_00/output/Go/istio~istio/pkg/config/validation/validation.go|istio|istio|Go|2741
./src/_00/output/Go/istio~istio/pilot/pkg/serviceregistry/kube/controller/controller_test.go|istio|istio|Go|2464
./src/_00/output/Go/istio~istio/pilot/pkg/model/virtualservice_test.go|istio|istio|Go|2358
./src/_00/output/Go/istio~istio/pilot/pkg/config/kube/gateway/conversion.go|istio|istio|Go|2355
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/envoyfilter/listener_patch_test.go|istio|istio|Go|2267
./src/_00/output/Go/istio~istio/pilot/pkg/serviceregistry/serviceentry/controller_test.go|istio|istio|Go|2221
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/sidecar_simulation_test.go|istio|istio|Go|2216
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/listener_test.go|istio|istio|Go|2117
./src/_00/output/Go/istio~istio/pilot/pkg/networking/core/gateway_simulation_test.go|istio|istio|Go|2047
./src/_00/output/Go/istio~istio/pilot/pkg/security/authn/policy_applier_test.go|istio|istio|Go|2022
