path|owner|project|language|code
./src/_00/output/Javascript/gatsbyjs~gatsby/.yarn/releases/yarn-1.21.0.js|gatsbyjs|gatsby|JavaScript|100991
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/cache-dir/fast-refresh-overlay/helpers/focus-trap.js|gatsbyjs|gatsby|JavaScript|2527
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/queries.js|gatsbyjs|gatsby|JavaScript|2347
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/run-query.js|gatsbyjs|gatsby|JavaScript|2090
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/build-schema.js|gatsbyjs|gatsby|JavaScript|1847
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/extensions/__tests__/field-extensions.js|gatsbyjs|gatsby|JavaScript|1642
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/node-model.js|gatsbyjs|gatsby|JavaScript|1419
./src/_00/output/Javascript/gatsbyjs~gatsby/.github/actions/format-stale-output/dist/index.js|gatsbyjs|gatsby|JavaScript|1382
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/infer/__tests__/infer.js|gatsbyjs|gatsby|JavaScript|1306
./src/_00/output/Javascript/gatsbyjs~gatsby/integration-tests/artifacts/__tests__/index.js|gatsbyjs|gatsby|JavaScript|1289
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-transformer-remark/src/__tests__/extend-node.js|gatsbyjs|gatsby|JavaScript|1276
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-source-contentful/src/__tests__/gatsby-node.js|gatsbyjs|gatsby|JavaScript|1273
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/schema.js|gatsbyjs|gatsby|JavaScript|1250
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/query/__tests__/data-tracking.js|gatsbyjs|gatsby|JavaScript|1229
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/query/__tests__/query-compiler.js|gatsbyjs|gatsby|JavaScript|1153
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/rebuild-schema.js|gatsbyjs|gatsby|JavaScript|1146
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-source-contentful/src/__fixtures__/starter-blog-data.js|gatsbyjs|gatsby|JavaScript|1099
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-source-wordpress/src/steps/declare-plugin-options-schema.js|gatsbyjs|gatsby|JavaScript|987
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/redux/types.ts|gatsbyjs|gatsby|TypeScript|1172
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/infer/__tests__/inference-metadata.ts|gatsbyjs|gatsby|TypeScript|1052
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/index.d.ts|gatsbyjs|gatsby|TypeScript|1028
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/redux/reducers/__tests__/queries.ts|gatsbyjs|gatsby|TypeScript|968
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-cli/src/structured-errors/error-map.ts|gatsbyjs|gatsby|TypeScript|946
