path|owner|project|language|code
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/l10n.dart|ente-io|ente|Dart|8239
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_fr.dart|ente-io|ente|Dart|1853
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_de.dart|ente-io|ente|Dart|1813
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_uk.dart|ente-io|ente|Dart|1810
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_it.dart|ente-io|ente|Dart|1805
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_nl.dart|ente-io|ente|Dart|1802
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_pl.dart|ente-io|ente|Dart|1795
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_pt.dart|ente-io|ente|Dart|1795
./src/_00/output/Dart/ente-io~ente/mobile/lib/generated/intl/messages_es.dart|ente-io|ente|Dart|1794
./src/_00/output/Dart/ente-io~ente/web/apps/photos/src/components/Collections/CollectionShare.tsx|ente-io|ente|TypeScript|1777
./src/_00/output/Dart/ente-io~ente/web/apps/photos/src/services/export/index.ts|ente-io|ente|TypeScript|1282
./src/_00/output/Dart/ente-io~ente/web/apps/photos/src/pages/gallery.tsx|ente-io|ente|TypeScript|1163
./src/_00/output/Dart/ente-io~ente/web/apps/photos/src/services/upload/upload-service.ts|ente-io|ente|TypeScript|1094
./src/_00/output/Dart/ente-io~ente/web/apps/photos/src/services/collectionService.ts|ente-io|ente|TypeScript|1078
./src/_00/output/Dart/ente-io~ente/web/apps/photos/src/components/PhotoViewer/index.tsx|ente-io|ente|TypeScript|966
./src/_00/output/Dart/ente-io~ente/web/packages/new/photos/components/gallery/reducer.ts|ente-io|ente|TypeScript|947
