path|owner|project|file|language|code|comment|blank
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/caddyfile.go|caddyserver|caddy|caddyfile.go|Go|1322|205|146
./src/_00/output/Go/caddyserver~caddy/caddyconfig/httpcaddyfile/httptype.go|caddyserver|caddy|httptype.go|Go|1238|312|178
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/matchers_test.go|caddyserver|caddy|matchers_test.go|Go|1130|42|47
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/fileserver/browse.html|caddyserver|caddy|browse.html|HTML|1086|0|94
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/matchers.go|caddyserver|caddy|matchers.go|Go|1047|461|149
./src/_00/output/Go/caddyserver~caddy/admin.go|caddyserver|caddy|admin.go|Go|930|324|153
./src/_00/output/Go/caddyserver~caddy/caddyconfig/httpcaddyfile/builtins.go|caddyserver|caddy|builtins.go|Go|862|185|111
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/reverseproxy.go|caddyserver|caddy|reverseproxy.go|Go|859|487|177
./src/_00/output/Go/caddyserver~caddy/modules/caddytls/capools_test.go|caddyserver|caddy|capools_test.go|Go|768|0|10
./src/_00/output/Go/caddyserver~caddy/caddyconfig/caddyfile/parse_test.go|caddyserver|caddy|parse_test.go|Go|737|66|86
./src/_00/output/Go/caddyserver~caddy/caddytest/integration/caddyfile_test.go|caddyserver|caddy|caddyfile_test.go|Go|715|18|78
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/selectionpolicies_test.go|caddyserver|caddy|selectionpolicies_test.go|Go|712|53|85
./src/_00/output/Go/caddyserver~caddy/modules/caddytls/connpolicy.go|caddyserver|caddy|connpolicy.go|Go|691|245|109
./src/_00/output/Go/caddyserver~caddy/caddy.go|caddyserver|caddy|caddy.go|Go|676|302|111
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/selectionpolicies.go|caddyserver|caddy|selectionpolicies.go|Go|668|147|86
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/server.go|caddyserver|caddy|server.go|Go|624|354|144
./src/_00/output/Go/caddyserver~caddy/listeners_test.go|caddyserver|caddy|listeners_test.go|Go|622|22|12
./src/_00/output/Go/caddyserver~caddy/cmd/commandfuncs.go|caddyserver|caddy|commandfuncs.go|Go|598|119|96
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/templates/tplcontext_test.go|caddyserver|caddy|tplcontext_test.go|Go|590|52|38
./src/_00/output/Go/caddyserver~caddy/caddyconfig/caddyfile/parse.go|caddyserver|caddy|parse.go|Go|563|159|90
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/celmatcher.go|caddyserver|caddy|celmatcher.go|Go|563|167|80
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/celmatcher_test.go|caddyserver|caddy|celmatcher_test.go|Go|547|13|15
./src/_00/output/Go/caddyserver~caddy/caddyconfig/httpcaddyfile/tlsapp.go|caddyserver|caddy|tlsapp.go|Go|543|176|68
./src/_00/output/Go/caddyserver~caddy/caddyconfig/caddyfile/lexer_test.go|caddyserver|caddy|lexer_test.go|Go|515|13|13
./src/_00/output/Go/caddyserver~caddy/modules/caddytls/tls.go|caddyserver|caddy|tls.go|Go|502|206|72
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/httptransport.go|caddyserver|caddy|httptransport.go|Go|500|194|99
./src/_00/output/Go/caddyserver~caddy/logging.go|caddyserver|caddy|logging.go|Go|499|198|102
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/fileserver/matcher.go|caddyserver|caddy|matcher.go|Go|497|170|70
./src/_00/output/Go/caddyserver~caddy/modules/caddytls/capools.go|caddyserver|caddy|capools.go|Go|497|128|72
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/app.go|caddyserver|caddy|app.go|Go|491|216|89
./src/_00/output/Go/caddyserver~caddy/modules/caddytls/acmeissuer.go|caddyserver|caddy|acmeissuer.go|Go|485|107|76
./src/_00/output/Go/caddyserver~caddy/caddyconfig/httpcaddyfile/options.go|caddyserver|caddy|options.go|Go|477|36|59
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/streaming.go|caddyserver|caddy|streaming.go|Go|477|114|73
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/fileserver/staticfiles.go|caddyserver|caddy|staticfiles.go|Go|473|245|84
./src/_00/output/Go/caddyserver~caddy/modules/logging/filters.go|caddyserver|caddy|filters.go|Go|470|101|110
./src/_00/output/Go/caddyserver~caddy/replacer_test.go|caddyserver|caddy|replacer_test.go|Go|470|29|33
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/replacer.go|caddyserver|caddy|replacer.go|Go|452|69|41
./src/_00/output/Go/caddyserver~caddy/caddytest/integration/reverseproxy_test.go|caddyserver|caddy|reverseproxy_test.go|Go|443|3|30
./src/_00/output/Go/caddyserver~caddy/caddytest/caddytest.go|caddyserver|caddy|caddytest.go|Go|441|42|85
./src/_00/output/Go/caddyserver~caddy/listeners.go|caddyserver|caddy|listeners.go|Go|441|177|81
./src/_00/output/Go/caddyserver~caddy/cmd/commands.go|caddyserver|caddy|commands.go|Go|434|62|79
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/autohttps.go|caddyserver|caddy|autohttps.go|Go|433|272|77
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/healthchecks.go|caddyserver|caddy|healthchecks.go|Go|416|145|67
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/templates/tplcontext.go|caddyserver|caddy|tplcontext.go|Go|407|104|78
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/rewrite/rewrite.go|caddyserver|caddy|rewrite.go|Go|396|140|89
./src/_00/output/Go/caddyserver~caddy/caddytest/integration/stream_test.go|caddyserver|caddy|stream_test.go|Go|388|18|33
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/rewrite/rewrite_test.go|caddyserver|caddy|rewrite_test.go|Go|388|20|16
./src/_00/output/Go/caddyserver~caddy/caddyconfig/caddyfile/formatter_test.go|caddyserver|caddy|formatter_test.go|Go|383|15|53
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/encode/encode.go|caddyserver|caddy|encode.go|Go|382|125|67
./src/_00/output/Go/caddyserver~caddy/caddyconfig/httpcaddyfile/directives.go|caddyserver|caddy|directives.go|Go|379|187|74
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/fileserver/matcher_test.go|caddyserver|caddy|matcher_test.go|Go|379|15|24
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/reverseproxy/upstreams.go|caddyserver|caddy|upstreams.go|Go|367|106|80
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/server_test.go|caddyserver|caddy|server_test.go|Go|359|2|112
./src/_00/output/Go/caddyserver~caddy/context.go|caddyserver|caddy|context.go|Go|349|188|55
./src/_00/output/Go/caddyserver~caddy/modules/caddyhttp/metrics_test.go|caddyserver|caddy|metrics_test.go|Go|345|8|32
./src/_00/output/Go/caddyserver~caddy/caddyconfig/httpcaddyfile/builtins_test.go|caddyserver|caddy|builtins_test.go|Go|343|3|23
