repo_path,path,original_path
C++/facebook~react-native,RNTester/js/examples/Alert/AlertExample.js,packages/rn-tester/js/examples/Alert/AlertExample.js
C++/facebook~react-native,Libraries/Components/ScrollView/AndroidHorizontalScrollViewNativeComponent.js,packages/react-native/Libraries/Components/ScrollView/AndroidHorizontalScrollViewNativeComponent.js
C++/facebook~react-native,Libraries/Animated/nodes/AnimatedInterpolation.js,packages/react-native/Libraries/Animated/nodes/AnimatedInterpolation.js
C++/facebook~react-native,Libraries/Animated/nodes/AnimatedSubtraction.js,packages/react-native/Libraries/Animated/nodes/AnimatedSubtraction.js
C++/facebook~react-native,Libraries/Animated/nodes/AnimatedTransform.js,packages/react-native/Libraries/Animated/nodes/AnimatedTransform.js
C++/facebook~react-native,Libraries/Animated/nodes/AnimatedValueXY.js,packages/react-native/Libraries/Animated/nodes/AnimatedValueXY.js
C++/facebook~react-native,Libraries/Animated/nodes/AnimatedWithChildren.js,packages/react-native/Libraries/Animated/nodes/AnimatedWithChildren.js
C++/facebook~react-native,Libraries/Animated/animations/Animation.js,packages/react-native/Libraries/Animated/animations/Animation.js
C++/facebook~react-native,Libraries/AppState/AppState.js,packages/react-native/Libraries/AppState/AppState.js
C++/facebook~react-native,RNTester/js/examples/Appearance/AppearanceExample.js,packages/rn-tester/js/examples/Appearance/AppearanceExample.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/bridge/Arguments.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/bridge/Arguments.java
C++/facebook~react-native,packages/react-native-codegen/e2e/__test_fixtures__/ArrayPropsNativeComponent.js,packages/react-native-codegen/e2e/__test_fixtures__/components/ArrayPropsNativeComponent.js
C++/facebook~react-native,Libraries/Utilities/BackHandler.d.ts,packages/react-native/Libraries/Utilities/BackHandler.d.ts
C++/facebook~react-native,Libraries/NativeComponent/BaseViewConfig.android.js,packages/react-native/Libraries/NativeComponent/BaseViewConfig.android.js
C++/facebook~react-native,Libraries/Blob/__tests__/Blob-test.js,packages/react-native/Libraries/Blob/__tests__/Blob-test.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/modules/blob/BlobProvider.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/modules/blob/BlobProvider.java
C++/facebook~react-native,Libraries/Blob/BlobRegistry.js,packages/react-native/Libraries/Blob/BlobRegistry.js
C++/facebook~react-native,Libraries/Inspector/BorderBox.js,packages/react-native/Libraries/Inspector/BorderBox.js
C++/facebook~react-native,packages/react-native-gradle-plugin/react-native-gradle-plugin/src/main/kotlin/com/facebook/react/tasks/BundleHermesCTask.kt,packages/gradle-plugin/react-native-gradle-plugin/src/main/kotlin/com/facebook/react/tasks/BundleHermesCTask.kt
C++/facebook~react-native,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/devsupport/interfaces/BundleLoadCallback.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/devsupport/interfaces/BundleLoadCallback.kt
C++/facebook~react-native,Libraries/Components/Clipboard/Clipboard.js,packages/react-native/Libraries/Components/Clipboard/Clipboard.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/views/textinput/ContentSizeWatcher.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/views/textinput/ContentSizeWatcher.java
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/CoreModulesPackage.java
C++/facebook~react-native,packages/react-native/Libraries/DOM/Geometry/DOMRectReadOnly.js,packages/react-native/src/private/webapis/dom/geometry/DOMRectReadOnly.js
C++/facebook~react-native,Libraries/Utilities/DebugEnvironment.js,packages/react-native/Libraries/Utilities/DebugEnvironment.js
C++/facebook~react-native,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/modules/core/DefaultHardwareBackBtnHandler.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/modules/core/DefaultHardwareBackBtnHandler.kt
C++/facebook~react-native,types/public/DeprecatedPropertiesAlias.d.ts,packages/react-native/types/public/DeprecatedPropertiesAlias.d.ts
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/fabric/DevToolsReactPerfLogger.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/fabric/DevToolsReactPerfLogger.java
C++/facebook~react-native,packages/react-native/Libraries/Components/DrawerAndroid/DrawerLayoutAndroid.ios.js,packages/react-native/Libraries/Components/DrawerAndroid/DrawerLayoutAndroid.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/uimanager/events/EventCategoryDef.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/events/EventCategoryDef.java
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/uimanager/events/EventDispatcherListener.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/events/EventDispatcherListener.java
C++/facebook~react-native,Libraries/vendor/emitter/EventEmitter.js,packages/react-native/Libraries/vendor/emitter/EventEmitter.js
C++/facebook~react-native,Libraries/ReactNative/FabricUIManager.js,packages/react-native/Libraries/ReactNative/FabricUIManager.js
C++/facebook~react-native,Libraries/Blob/File.js,packages/react-native/Libraries/Blob/File.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/modules/blob/FileReaderModule.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/modules/blob/FileReaderModule.java
C++/facebook~react-native,packages/react-native-gradle-plugin/react-native-gradle-plugin/src/test/kotlin/com/facebook/react/utils/FileUtilsTest.kt,packages/gradle-plugin/react-native-gradle-plugin/src/test/kotlin/com/facebook/react/utils/FileUtilsTest.kt
C++/facebook~react-native,packages/rn-tester/js/examples/FlatList/FlatListExample.js,packages/rn-tester/js/examples/FlatList/FlatList-basic.js
C++/facebook~react-native,packages/react-native-codegen/src/generators/GenerateEventEmitterH.js,packages/react-native-codegen/src/generators/components/GenerateEventEmitterH.js
C++/facebook~react-native,packages/react-native-codegen/src/generators/__tests__/GeneratePropsH-test.js,packages/react-native-codegen/src/generators/components/__tests__/GeneratePropsH-test.js
C++/facebook~react-native,packages/react-native-codegen/src/generators/GenerateShadowNodeH.js,packages/react-native-codegen/src/generators/components/GenerateShadowNodeH.js
C++/facebook~react-native,IntegrationTests/GlobalEvalWithSourceUrlTest.js,packages/rn-tester/IntegrationTests/GlobalEvalWithSourceUrlTest.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/bridge/GuardedRunnable.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/bridge/GuardedRunnable.java
C++/facebook~react-native,RNTester/js/examples/Image/ImageCapInsetsExample.js,packages/rn-tester/js/examples/Image/ImageCapInsetsExample.js
C++/facebook~react-native,packages/react-native-codegen/e2e/__test_fixtures__/ImagePropNativeComponent.js,packages/react-native-codegen/e2e/__test_fixtures__/components/ImagePropNativeComponent.js
C++/facebook~react-native,Libraries/JSInspector/InspectorAgent.js,packages/react-native/Libraries/JSInspector/InspectorAgent.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/devsupport/InspectorPackagerConnection.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/devsupport/InspectorPackagerConnection.java
C++/facebook~react-native,IntegrationTests/IntegrationTestsApp.js,packages/rn-tester/IntegrationTests/IntegrationTestsApp.js
C++/facebook~react-native,packages/react-native/ReactAndroid/src/test/java/com/facebook/react/fabric/interop/InteropEventEmitterTest.kt,packages/react-native/ReactAndroid/src/test/java/com/facebook/react/internal/interop/InteropEventEmitterTest.kt
C++/facebook~react-native,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/bridge/JSInstance.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/bridge/JSInstance.kt
C++/facebook~react-native,packages/react-native-gradle-plugin/shared/src/test/kotlin/com/facebook/react/utils/JsonUtilsTest.kt,packages/gradle-plugin/shared/src/test/kotlin/com/facebook/react/utils/JsonUtilsTest.kt
C++/facebook~react-native,Libraries/LayoutAnimation/LayoutAnimation.d.ts,packages/react-native/Libraries/LayoutAnimation/LayoutAnimation.d.ts
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/uimanager/layoutanimation/LayoutAnimationListener.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/layoutanimation/LayoutAnimationListener.java
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/uimanager/LayoutShadowNode.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/LayoutShadowNode.java
C++/facebook~react-native,Libraries/LogBox/UI/LogBoxInspectorCodeFrame.js,packages/react-native/Libraries/LogBox/UI/LogBoxInspectorCodeFrame.js
C++/facebook~react-native,Libraries/LogBox/__tests__/LogBoxInspectorContainer-test.js,packages/react-native/Libraries/LogBox/__tests__/LogBoxInspectorContainer-test.js
C++/facebook~react-native,Libraries/LogBox/LogBoxInspectorContainer.js,packages/react-native/Libraries/LogBox/LogBoxInspectorContainer.js
C++/facebook~react-native,Libraries/LogBox/UI/__tests__/LogBoxInspectorFooter-test.js,packages/react-native/Libraries/LogBox/UI/__tests__/LogBoxInspectorFooter-test.js
C++/facebook~react-native,Libraries/LogBox/UI/LogBoxMessage.js,packages/react-native/Libraries/LogBox/UI/LogBoxMessage.js
C++/facebook~react-native,Libraries/LogBox/LogBoxNotificationContainer.js,packages/react-native/Libraries/LogBox/LogBoxNotificationContainer.js
C++/facebook~react-native,Libraries/BatchedBridge/MessageQueue.js,packages/react-native/Libraries/BatchedBridge/MessageQueue.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/bridge/queue/MessageQueueThreadSpec.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/bridge/queue/MessageQueueThreadSpec.java
C++/facebook~react-native,Libraries/Modal/ModalInjection.js,packages/react-native/Libraries/Modal/ModalInjection.js
C++/facebook~react-native,ReactAndroid/src/main/java/com/facebook/react/fabric/mounting/MountingManager.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/fabric/mounting/MountingManager.java
C++/facebook~react-native,Libraries/ActionSheetIOS/NativeActionSheetManager.js,packages/react-native/Libraries/ActionSheetIOS/NativeActionSheetManager.js
C++/facebook~react-native,Libraries/AppState/NativeAppState.js,packages/react-native/Libraries/AppState/NativeAppState.js
C++/facebook~react-native,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/NativeKind.java,packages/react-native/ReactAndroid/src/main/java/com/facebook/react/uimanager/NativeKind.kt
C++/facebook~react-native,Libraries/Utilities/NativePlatformConstantsIOS.js,packages/react-native/Libraries/Utilities/NativePlatformConstantsIOS.js
