path|owner|project|file|language|code|comment|blank
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/dllmain.c|valinet|ExplorerPatcher|dllmain.c|C|11237|801|846
./src/_00/output/C/valinet~ExplorerPatcher/ep_gui/GUI.c|valinet|ExplorerPatcher|GUI.c|C|4089|65|125
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/TwinUIPatches.cpp|valinet|ExplorerPatcher|TwinUIPatches.cpp|C++|2626|465|296
./src/_00/output/C/valinet~ExplorerPatcher/ep_weather_host/ep_weather_host.c|valinet|ExplorerPatcher|ep_weather_host.c|C|1738|90|136
./src/_00/output/C/valinet~ExplorerPatcher/ep_setup/ep_setup.c|valinet|ExplorerPatcher|ep_setup.c|C|1540|70|130
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/utility.c|valinet|ExplorerPatcher|utility.c|C|1516|41|162
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/updates.cpp|valinet|ExplorerPatcher|updates.cpp|C++|1291|14|132
./src/_00/output/C/valinet~ExplorerPatcher/ep_setup/rijndael-alg-fst.c|valinet|ExplorerPatcher|rijndael-alg-fst.c|C|1241|120|41
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/StartMenuSettings.cpp|valinet|ExplorerPatcher|StartMenuSettings.cpp|C++|1104|39|194
./src/_00/output/C/valinet~ExplorerPatcher/CHANGELOG.md|valinet|ExplorerPatcher|CHANGELOG.md|Markdown|919|0|457
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/lvt.c|valinet|ExplorerPatcher|lvt.c|C|829|16|25
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/utility.h|valinet|ExplorerPatcher|utility.h|C/C++ Header|810|48|157
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/symbols.c|valinet|ExplorerPatcher|symbols.c|C|794|6|80
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/lvt.h|valinet|ExplorerPatcher|lvt.h|C/C++ Header|730|15|289
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/StartMenu.c|valinet|ExplorerPatcher|StartMenu.c|C|716|77|43
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/TaskbarCenter.c|valinet|ExplorerPatcher|TaskbarCenter.c|C|470|17|7
./src/_00/output/C/valinet~ExplorerPatcher/ep_gui/resources/lang/ep_gui.en-US.rc|valinet|ExplorerPatcher|ep_gui.en-US.rc|Windows Resource File|406|0|29
./src/_00/output/C/valinet~ExplorerPatcher/ep_setup/ep_setup.vcxproj|valinet|ExplorerPatcher|ep_setup.vcxproj|XML|397|0|2
./src/_00/output/C/valinet~ExplorerPatcher/ep_gui/resources/EPSettingsResources.h|valinet|ExplorerPatcher|EPSettingsResources.h|C/C++ Header|372|1|15
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/StartupSound.cpp|valinet|ExplorerPatcher|StartupSound.cpp|C++|343|6|41
./src/_00/output/C/valinet~ExplorerPatcher/ep_weather_host/ep_weather_host.vcxproj|valinet|ExplorerPatcher|ep_weather_host.vcxproj|XML|330|0|0
./src/_00/output/C/valinet~ExplorerPatcher/ep_weather_host/ep_weather_provider_google_script.h|valinet|ExplorerPatcher|ep_weather_provider_google_script.h|C/C++ Header|328|63|9
./src/_00/output/C/valinet~ExplorerPatcher/ExplorerPatcher/ExplorerPatcher.vcxproj|valinet|ExplorerPatcher|ExplorerPatcher.vcxproj|XML|323|0|0
./src/_00/output/C/valinet~ExplorerPatcher/ep_weather_host_stub/ep_weather_host_stub.vcxproj|valinet|ExplorerPatcher|ep_weather_host_stub.vcxproj|XML|321|0|0
./src/_00/output/C/valinet~ExplorerPatcher/ep_weather_host/ep_weather.c|valinet|ExplorerPatcher|ep_weather.c|C|303|0|12
