Unnamed: 0|path|owner|project|file|language|code|comment|blank
0|./src/_00/output/C/pjreddie~darknet/src/stb_image.h|pjreddie|darknet|stb_image.h|C/C++ Header|5470|1154|838
1|./src/_00/output/C/pjreddie~darknet/src/data.c|pjreddie|darknet|data.c|C|1402|72|211
2|./src/_00/output/C/pjreddie~darknet/src/image.c|pjreddie|darknet|image.c|C|1296|35|135
3|./src/_00/output/C/pjreddie~darknet/src/parser.c|pjreddie|darknet|parser.c|C|1174|12|126
4|./src/_00/output/C/pjreddie~darknet/examples/go.c|pjreddie|darknet|go.c|C|1130|138|102
5|./src/_00/output/C/pjreddie~darknet/src/stb_image_write.h|pjreddie|darknet|stb_image_write.h|C/C++ Header|1127|254|187
6|./src/_00/output/C/pjreddie~darknet/src/network.c|pjreddie|darknet|network.c|C|954|88|87
7|./src/_00/output/C/pjreddie~darknet/examples/classifier.c|pjreddie|darknet|classifier.c|C|880|32|186
8|./src/_00/output/C/pjreddie~darknet/src/blas_kernels.cu|pjreddie|darknet|blas_kernels.cu|CUDA|826|55|154
9|./src/_00/output/C/pjreddie~darknet/include/darknet.h|pjreddie|darknet|darknet.h|C/C++ Header|694|0|111
10|./src/_00/output/C/pjreddie~darknet/src/utils.c|pjreddie|darknet|utils.c|C|626|22|78
11|./src/_00/output/C/pjreddie~darknet/examples/detector.c|pjreddie|darknet|detector.c|C|573|176|101
12|./src/_00/output/C/pjreddie~darknet/examples/lsd.c|pjreddie|darknet|lsd.c|C|548|615|215
13|./src/_00/output/C/pjreddie~darknet/src/lstm_layer.c|pjreddie|darknet|lstm_layer.c|C|508|0|118
14|./src/_00/output/C/pjreddie~darknet/src/convolutional_layer.c|pjreddie|darknet|convolutional_layer.c|C|503|36|83
15|./src/_00/output/C/pjreddie~darknet/examples/darknet.c|pjreddie|darknet|darknet.c|C|470|8|25
16|./src/_00/output/C/pjreddie~darknet/examples/rnn.c|pjreddie|darknet|rnn.c|C|463|20|59
17|./src/_00/output/C/pjreddie~darknet/src/region_layer.c|pjreddie|darknet|region_layer.c|C|456|10|41
18|./src/_00/output/C/pjreddie~darknet/examples/attention.c|pjreddie|darknet|attention.c|C|387|18|54
19|./src/_00/output/C/pjreddie~darknet/src/yolo_layer.c|pjreddie|darknet|yolo_layer.c|C|337|0|37
20|./src/_00/output/C/pjreddie~darknet/src/box.c|pjreddie|darknet|box.c|C|321|0|36
21|./src/_00/output/C/pjreddie~darknet/src/gru_layer.c|pjreddie|darknet|gru_layer.c|C|320|0|86
22|./src/_00/output/C/pjreddie~darknet/src/blas.c|pjreddie|darknet|blas.c|C|317|0|34
23|./src/_00/output/C/pjreddie~darknet/src/compare.c|pjreddie|darknet|compare.c|C|305|11|36
24|./src/_00/output/C/pjreddie~darknet/examples/coco.c|pjreddie|darknet|coco.c|C|296|14|47
25|./src/_00/output/C/pjreddie~darknet/src/convolutional_kernels.cu|pjreddie|darknet|convolutional_kernels.cu|CUDA|285|3|42
26|./src/_00/output/C/pjreddie~darknet/examples/yolo.c|pjreddie|darknet|yolo.c|C|282|4|41
27|./src/_00/output/C/pjreddie~darknet/src/connected_layer.c|pjreddie|darknet|connected_layer.c|C|279|7|50
28|./src/_00/output/C/pjreddie~darknet/src/gemm.c|pjreddie|darknet|gemm.c|C|262|28|34
29|./src/_00/output/C/pjreddie~darknet/src/batchnorm_layer.c|pjreddie|darknet|batchnorm_layer.c|C|245|0|34
30|./src/_00/output/C/pjreddie~darknet/src/deconvolutional_layer.c|pjreddie|darknet|deconvolutional_layer.c|C|245|4|63
31|./src/_00/output/C/pjreddie~darknet/src/rnn_layer.c|pjreddie|darknet|rnn_layer.c|C|238|8|46
32|./src/_00/output/C/pjreddie~darknet/src/detection_layer.c|pjreddie|darknet|detection_layer.c|C|236|6|33
33|./src/_00/output/C/pjreddie~darknet/src/local_layer.c|pjreddie|darknet|local_layer.c|C|236|1|56
34|./src/_00/output/C/pjreddie~darknet/src/crnn_layer.c|pjreddie|darknet|crnn_layer.c|C|229|8|46
35|./src/_00/output/C/pjreddie~darknet/examples/instance-segmenter.c|pjreddie|darknet|instance-segmenter.c|C|228|0|39
36|./src/_00/output/C/pjreddie~darknet/examples/nightmare.c|pjreddie|darknet|nightmare.c|C|219|135|60
37|./src/_00/output/C/pjreddie~darknet/examples/segmenter.c|pjreddie|darknet|segmenter.c|C|218|0|37
38|./src/_00/output/C/pjreddie~darknet/examples/cifar.c|pjreddie|darknet|cifar.c|C|209|0|42
39|./src/_00/output/C/pjreddie~darknet/examples/regressor.c|pjreddie|darknet|regressor.c|C|204|0|36
40|./src/_00/output/C/pjreddie~darknet/src/demo.c|pjreddie|darknet|demo.c|C|203|103|43
41|./src/_00/output/C/pjreddie~darknet/src/activation_kernels.cu|pjreddie|darknet|activation_kernels.cu|CUDA|191|0|15
42|./src/_00/output/C/pjreddie~darknet/src/iseg_layer.c|pjreddie|darknet|iseg_layer.c|C|187|7|31
43|./src/_00/output/C/pjreddie~darknet/src/matrix.c|pjreddie|darknet|matrix.c|C|178|0|18
44|./src/_00/output/C/pjreddie~darknet/src/crop_layer_kernels.cu|pjreddie|darknet|crop_layer_kernels.cu|CUDA|176|16|33
45|./src/_00/output/C/pjreddie~darknet/examples/rnn_vid.c|pjreddie|darknet|rnn_vid.c|C|172|4|32
46|./src/_00/output/C/pjreddie~darknet/examples/captcha.c|pjreddie|darknet|captcha.c|C|161|176|16
47|./src/_00/output/C/pjreddie~darknet/src/cuda.c|pjreddie|darknet|cuda.c|C|157|4|17
48|./src/_00/output/C/pjreddie~darknet/src/reorg_layer.c|pjreddie|darknet|reorg_layer.c|C|156|0|17
49|./src/_00/output/C/pjreddie~darknet/src/cost_layer.c|pjreddie|darknet|cost_layer.c|C|155|0|21
50|./src/_00/output/C/pjreddie~darknet/src/activations.c|pjreddie|darknet|activations.c|C|142|0|8
