path|owner|project|language|code
./src/_00/output/Haskell/wireapp~wire-server/services/galley/test/integration/API.hs|wireapp|wire-server|Haskell|2791
./src/_00/output/Haskell/wireapp~wire-server/services/galley/test/integration/API/Util.hs|wireapp|wire-server|Haskell|2415
./src/_00/output/Haskell/wireapp~wire-server/services/brig/test/integration/API/Provider.hs|wireapp|wire-server|Haskell|2075
./src/_00/output/Haskell/wireapp~wire-server/services/spar/test-integration/Test/Spar/Scim/UserSpec.hs|wireapp|wire-server|Haskell|1955
./src/_00/output/Haskell/wireapp~wire-server/services/galley/test/integration/API/MLS.hs|wireapp|wire-server|Haskell|1768
./src/_00/output/Haskell/wireapp~wire-server/libs/wire-api/test/golden/Test/Wire/API/Golden/Generated/Service_provider.hs|wireapp|wire-server|Haskell|1629
./src/_00/output/Haskell/wireapp~wire-server/services/spar/test-integration/Test/Spar/APISpec.hs|wireapp|wire-server|Haskell|1588
./src/_00/output/Haskell/wireapp~wire-server/libs/wire-api/src/Wire/API/Routes/Public/Brig.hs|wireapp|wire-server|Haskell|1575
./src/_00/output/Haskell/wireapp~wire-server/libs/wire-api/src/Wire/API/User.hs|wireapp|wire-server|Haskell|1556
./src/_00/output/Haskell/wireapp~wire-server/services/galley/src/Galley/API/Update.hs|wireapp|wire-server|Haskell|1547
./src/_00/output/Haskell/wireapp~wire-server/libs/wire-api/test/golden/Test/Wire/API/Golden/Generated.hs|wireapp|wire-server|Haskell|1482
./src/_00/output/Haskell/wireapp~wire-server/services/galley/test/integration/API/Teams.hs|wireapp|wire-server|Haskell|1418
./src/_00/output/Haskell/wireapp~wire-server/libs/wire-api/test/golden/Test/Wire/API/Golden/Generated/CookieList_user.hs|wireapp|wire-server|Haskell|1394
./src/_00/output/Haskell/wireapp~wire-server/services/brig/test/integration/API/User/Account.hs|wireapp|wire-server|Haskell|1311
./src/_00/output/Haskell/wireapp~wire-server/services/brig/src/Brig/API/Public.hs|wireapp|wire-server|Haskell|1306
./src/_00/output/Haskell/wireapp~wire-server/services/brig/test/integration/API/User/Client.hs|wireapp|wire-server|Haskell|1292
./src/_00/output/Haskell/wireapp~wire-server/libs/wire-api/test/golden/Test/Wire/API/Golden/Generated/RichInfoAssocList_user.hs|wireapp|wire-server|Haskell|1245
./src/_00/output/Haskell/wireapp~wire-server/libs/wire-api/src/Wire/API/Routes/Public/Galley/Conversation.hs|wireapp|wire-server|Haskell|1238
