path|owner|project|language|code
./src/_00/output/Haskell/ghc~ghc/testsuite/tests/perf/compiler/parsing001.hs|ghc|ghc|Haskell|8410
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Tc/Errors/Ppr.hs|ghc|ghc|Haskell|6143
./src/_00/output/Haskell/ghc~ghc/testsuite/tests/programs/barton-mangler-bug/Expected.hs|ghc|ghc|Haskell|5005
./src/_00/output/Haskell/ghc~ghc/testsuite/tests/ghci/should_run/ghcirun004.hs|ghc|ghc|Haskell|5003
./src/_00/output/Haskell/ghc~ghc/utils/check-exact/ExactPrint.hs|ghc|ghc|Haskell|3807
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/CmmToAsm/X86/CodeGen.hs|ghc|ghc|Haskell|3690
./src/_00/output/Haskell/ghc~ghc/testsuite/tests/perf/compiler/T14683.hs|ghc|ghc|Haskell|3531
./src/_00/output/Haskell/ghc~ghc/ghc/GHCi/UI.hs|ghc|ghc|Haskell|3407
./src/_00/output/Haskell/ghc~ghc/libraries/ghc-prim/GHC/Types.hs|ghc|ghc|Haskell|2955
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/StgToCmm/Prim.hs|ghc|ghc|Haskell|2777
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Driver/Session.hs|ghc|ghc|Haskell|2692
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Core/Opt/ConstantFold.hs|ghc|ghc|Haskell|2318
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/HsToCore/Quote.hs|ghc|ghc|Haskell|2250
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Parser/PostProcess.hs|ghc|ghc|Haskell|2212
./src/_00/output/Haskell/ghc~ghc/testsuite/tests/numeric/should_run/quotRem2Large.hs|ghc|ghc|Haskell|2202
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Iface/Syntax.hs|ghc|ghc|Haskell|2154
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Core/Lint.hs|ghc|ghc|Haskell|2109
./src/_00/output/Haskell/ghc~ghc/testsuite/tests/perf/compiler/T16577.hs|ghc|ghc|Haskell|2019
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/CmmToAsm/PPC/CodeGen.hs|ghc|ghc|Haskell|1975
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Builtin/Names.hs|ghc|ghc|Haskell|1951
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Tc/Gen/HsType.hs|ghc|ghc|Haskell|1931
./src/_00/output/Haskell/ghc~ghc/compiler/GHC/Tc/Errors/Types.hs|ghc|ghc|Haskell|1886
