path|owner|project|language|code
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Main/DynFlags.hs|typelead|eta|Haskell|3133
./src/_00/output/Haskell/typelead~eta/eta/Eta/REPL/UI.hs|typelead|eta|Haskell|2935
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Prelude/PrimOp.hs|typelead|eta|Haskell|2861
./src/_00/output/Haskell/typelead~eta/compiler/Eta/DeSugar/DsMeta.hs|typelead|eta|Haskell|1590
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Main/HscTypes.hs|typelead|eta|Haskell|1554
./src/_00/output/Haskell/typelead~eta/utils/eta-pkg/Main.hs|typelead|eta|Haskell|1511
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Prelude/PrelNames.hs|typelead|eta|Haskell|1469
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Iface/IfaceSyn.hs|typelead|eta|Haskell|1400
./src/_00/output/Haskell/typelead~eta/compiler/Eta/TypeCheck/TcGenDeriv.hs|typelead|eta|Haskell|1313
./src/_00/output/Haskell/typelead~eta/compiler/Eta/TypeCheck/TcRnDriver.hs|typelead|eta|Haskell|1306
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Main/GhcMake.hs|typelead|eta|Haskell|1254
./src/_00/output/Haskell/typelead~eta/compiler/Eta/TypeCheck/TcTyClsDecls.hs|typelead|eta|Haskell|1229
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Main/Packages.hs|typelead|eta|Haskell|1218
./src/_00/output/Haskell/typelead~eta/compiler/Eta/Rename/RnExpr.hs|typelead|eta|Haskell|1218
