path|owner|project|language|code
./src/_00/output/Haskell/agda~agda/src/full/Agda/TypeChecking/Monad/Base.hs|agda|agda|Haskell|4205
./src/_00/output/Haskell/agda~agda/src/full/Agda/Syntax/Translation/ConcreteToAbstract.hs|agda|agda|Haskell|2554
./src/_00/output/Haskell/agda~agda/src/full/Agda/Syntax/Common.hs|agda|agda|Haskell|2045
./src/_00/output/Haskell/agda~agda/src/full/Agda/TypeChecking/Errors.hs|agda|agda|Haskell|1702
./src/_00/output/Haskell/agda~agda/src/full/Agda/TypeChecking/Conversion.hs|agda|agda|Haskell|1558
./src/_00/output/Haskell/agda~agda/src/full/Agda/Interaction/Options/Base.hs|agda|agda|Haskell|1423
./src/_00/output/Haskell/agda~agda/src/full/Agda/Syntax/Translation/AbstractToConcrete.hs|agda|agda|Haskell|1375
./src/_00/output/Haskell/agda~agda/src/full/Agda/Mimer/Mimer.hs|agda|agda|Haskell|1367
./src/_00/output/Haskell/agda~agda/src/full/Agda/TypeChecking/Reduce.hs|agda|agda|Haskell|1366
./src/_00/output/Haskell/agda~agda/src/full/Agda/TypeChecking/Rules/Data.hs|agda|agda|Haskell|1361
./src/_00/output/Haskell/agda~agda/src/full/Agda/TypeChecking/Rules/LHS.hs|agda|agda|Haskell|1264
