path,owner,project,file,language,code
./src/_00/output/Go/hashicorp~terraform/internal/command/arguments/apply_test.go,hashicorp,terraform,apply_test.go,Go,368
./src/_00/output/Go/hashicorp~terraform/internal/terraform/transform_targets.go,hashicorp,terraform,transform_targets.go,Go,108
./src/_00/output/Go/hashicorp~terraform/internal/backend/testing.go,hashicorp,terraform,testing.go,Go,305
./src/_00/output/Go/hashicorp~terraform/internal/stacks/stackaddrs/removed.go,hashicorp,terraform,removed.go,Go,95
./src/_00/output/Go/hashicorp~terraform/internal/command/views/init.go,hashicorp,terraform,init.go,Go,310
./src/_00/output/Go/hashicorp~terraform/internal/plugin6/convert/deferred_test.go,hashicorp,terraform,deferred_test.go,Go,47
./src/_00/output/Go/hashicorp~terraform/internal/getmodules/moduleaddrs/subdir.go,hashicorp,terraform,subdir.go,Go,51
./src/_00/output/Go/hashicorp~terraform/internal/command/e2etest/terraform_test.go,hashicorp,terraform,terraform_test.go,Go,42
./src/_00/output/Go/hashicorp~terraform/internal/terraform/hook.go,hashicorp,terraform,hook.go,Go,103
./src/_00/output/Go/hashicorp~terraform/internal/command/meta_vars.go,hashicorp,terraform,meta_vars.go,Go,232
./src/_00/output/Go/hashicorp~terraform/internal/terraform/node_resource_plan_orphan.go,hashicorp,terraform,node_resource_plan_orphan.go,Go,221
./src/_00/output/Go/hashicorp~terraform/internal/registry/regsrc/friendly_host.go,hashicorp,terraform,friendly_host.go,Go,68
./src/_00/output/Go/hashicorp~terraform/internal/stacks/stackruntime/internal/stackeval/diagnostics_test.go,hashicorp,terraform,diagnostics_test.go,Go,168
./src/_00/output/Go/hashicorp~terraform/main_test.go,hashicorp,terraform,main_test.go,Go,253
./src/_00/output/Go/hashicorp~terraform/internal/terraform/graph_dot.go,hashicorp,terraform,graph_dot.go,Go,5
./src/_00/output/Go/hashicorp~terraform/internal/releaseauth/all.go,hashicorp,terraform,all.go,Go,22
./src/_00/output/Go/hashicorp~terraform/internal/command/views/json/diagnostic.go,hashicorp,terraform,diagnostic.go,Go,352
./src/_00/output/Go/hashicorp~terraform/internal/backend/remote-state/s3/errors.go,hashicorp,terraform,errors.go,Go,13
./src/_00/output/Go/hashicorp~terraform/internal/terraform/node_resource_validate_test.go,hashicorp,terraform,node_resource_validate_test.go,Go,581
./src/_00/output/Go/hashicorp~terraform/internal/terraform/valuesourcetype_string.go,hashicorp,terraform,valuesourcetype_string.go,Go,50
./src/_00/output/Go/hashicorp~terraform/internal/addrs/graph.go,hashicorp,terraform,graph.go,Go,130
./src/_00/output/Go/hashicorp~terraform/internal/configs/configschema/filter.go,hashicorp,terraform,filter.go,Go,89
./src/_00/output/Go/hashicorp~terraform/internal/plans/objchange/compatible.go,hashicorp,terraform,compatible.go,Go,263
./src/_00/output/Go/hashicorp~terraform/internal/command/e2etest/remote_state_test.go,hashicorp,terraform,remote_state_test.go,Go,19
./src/_00/output/Go/hashicorp~terraform/internal/terraform/transform_orphan_resource.go,hashicorp,terraform,transform_orphan_resource.go,Go,61
./src/_00/output/Go/hashicorp~terraform/internal/command/jsonconfig/config.go,hashicorp,terraform,config.go,Go,387
./src/_00/output/Go/hashicorp~terraform/internal/addrs/output_value.go,hashicorp,terraform,output_value.go,Go,164
./src/_00/output/Go/hashicorp~terraform/internal/terraform/graph_builder_eval.go,hashicorp,terraform,graph_builder_eval.go,Go,52
./src/_00/output/Go/hashicorp~terraform/internal/terraform/hook_mock.go,hashicorp,terraform,hook_mock.go,Go,291
./src/_00/output/Go/hashicorp~terraform/internal/providers/addressed_types_test.go,hashicorp,terraform,addressed_types_test.go,Go,40
./src/_00/output/Go/hashicorp~terraform/internal/plans/mode_string.go,hashicorp,terraform,mode_string.go,Go,25
./src/_00/output/Go/hashicorp~terraform/internal/configs/hcl2shim/flatmap.go,hashicorp,terraform,flatmap.go,Go,304
./src/_00/output/Go/hashicorp~terraform/internal/command/jsonformat/plan.go,hashicorp,terraform,plan.go,Go,481
./src/_00/output/Go/hashicorp~terraform/internal/addrs/module_source.go,hashicorp,terraform,module_source.go,Go,66
./src/_00/output/Go/hashicorp~terraform/internal/cloud/backend_colorize.go,hashicorp,terraform,backend_colorize.go,Go,27
./src/_00/output/Go/hashicorp~terraform/internal/configs/configschema/empty_value.go,hashicorp,terraform,empty_value.go,Go,41
./src/_00/output/Go/hashicorp~terraform/internal/terraform/resource_eval_bench_test.go,hashicorp,terraform,resource_eval_bench_test.go,Go,119
./src/_00/output/Go/hashicorp~terraform/internal/command/arguments/validate.go,hashicorp,terraform,validate.go,Go,46
./src/_00/output/Go/hashicorp~terraform/internal/registry/response/module.go,hashicorp,terraform,module.go,Go,55
./src/_00/output/Go/hashicorp~terraform/internal/configs/named_values_test.go,hashicorp,terraform,named_values_test.go,Go,40
./src/_00/output/Go/hashicorp~terraform/internal/configs/configschema/copy.go,hashicorp,terraform,copy.go,Go,56
./src/_00/output/Go/hashicorp~terraform/internal/terraform/update_state_hook_test.go,hashicorp,terraform,update_state_hook_test.go,Go,28
./src/_00/output/Go/hashicorp~terraform/internal/plugin/ui_output_test.go,hashicorp,terraform,ui_output_test.go,Go,28
./src/_00/output/Go/hashicorp~terraform/internal/communicator/ssh/password_test.go,hashicorp,terraform,password_test.go,Go,15
./src/_00/output/Go/hashicorp~terraform/internal/command/jsonprovider/block_test.go,hashicorp,terraform,block_test.go,Go,63
./src/_00/output/Go/hashicorp~terraform/internal/backend/remote/backend_apply_test.go,hashicorp,terraform,backend_apply_test.go,Go,1339
./src/_00/output/Go/hashicorp~terraform/internal/providercache/dir_test.go,hashicorp,terraform,dir_test.go,Go,147
./src/_00/output/Go/hashicorp~terraform/internal/terraform/evaluate_triggers.go,hashicorp,terraform,evaluate_triggers.go,Go,105
./src/_00/output/Go/hashicorp~terraform/internal/legacy/helper/schema/schema.go,hashicorp,terraform,schema.go,Go,1183
./src/_00/output/Go/hashicorp~terraform/internal/tfdiags/override_test.go,hashicorp,terraform,override_test.go,Go,66
./src/_00/output/Go/hashicorp~terraform/internal/backend/remote-state/pg/backend.go,hashicorp,terraform,backend.go,Go,121
./src/_00/output/Go/hashicorp~terraform/internal/configs/configload/copy_dir.go,hashicorp,terraform,copy_dir.go,Go,80
./src/_00/output/Go/hashicorp~terraform/internal/cloud/backend_show.go,hashicorp,terraform,backend_show.go,Go,84
./src/_00/output/Go/hashicorp~terraform/internal/backend/remote-state/consul/backend_test.go,hashicorp,terraform,backend_test.go,Go,74
./src/_00/output/Go/hashicorp~terraform/internal/copy/copy_value_test.go,hashicorp,terraform,copy_value_test.go,Go,170
./src/_00/output/Go/hashicorp~terraform/internal/rpcapi/terraform1/packages/packages.pb.go,hashicorp,terraform,packages.pb.go,Go,1256
./src/_00/output/Go/hashicorp~terraform/internal/terraform/transform_reference_test.go,hashicorp,terraform,transform_reference_test.go,Go,329
./src/_00/output/Go/hashicorp~terraform/internal/moduletest/mocking/values.go,hashicorp,terraform,values.go,Go,134
./src/_00/output/Go/hashicorp~terraform/internal/legacy/helper/schema/resource_diff.go,hashicorp,terraform,resource_diff.go,Go,338
./src/_00/output/Go/hashicorp~terraform/internal/states/statemgr/statemgr_fake.go,hashicorp,terraform,statemgr_fake.go,Go,90
./src/_00/output/Go/hashicorp~terraform/internal/addrs/parse_target_test.go,hashicorp,terraform,parse_target_test.go,Go,512
./src/_00/output/Go/hashicorp~terraform/internal/stacks/stackstate/statekeys/unrecognizedkeyhandling_string.go,hashicorp,terraform,unrecognizedkeyhandling_string.go,Go,25
./src/_00/output/Go/hashicorp~terraform/internal/refactoring/remove_statement.go,hashicorp,terraform,remove_statement.go,Go,92
./src/_00/output/Go/hashicorp~terraform/internal/states/objectstatus_string.go,hashicorp,terraform,objectstatus_string.go,Go,25
./src/_00/output/Go/hashicorp~terraform/internal/dag/dag.go,hashicorp,terraform,dag.go,Go,329
./src/_00/output/Go/hashicorp~terraform/internal/legacy/helper/schema/field_reader_test.go,hashicorp,terraform,field_reader_test.go,Go,425
./src/_00/output/Go/hashicorp~terraform/internal/command/views/json/message_types.go,hashicorp,terraform,message_types.go,Go,35
./src/_00/output/Go/hashicorp~terraform/internal/states/statemgr/filesystem.go,hashicorp,terraform,filesystem.go,Go,361
./src/_00/output/Go/hashicorp~terraform/internal/getmodules/getter.go,hashicorp,terraform,getter.go,Go,72
./src/_00/output/Go/hashicorp~terraform/tools/tools.go,hashicorp,terraform,tools.go,Go,10
./src/_00/output/Go/hashicorp~terraform/internal/terminal/stream.go,hashicorp,terraform,stream.go,Go,33
./src/_00/output/Go/hashicorp~terraform/internal/plugin/grpc_provider_test.go,hashicorp,terraform,grpc_provider_test.go,Go,844
./src/_00/output/Go/hashicorp~terraform/internal/terraform/context_fixtures_test.go,hashicorp,terraform,context_fixtures_test.go,Go,63
./src/_00/output/Go/hashicorp~terraform/internal/command/import_test.go,hashicorp,terraform,import_test.go,Go,823
./src/_00/output/Go/hashicorp~terraform/internal/cloud/backend_context.go,hashicorp,terraform,backend_context.go,Go,202
./src/_00/output/Go/hashicorp~terraform/internal/configs/configload/inode_windows.go,hashicorp,terraform,inode_windows.go,Go,4
./src/_00/output/Go/hashicorp~terraform/internal/command/metadata_command.go,hashicorp,terraform,metadata_command.go,Go,21
./src/_00/output/Go/hashicorp~terraform/internal/legacy/helper/schema/field_reader_diff.go,hashicorp,terraform,field_reader_diff.go,Go,169
./src/_00/output/Go/hashicorp~terraform/internal/command/e2etest/unmanaged_test.go,hashicorp,terraform,unmanaged_test.go,Go,283
./src/_00/output/Go/hashicorp~terraform/internal/rpcapi/convert.go,hashicorp,terraform,convert.go,Go,112
./src/_00/output/Go/hashicorp~terraform/internal/configs/configschema/filter_test.go,hashicorp,terraform,filter_test.go,Go,281
./src/_00/output/Go/hashicorp~terraform/internal/instances/expander.go,hashicorp,terraform,expander.go,Go,486
./src/_00/output/Go/hashicorp~terraform/internal/refactoring/move_statement.go,hashicorp,terraform,move_statement.go,Go,122
./src/_00/output/Go/hashicorp~terraform/internal/stacks/stackruntime/internal/stackeval/component_test.go,hashicorp,terraform,component_test.go,Go,318
./src/_00/output/Go/hashicorp~terraform/internal/configs/configschema/path.go,hashicorp,terraform,path.go,Go,42
./src/_00/output/Go/hashicorp~terraform/internal/terraform/node_module_variable_test.go,hashicorp,terraform,node_module_variable_test.go,Go,108
./src/_00/output/Go/hashicorp~terraform/internal/stacks/stackconfig/provider_config.go,hashicorp,terraform,provider_config.go,Go,75
./src/_00/output/Go/hashicorp~terraform/internal/addrs/local_value.go,hashicorp,terraform,local_value.go,Go,50
./src/_00/output/Go/hashicorp~terraform/internal/command/jsonformat/collections/slice.go,hashicorp,terraform,slice.go,Go,79
./src/_00/output/Go/hashicorp~terraform/internal/stacks/stackutils/proto_util.go,hashicorp,terraform,proto_util.go,Go,15
./src/_00/output/Go/hashicorp~terraform/internal/command/state_meta.go,hashicorp,terraform,state_meta.go,Go,175
./src/_00/output/Go/hashicorp~terraform/internal/command/views/validate_test.go,hashicorp,terraform,validate_test.go,Go,115
./src/_00/output/Go/hashicorp~terraform/internal/terraform/ui_output.go,hashicorp,terraform,ui_output.go,Go,4
./src/_00/output/Go/hashicorp~terraform/internal/command/views/json/change_summary.go,hashicorp,terraform,change_summary.go,Go,33
./src/_00/output/Go/hashicorp~terraform/internal/terraform/ui_output_mock.go,hashicorp,terraform,ui_output_mock.go,Go,17
./src/_00/output/Go/hashicorp~terraform/internal/states/statemgr/migrate.go,hashicorp,terraform,migrate.go,Go,92
./src/_00/output/Go/hashicorp~terraform/internal/command/meta_backend_migrate_test.go,hashicorp,terraform,meta_backend_migrate_test.go,Go,55
./src/_00/output/Go/hashicorp~terraform/internal/addrs/move_endpoint.go,hashicorp,terraform,move_endpoint.go,Go,157
./src/_00/output/Go/hashicorp~terraform/internal/command/jsonstate/state.go,hashicorp,terraform,state.go,Go,410
./src/_00/output/Go/hashicorp~terraform/internal/getmodules/moduleaddrs/detect_gcs.go,hashicorp,terraform,detect_gcs.go,Go,28
./src/_00/output/Go/hashicorp~terraform/internal/plans/deferring/doc.go,hashicorp,terraform,doc.go,Go,1
./src/_00/output/Go/hashicorp~terraform/internal/cloud/remote_test.go,hashicorp,terraform,remote_test.go,Go,17
./src/_00/output/Go/hashicorp~terraform/internal/depsfile/doc.go,hashicorp,terraform,doc.go,Go,1
./src/_00/output/Go/hashicorp~terraform/internal/command/jsonformat/computed/renderers/sensitive_block.go,hashicorp,terraform,sensitive_block.go,Go,33
./src/_00/output/Go/hashicorp~terraform/internal/configs/configschema/marks_test.go,hashicorp,terraform,marks_test.go,Go,177
./src/_00/output/Go/hashicorp~terraform/internal/states/statefile/version4_test.go,hashicorp,terraform,version4_test.go,Go,243
./src/_00/output/Go/hashicorp~terraform/internal/command/e2etest/init_test.go,hashicorp,terraform,init_test.go,Go,270
