path,owner,project,file,language,code
./src/_00/output/Go/golang~go/src/internal/syscall/unix/at_sysnum_openbsd.go,golang,go,at_sysnum_openbsd.go,Go,16
./src/_00/output/Go/golang~go/src/cmd/link/internal/loadmacho/ldmacho.go,golang,go,ldmacho.go,Go,652
./src/_00/output/Go/golang~go/src/os/fifo_test.go,golang,go,fifo_test.go,Go,206
./src/_00/output/Go/golang~go/test/typeparam/issue48716.dir/a.go,golang,go,a.go,Go,38
./src/_00/output/Go/golang~go/src/syscall/zsyscall_linux_riscv64.go,golang,go,zsyscall_linux_riscv64.go,Go,1185
./src/_00/output/Go/golang~go/test/fixedbugs/bug156.go,golang,go,bug156.go,Go,9
./src/_00/output/Go/golang~go/src/internal/types/testdata/check/cycles4.go,golang,go,cycles4.go,Go,67
./src/_00/output/Go/golang~go/src/runtime/mklockrank.go,golang,go,mklockrank.go,Go,305
./src/_00/output/Go/golang~go/src/cmd/test2json/main.go,golang,go,main.go,Go,65
./src/_00/output/Go/golang~go/test/fixedbugs/issue45851.go,golang,go,issue45851.go,Go,46
./src/_00/output/Go/golang~go/test/fixedbugs/bug358.go,golang,go,bug358.go,Go,11
./src/_00/output/Go/golang~go/misc/ios/detect.go,golang,go,detect.go,Go,104
./src/_00/output/Go/golang~go/src/sort/gen_sort_variants.go,golang,go,gen_sort_variants.go,Go,527
./src/_00/output/Go/golang~go/src/text/template/parse/lex_test.go,golang,go,lex_test.go,Go,547
./src/_00/output/Go/golang~go/src/cmd/vendor/golang.org/x/sys/unix/ztypes_linux_sparc64.go,golang,go,ztypes_linux_sparc64.go,Go,607
./src/_00/output/Go/golang~go/src/runtime/debuglog_test.go,golang,go,debuglog_test.go,Go,133
./src/_00/output/Go/golang~go/test/typeparam/factimp.dir/a.go,golang,go,a.go,Go,7
./src/_00/output/Go/golang~go/test/fixedbugs/issue8385.go,golang,go,issue8385.go,Go,25
./src/_00/output/Go/golang~go/src/net/http/pprof/testdata/delta_mutex.go,golang,go,delta_mutex.go,Go,23
./src/_00/output/Go/golang~go/test/fixedbugs/bug191.dir/main.go,golang,go,main.go,Go,10
./src/_00/output/Go/golang~go/src/cmd/go/internal/lockedfile/internal/filelock/filelock_test.go,golang,go,filelock_test.go,Go,160
