repo_path,path,original_path
C#/AvaloniaUI~Avalonia,src/Avalonia.Animation/AnimationInstance`1.cs,src/Avalonia.Base/Animation/AnimationInstance`1.cs
C#/AvaloniaUI~Avalonia,src/Markup/Avalonia.Markup.Xaml/XamlIl/CompilerExtensions/Transformers/AvaloniaXamlIlDesignPropertiesTransformer.cs,src/Markup/Avalonia.Markup.Xaml.Loader/CompilerExtensions/Transformers/AvaloniaXamlIlDesignPropertiesTransformer.cs
C#/AvaloniaUI~Avalonia,src/Markup/Avalonia.Markup/Data/BindingExpression.cs,src/Avalonia.Base/Data/Core/BindingExpression.cs
C#/AvaloniaUI~Avalonia,src/Perspex.Controls/Border.cs,src/Avalonia.Controls/Border.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Styling/Controls/Classes.cs,src/Avalonia.Base/Controls/Classes.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Controls/DataGrid/DataGridBoundColumn.cs,src/Avalonia.Controls.DataGrid/DataGridBoundColumn.cs
C#/AvaloniaUI~Avalonia,src/Perspex.Controls/Templates/DataTemplateExtensions.cs,src/Avalonia.Controls/Templates/DataTemplateExtensions.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Input/DragEventArgs.cs,src/Avalonia.Base/Input/DragEventArgs.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Visuals/Media/TextFormatting/DrawableTextRun.cs,src/Avalonia.Base/Media/TextFormatting/DrawableTextRun.cs
C#/AvaloniaUI~Avalonia,tests/Perspex.Controls.UnitTests/EnumerableExtensions.cs,tests/Avalonia.Controls.UnitTests/EnumerableExtensions.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.SourceGenerator/CompositionGenerator/Extensions.cs,src/tools/DevGenerators/CompositionGenerator/Extensions.cs
C#/AvaloniaUI~Avalonia,tests/Avalonia.Input.UnitTests/GesturesTests.cs,tests/Avalonia.Base.UnitTests/Input/GesturesTests.cs
C#/AvaloniaUI~Avalonia,src/Perspex.Base/Data/IBinding.cs,src/Avalonia.Base/Data/IBinding.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Input/ICloseable.cs,src/Avalonia.Base/Input/ICloseable.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Visuals/Media/IMutableTransform.cs,src/Avalonia.Base/Media/IMutableTransform.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Input/IPointerDevice.cs,src/Avalonia.Base/Input/IPointerDevice.cs
C#/AvaloniaUI~Avalonia,src/Perspex.Base/Logging/LogArea.cs,src/Avalonia.Base/Logging/LogArea.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Native/MacOSClassicDesktopStyleApplicationLifetime.cs,src/Avalonia.Native/MacOSActivatableLifetime.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Visuals/Media/MediaExtensions.cs,src/Avalonia.Base/Media/MediaExtensions.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Styling/Controls/NameScopeExtensions.cs,src/Avalonia.Base/Controls/NameScopeExtensions.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Input/NavigationDirection.cs,src/Avalonia.Base/Input/NavigationDirection.cs
C#/AvaloniaUI~Avalonia,src/Skia/Perspex.Skia/PlatformRenderInterface.cs,src/Skia/Avalonia.Skia/PlatformRenderInterface.cs
C#/AvaloniaUI~Avalonia,tests/Perspex.Benchmarks/Program.cs,tests/Avalonia.Benchmarks/Program.cs
C#/AvaloniaUI~Avalonia,tests/Avalonia.Styling.UnitTests/SelectorTests_Name.cs,tests/Avalonia.Base.UnitTests/Styling/SelectorTests_Name.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Base/Media/TextFormatting/ShapedTextCharacters.cs,src/Avalonia.Base/Media/TextFormatting/ShapedTextRun.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Visuals/Media/TextFormatting/TextCollapsingProperties.cs,src/Avalonia.Base/Media/TextFormatting/TextCollapsingProperties.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Visuals/Media/TextFormatting/TextEllipsisHelper.cs,src/Avalonia.Base/Media/TextFormatting/TextEllipsisHelper.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Visuals/Media/TextFormatting/TextFormatter.cs,src/Avalonia.Base/Media/TextFormatting/TextFormatter.cs
C#/AvaloniaUI~Avalonia,src/Avalonia.Diagnostics/Diagnostics/Views/ThicknessEditor.cs,src/Avalonia.Diagnostics/Diagnostics/Controls/ThicknessEditor.cs
C#/AvaloniaUI~Avalonia,src/Windows/Avalonia.Direct2D1/Media/Imaging/RenderTargetBitmapImpl.cs,src/Windows/Avalonia.Direct2D1/Media/Imaging/WicRenderTargetBitmapImpl.cs
