path|owner|project|file|language|code|comment|blank
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Controllers\JSQMessagesViewController.m|jessesquires|JSQMessagesViewController|JSQMessagesViewController.m|Objective-C|709|54|194
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesDemo\Base.lproj\Main.storyboard|jessesquires|JSQMessagesViewController|Main.storyboard|XML|390|6|0
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesDemo\DemoMessagesViewController.m|jessesquires|JSQMessagesViewController|DemoMessagesViewController.m|Objective-C|389|190|148
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Layout\JSQMessagesCollectionViewFlowLayout.m|jessesquires|JSQMessagesViewController|JSQMessagesCollectionViewFlowLayout.m|Objective-C|380|28|124
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Views\JSQMessagesCollectionViewCell.m|jessesquires|JSQMessagesViewController|JSQMessagesCollectionViewCell.m|Objective-C|291|24|104
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Model\JSQAudioMediaItem.m|jessesquires|JSQMessagesViewController|JSQAudioMediaItem.m|Objective-C|278|30|66
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\SwiftExample\SwiftExample\ChatViewController.swift|jessesquires|JSQMessagesViewController|ChatViewController.swift|Swift|226|123|88
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Views\JSQMessagesComposerTextView.m|jessesquires|JSQMessagesViewController|JSQMessagesComposerTextView.m|Objective-C|215|24|71
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesDemo\TableViewController.m|jessesquires|JSQMessagesViewController|TableViewController.m|Objective-C|162|17|21
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Model\JSQLocationMediaItem.m|jessesquires|JSQMessagesViewController|JSQLocationMediaItem.m|Objective-C|159|17|51
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Views\JSQMessagesInputToolbar.m|jessesquires|JSQMessagesViewController|JSQMessagesInputToolbar.m|Objective-C|150|17|51
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Views\JSQMessagesCollectionViewCellIncoming.xib|jessesquires|JSQMessagesViewController|JSQMessagesCollectionViewCellIncoming.xib|XML|146|0|0
.\src\_00\output\Objective-C\jessesquires~JSQMessagesViewController\JSQMessagesViewController\Views\JSQMessagesCollectionViewCellOutgoing.xib|jessesquires|JSQMessagesViewController|JSQMessagesCollectionViewCellOutgoing.xib|XML|146|0|0
