path,owner,project,file,language,code
./src/_00/output/TypeScript/vitejs~vite/playground/data-uri/__tests__/data-uri.spec.ts,vitejs,vite,data-uri.spec.ts,TypeScript,22
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/plugins/clientInjections.ts,vitejs,vite,clientInjections.ts,TypeScript,97
./src/_00/output/TypeScript/vitejs~vite/playground/hmr/accept-exports/reexports.bak/source.ts,vitejs,vite,source.ts,TypeScript,2
./src/_00/output/TypeScript/vitejs~vite/packages/vite/types/import-meta.d.ts,vitejs,vite,import-meta.d.ts,TypeScript,0
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/plugins/index.ts,vitejs,vite,index.ts,TypeScript,155
./src/_00/output/TypeScript/vitejs~vite/playground/legacy/__tests__/watch/legacy-styles-only-entry-watch.spec.ts,vitejs,vite,legacy-styles-only-entry-watch.spec.ts,TypeScript,39
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/shared/hmr.ts,vitejs,vite,hmr.ts,TypeScript,237
./src/_00/output/TypeScript/vitejs~vite/playground/multiple-entrypoints/__tests__/multiple-entrypoints.spec.ts,vitejs,vite,multiple-entrypoints.spec.ts,TypeScript,8
./src/_00/output/TypeScript/vitejs~vite/playground/hmr-ssr/accept-exports/main-accepted/main-accepted.ts,vitejs,vite,main-accepted.ts,TypeScript,4
./src/_00/output/TypeScript/vitejs~vite/playground/tailwind/postcss.config.ts,vitejs,vite,postcss.config.ts,TypeScript,9
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/preview.ts,vitejs,vite,preview.ts,TypeScript,198
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/ssr/runtime/__tests__/fixtures/default-string.ts,vitejs,vite,default-string.ts,TypeScript,2
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/__tests__/dev.spec.ts,vitejs,vite,dev.spec.ts,TypeScript,17
./src/_00/output/TypeScript/vitejs~vite/docs/.vitepress/config.ts,vitejs,vite,config.ts,TypeScript,461
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/server/pluginContainer.ts,vitejs,vite,pluginContainer.ts,TypeScript,912
./src/_00/output/TypeScript/vitejs~vite/playground/preload/vite.config.ts,vitejs,vite,vite.config.ts,TypeScript,24
./src/_00/output/TypeScript/vitejs~vite/packages/plugin-legacy/src/__tests__/readme.spec.ts,vitejs,vite,readme.spec.ts,TypeScript,14
./src/_00/output/TypeScript/vitejs~vite/playground/hmr-ssr/accept-exports/main-accepted/callback.ts,vitejs,vite,callback.ts,TypeScript,6
./src/_00/output/TypeScript/vitejs~vite/playground/backend-integration/__tests__/backend-integration.spec.ts,vitejs,vite,backend-integration.spec.ts,TypeScript,114
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/plugins/importAnalysis.ts,vitejs,vite,importAnalysis.ts,TypeScript,764
./src/_00/output/TypeScript/vitejs~vite/playground/extensions/__tests__/extensions.spec.ts,vitejs,vite,extensions.spec.ts,TypeScript,11
./src/_00/output/TypeScript/vitejs~vite/playground/fs-serve/__tests__/deny/fs-serve-deny.spec.ts,vitejs,vite,fs-serve-deny.spec.ts,TypeScript,10
./src/_00/output/TypeScript/vitejs~vite/playground/hmr-ssr/accept-exports/main-accepted/target.ts,vitejs,vite,target.ts,TypeScript,10
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/publicDir.ts,vitejs,vite,publicDir.ts,TypeScript,52
./src/_00/output/TypeScript/vitejs~vite/playground/environment-react-ssr/src/entry-client.tsx,vitejs,vite,entry-client.tsx,TypeScript,10
./src/_00/output/TypeScript/vitejs~vite/playground/ssr-noexternal/__tests__/ssr-noexternal.spec.ts,vitejs,vite,ssr-noexternal.spec.ts,TypeScript,8
./src/_00/output/TypeScript/vitejs~vite/packages/vite/src/node/__tests__/external.spec.ts,vitejs,vite,external.spec.ts,TypeScript,27
./src/_00/output/TypeScript/vitejs~vite/playground/env-nested/__tests__/env-nested.spec.ts,vitejs,vite,env-nested.spec.ts,TypeScript,12
