path|owner|project|file|language|code
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/arrayFlatNoCrashInference.js|microsoft|TypeScript|arrayFlatNoCrashInference.js|JavaScript|7
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/commentsPropertySignature1.js|microsoft|TypeScript|commentsPropertySignature1.js|JavaScript|6
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/spreadExcessProperty.js|microsoft|TypeScript|spreadExcessProperty.js|JavaScript|16
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/parserForOfStatement6.js|microsoft|TypeScript|parserForOfStatement6.js|JavaScript|4
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/overloadOnConstInheritance1.js|microsoft|TypeScript|overloadOnConstInheritance1.js|JavaScript|8
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/exportInterfaceClassAndValue.js|microsoft|TypeScript|exportInterfaceClassAndValue.js|JavaScript|7
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/es6UseOfTopLevelRequire.js|microsoft|TypeScript|es6UseOfTopLevelRequire.js|JavaScript|16
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/decoratorMetadataNoStrictNull.js|microsoft|TypeScript|decoratorMetadataNoStrictNull.js|JavaScript|28
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/typeGuardTypeOfUndefined.js|microsoft|TypeScript|typeGuardTypeOfUndefined.js|JavaScript|336
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/pickOfLargeObjectUnionWorks.js|microsoft|TypeScript|pickOfLargeObjectUnionWorks.js|JavaScript|75
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/selfRef.js|microsoft|TypeScript|selfRef.js|JavaScript|33
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/tsserver/projectErrors/getting-errors-before-opening-file.js|microsoft|TypeScript|getting-errors-before-opening-file.js|JavaScript|45
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/usingDeclarationsWithLegacyClassDecorators.7(module=esnext,target=es2015).js|microsoft|TypeScript|usingDeclarationsWithLegacyClassDecorators.7(module=esnext,target=es2015).js|JavaScript|24
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/parserFunctionPropertyAssignment3.js|microsoft|TypeScript|parserFunctionPropertyAssignment3.js|JavaScript|2
./src/_00/output/TypeScript/microsoft~TypeScript/tests/baselines/reference/tsbuild/resolveJsonModule/importing-json-module-from-project-reference.js|microsoft|TypeScript|importing-json-module-from-project-reference.js|JavaScript|190
