path|owner|project|language|code
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/data/proto/msgType0x210.kt|mamoe|mirai|Kotlin|3400
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/data/proto/OIDB.kt|mamoe|mirai|Kotlin|2345
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/data/proto/Msg.kt|mamoe|mirai|Kotlin|1307
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/packet/Tlv.kt|mamoe|mirai|Kotlin|874
./src/_00/output/Kotlin/mamoe~mirai/mirai-core-api/src/commonMain/kotlin/message/data/Face.kt|mamoe|mirai|Kotlin|867
./src/_00/output/Kotlin/mamoe~mirai/mirai-console/backend/mirai-console/test/command/InstanceTestCommand.kt|mamoe|mirai|Kotlin|784
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/packet/login/WtLogin.kt|mamoe|mirai|Kotlin|766
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/data/proto/MsgSvc.kt|mamoe|mirai|Kotlin|723
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/MiraiImpl.kt|mamoe|mirai|Kotlin|702
./src/_00/output/Kotlin/mamoe~mirai/mirai-console/backend/mirai-console/src/command/BuiltInCommands.kt|mamoe|mirai|Kotlin|637
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonTest/kotlin/message/protocol/impl/MarketFaceProtocolTest.kt|mamoe|mirai|Kotlin|613
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonTest/kotlin/message/protocol/impl/ImageProtocolTest.kt|mamoe|mirai|Kotlin|571
./src/_00/output/Kotlin/mamoe~mirai/mirai-console/backend/mirai-console/src/internal/plugin/JvmPluginClassLoader.kt|mamoe|mirai|Kotlin|554
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/contact/active/GroupActiveProtocol.kt|mamoe|mirai|Kotlin|527
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/data/proto/Cmd0x346.kt|mamoe|mirai|Kotlin|526
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonTest/kotlin/message/protocol/impl/AbstractMessageProtocolTest.kt|mamoe|mirai|Kotlin|516
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonTest/kotlin/message/protocol/impl/QuoteReplyProtocolTest.kt|mamoe|mirai|Kotlin|511
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/jvmBaseMain/kotlin/utils/RemoteFileImpl.kt|mamoe|mirai|Kotlin|511
./src/_00/output/Kotlin/mamoe~mirai/mirai-core-mock/test/mock/MockGroupTest.kt|mamoe|mirai|Kotlin|502
./src/_00/output/Kotlin/mamoe~mirai/mirai-core/src/commonMain/kotlin/network/protocol/data/proto/msgType0x211.kt|mamoe|mirai|Kotlin|500
