path|owner|project|language|code
./src/_00/output/PHP/yiisoft~yii2/tests/framework/db/QueryBuilderTest.php|yiisoft|yii2|PHP|2181
./src/_00/output/PHP/yiisoft~yii2/tests/framework/helpers/HtmlTest.php|yiisoft|yii2|PHP|1907
./src/_00/output/PHP/yiisoft~yii2/tests/framework/db/ActiveRecordTest.php|yiisoft|yii2|PHP|1762
./src/_00/output/PHP/yiisoft~yii2/tests/framework/helpers/ArrayHelperTest.php|yiisoft|yii2|PHP|1485
./src/_00/output/PHP/yiisoft~yii2/tests/framework/web/UrlRuleTest.php|yiisoft|yii2|PHP|1321
./src/_00/output/PHP/yiisoft~yii2/tests/framework/db/CommandTest.php|yiisoft|yii2|PHP|1242
./src/_00/output/PHP/yiisoft~yii2/framework/helpers/mimeExtensions.php|yiisoft|yii2|PHP|1233
./src/_00/output/PHP/yiisoft~yii2/tests/framework/web/RequestTest.php|yiisoft|yii2|PHP|1084
./src/_00/output/PHP/yiisoft~yii2/framework/i18n/Formatter.php|yiisoft|yii2|PHP|1082
./src/_00/output/PHP/yiisoft~yii2/framework/helpers/mimeTypes.php|yiisoft|yii2|PHP|1002
./src/_00/output/PHP/yiisoft~yii2/tests/framework/base/SecurityTest.php|yiisoft|yii2|PHP|995
./src/_00/output/PHP/yiisoft~yii2/tests/js/tests/yii.validation.test.js|yiisoft|yii2|JavaScript|1524
./src/_00/output/PHP/yiisoft~yii2/tests/js/tests/yii.test.js|yiisoft|yii2|JavaScript|1183
