path|owner|project|language|code
./src/_00/output/PHP/sebastianbergmann~phpunit/tools/php-cs-fixer|sebastianbergmann|phpunit|PHP|99866
./src/_00/output/PHP/sebastianbergmann~phpunit/tools/composer|sebastianbergmann|phpunit|PHP|55221
./src/_00/output/PHP/sebastianbergmann~phpunit/tests/unit/Metadata/MetadataTest.php|sebastianbergmann|phpunit|PHP|3188
./src/_00/output/PHP/sebastianbergmann~phpunit/tools/php-scoper|sebastianbergmann|phpunit|PHP|3046
./src/_00/output/PHP/sebastianbergmann~phpunit/tests/unit/TextUI/Configuration/Cli/BuilderTest.php|sebastianbergmann|phpunit|PHP|1492
./src/_00/output/PHP/sebastianbergmann~phpunit/src/Framework/TestCase.php|sebastianbergmann|phpunit|PHP|1373
./src/_00/output/PHP/sebastianbergmann~phpunit/src/TextUI/Configuration/Cli/Configuration.php|sebastianbergmann|phpunit|PHP|1262
./src/_00/output/PHP/sebastianbergmann~phpunit/src/Framework/Assert.php|sebastianbergmann|phpunit|PHP|1229
./src/_00/output/PHP/sebastianbergmann~phpunit/src/Framework/Assert/Functions.php|sebastianbergmann|phpunit|PHP|1149
./src/_00/output/PHP/sebastianbergmann~phpunit/tests/unit/Event/Emitter/DispatchingEmitterTest.php|sebastianbergmann|phpunit|PHP|1075
