repo_path,path,original_path
TypeScript/vitejs~vite,packages/create-app/template-preact-ts/src/app.tsx,packages/create-vite/template-preact-ts/src/app.tsx
TypeScript/vitejs~vite,playground/assets/__tests__/relative-base/relative-base-assets.spec.ts,playground/assets/__tests__/relative-base/assets-relative-base.spec.ts
TypeScript/vitejs~vite,playground/assets/__tests__/url-base/url-base-assets.spec.ts,playground/assets/__tests__/url-base/assets-url-base.spec.ts
TypeScript/vitejs~vite,packages/vite/src/dep-types/commonjs.d.ts,packages/vite/src/types/commonjs.d.ts
TypeScript/vitejs~vite,playground/css/__tests__/no-css-minify/no-css-minify.spec.ts,playground/css/__tests__/no-css-minify/css-no-css-minify.spec.ts
TypeScript/vitejs~vite,playground/css/__tests__/same-file-name/same-file-name.spec.ts,playground/css/__tests__/same-file-name/css-same-file-name.spec.ts
TypeScript/vitejs~vite,packages/vite/src/runtime/sourcemap/decoder.ts,packages/vite/src/module-runner/sourcemap/decoder.ts
TypeScript/vitejs~vite,packages/vite/src/node/lib/esbuild.ts,packages/vite/src/node/plugins/esbuild.ts
TypeScript/vitejs~vite,packages/playground/hmr/event.d.ts,playground/hmr/event.d.ts
TypeScript/vitejs~vite,packages/vite/src/node/ssr/ssrExternal.ts,packages/vite/src/node/external.ts
TypeScript/vitejs~vite,packages/vite/src/hmrPayload.ts,packages/vite/types/hmrPayload.d.ts
TypeScript/vitejs~vite,packages/playground/lib/__tests__/lib.spec.ts,playground/lib/__tests__/lib.spec.ts
TypeScript/vitejs~vite,packages/playground/tsconfig-json/src/main.ts,playground/tsconfig-json/src/main.ts
TypeScript/vitejs~vite,packages/create-app/template-react-ts/src/main.tsx,packages/create-vite/template-react-ts/src/main.tsx
TypeScript/vitejs~vite,packages/playground/nested-deps/__tests__/nested-deps.spec.ts,playground/nested-deps/__tests__/nested-deps.spec.ts
TypeScript/vitejs~vite,packages/playground/tsconfig-json/src/not-used-type.ts,playground/tsconfig-json/src/not-used-type.ts
TypeScript/vitejs~vite,packages/playground/optimize-deps/__tests__/optimize-deps.spec.ts,playground/optimize-deps/__tests__/optimize-deps.spec.ts
TypeScript/vitejs~vite,packages/playground/tailwind/postcss.config.ts,playground/tailwind/postcss.config.ts
TypeScript/vitejs~vite,packages/playground/preload/__tests__/preload.spec.ts,playground/preload/__tests__/preload.spec.ts
TypeScript/vitejs~vite,playground/proxy-bypass/__tests__/proxy-hmr.spec.ts,playground/proxy-bypass/__tests__/proxy-bypass.spec.ts
TypeScript/vitejs~vite,packages/vite/src/node/plugins/size.ts,packages/vite/src/node/plugins/reporter.ts
TypeScript/vitejs~vite,packages/playground/resolve-config/__tests__/resolve-config.spec.ts,playground/resolve-config/__tests__/resolve-config.spec.ts
TypeScript/vitejs~vite,packages/vite/rollup.config.js,packages/vite/rollup.config.ts
TypeScript/vitejs~vite,packages/playground/shims.d.ts,playground/shims.d.ts
TypeScript/vitejs~vite,packages/playground/ssr-deps/__tests__/ssr-deps.spec.ts,playground/ssr-deps/__tests__/ssr-deps.spec.ts
TypeScript/vitejs~vite,packages/playground/ssr-webworker/__tests__/ssr-webworker.spec.ts,playground/ssr-webworker/__tests__/ssr-webworker.spec.ts
TypeScript/vitejs~vite,packages/vite/src/dep-types/terser.d.ts,packages/vite/src/types/terser.d.ts
TypeScript/vitejs~vite,packages/playground/tsconfig-json/__tests__/tsconfig-json.spec.ts,playground/tsconfig-json/__tests__/tsconfig-json.spec.ts
TypeScript/vitejs~vite,packages/playground/wasm/vite.config.ts,playground/wasm/vite.config.ts
TypeScript/vitejs~vite,playground/worker/__tests__/relative-base/relative-base-worker.spec.ts,playground/worker/__tests__/relative-base/worker-relative-base.spec.ts
