path|owner|project|file|language|code|comment|blank
./src/_00/output/Ruby/Homebrew~homebrew-core/.github/autobump.txt|Homebrew|homebrew-core|autobump.txt|Text|3430|0|0
./src/_00/output/Ruby/Homebrew~homebrew-core/pypi_formula_mappings.json|Homebrew|homebrew-core|pypi_formula_mappings.json|JSON|946|0|0
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/d/dvc.rb|Homebrew|homebrew-core|dvc.rb|Ruby|697|7|171
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/azure-cli.rb|Homebrew|homebrew-core|azure-cli.rb|Ruby|614|5|151
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm.rb|Homebrew|homebrew-core|llvm.rb|Ruby|611|119|126
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/prowler.rb|Homebrew|homebrew-core|prowler.rb|Ruby|598|1|147
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/b/biber.rb|Homebrew|homebrew-core|biber.rb|Ruby|572|3|132
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/d/dstack.rb|Homebrew|homebrew-core|dstack.rb|Ruby|503|1|124
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/aspell.rb|Homebrew|homebrew-core|aspell.rb|Ruby|497|1|101
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/d/duplicity.rb|Homebrew|homebrew-core|duplicity.rb|Ruby|490|3|115
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/s/scoutsuite.rb|Homebrew|homebrew-core|scoutsuite.rb|Ruby|490|1|119
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/t/texlive.rb|Homebrew|homebrew-core|texlive.rb|Ruby|490|28|96
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/ansible@10.rb|Homebrew|homebrew-core|ansible@10.rb|Ruby|487|6|114
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/ansible@9.rb|Homebrew|homebrew-core|ansible@9.rb|Ruby|486|6|114
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/ansible.rb|Homebrew|homebrew-core|ansible.rb|Ruby|478|5|111
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/j/jupyterlab.rb|Homebrew|homebrew-core|jupyterlab.rb|Ruby|475|9|116
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/ansible@7.rb|Homebrew|homebrew-core|ansible@7.rb|Ruby|470|28|110
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/ansible@8.rb|Homebrew|homebrew-core|ansible@8.rb|Ruby|470|5|111
./src/_00/output/Ruby/Homebrew~homebrew-core/.github/workflows/publish-commit-bottles.yml|Homebrew|homebrew-core|publish-commit-bottles.yml|YAML|439|7|45
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/c/checkov.rb|Homebrew|homebrew-core|checkov.rb|Ruby|424|2|102
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/s/swift.rb|Homebrew|homebrew-core|swift.rb|Ruby|418|52|85
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/q/qt.rb|Homebrew|homebrew-core|qt.rb|Ruby|410|86|59
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/php@8.1.rb|Homebrew|homebrew-core|php@8.1.rb|Ruby|398|41|52
./src/_00/output/Ruby/Homebrew~homebrew-core/.github/workflows/tests.yml|Homebrew|homebrew-core|tests.yml|YAML|396|17|40
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm@16.rb|Homebrew|homebrew-core|llvm@16.rb|Ruby|394|63|63
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/aider.rb|Homebrew|homebrew-core|aider.rb|Ruby|393|2|94
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/php.rb|Homebrew|homebrew-core|php.rb|Ruby|390|31|48
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/php@8.2.rb|Homebrew|homebrew-core|php@8.2.rb|Ruby|390|35|49
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/php@8.3.rb|Homebrew|homebrew-core|php@8.3.rb|Ruby|390|35|49
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/s/snapcraft.rb|Homebrew|homebrew-core|snapcraft.rb|Ruby|381|4|96
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm@14.rb|Homebrew|homebrew-core|llvm@14.rb|Ruby|371|71|60
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm@13.rb|Homebrew|homebrew-core|llvm@13.rb|Ruby|367|66|60
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/python@3.13.rb|Homebrew|homebrew-core|python@3.13.rb|Ruby|350|89|73
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm@17.rb|Homebrew|homebrew-core|llvm@17.rb|Ruby|349|57|58
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/python@3.12.rb|Homebrew|homebrew-core|python@3.12.rb|Ruby|349|103|77
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm@15.rb|Homebrew|homebrew-core|llvm@15.rb|Ruby|348|66|60
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm@18.rb|Homebrew|homebrew-core|llvm@18.rb|Ruby|346|56|59
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/python@3.11.rb|Homebrew|homebrew-core|python@3.11.rb|Ruby|344|104|72
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/python@3.9.rb|Homebrew|homebrew-core|python@3.9.rb|Ruby|343|99|73
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/f/fdroidserver.rb|Homebrew|homebrew-core|fdroidserver.rb|Ruby|340|4|79
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/o/openstackclient.rb|Homebrew|homebrew-core|openstackclient.rb|Ruby|338|1|78
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/a/aws-sam-cli.rb|Homebrew|homebrew-core|aws-sam-cli.rb|Ruby|335|0|83
./src/_00/output/Ruby/Homebrew~homebrew-core/.github/workflows/triage.yml|Homebrew|homebrew-core|triage.yml|YAML|331|3|50
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/o/openfast.rb|Homebrew|homebrew-core|openfast.rb|Ruby|331|0|9
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/python@3.10.rb|Homebrew|homebrew-core|python@3.10.rb|Ruby|331|102|71
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/l/llvm@11.rb|Homebrew|homebrew-core|llvm@11.rb|Ruby|327|54|53
./src/_00/output/Ruby/Homebrew~homebrew-core/Formula/p/python-freethreading.rb|Homebrew|homebrew-core|python-freethreading.rb|Ruby|326|90|72
