Unnamed: 0|path|owner|project|file|language|code|comment|blank
0|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/InterceptingSpec.swift|ReactiveCocoa|ReactiveCocoa|InterceptingSpec.swift|Swift|733|4|215
1|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/CHANGELOG.md|ReactiveCocoa|ReactiveCocoa|CHANGELOG.md|Markdown|696|0|261
2|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/KeyValueObservingSpec.swift|ReactiveCocoa|ReactiveCocoa|KeyValueObservingSpec.swift|Swift|506|26|162
3|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/KeyValueObservingSpec+Swift4.swift|ReactiveCocoa|ReactiveCocoa|KeyValueObservingSpec+Swift4.swift|Swift|460|23|154
4|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa/NSObject+KeyValueObserving.swift|ReactiveCocoa|ReactiveCocoa|NSObject+KeyValueObserving.swift|Swift|353|186|86
5|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/DelegateProxySpec.swift|ReactiveCocoa|ReactiveCocoa|DelegateProxySpec.swift|Swift|291|6|101
6|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa/NSObject+Intercepting.swift|ReactiveCocoa|ReactiveCocoa|NSObject+Intercepting.swift|Swift|269|128|74
7|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/DynamicPropertySpec.swift|ReactiveCocoa|ReactiveCocoa|DynamicPropertySpec.swift|Swift|251|2|74
8|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/AppKit/ActionProxySpec.swift|ReactiveCocoa|ReactiveCocoa|ActionProxySpec.swift|Swift|219|4|80
9|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UINavigationItemSpec.swift|ReactiveCocoa|ReactiveCocoa|UINavigationItemSpec.swift|Swift|204|0|81
10|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa.xcodeproj/xcshareddata/xcschemes/ReactiveCocoa-macOS.xcscheme|ReactiveCocoa|ReactiveCocoa|ReactiveCocoa-macOS.xcscheme|XML|194|0|0
11|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UISearchBarSpec.swift|ReactiveCocoa|ReactiveCocoa|UISearchBarSpec.swift|Swift|194|0|67
12|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa.xcodeproj/xcshareddata/xcschemes/ReactiveCocoa-iOS.xcscheme|ReactiveCocoa|ReactiveCocoa|ReactiveCocoa-iOS.xcscheme|XML|180|0|0
13|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa.xcodeproj/xcshareddata/xcschemes/ReactiveCocoa-tvOS.xcscheme|ReactiveCocoa|ReactiveCocoa|ReactiveCocoa-tvOS.xcscheme|XML|169|0|0
14|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UIKeyboardSpec.swift|ReactiveCocoa|ReactiveCocoa|UIKeyboardSpec.swift|Swift|156|0|41
15|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UITextFieldSpec.swift|ReactiveCocoa|ReactiveCocoa|UITextFieldSpec.swift|Swift|156|2|47
16|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa.xcodeproj/xcshareddata/xcschemes/ReactiveMapKit-iOS.xcscheme|ReactiveCocoa|ReactiveCocoa|ReactiveMapKit-iOS.xcscheme|XML|155|0|0
17|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa.xcodeproj/xcshareddata/xcschemes/ReactiveMapKit-macOS.xcscheme|ReactiveCocoa|ReactiveCocoa|ReactiveMapKit-macOS.xcscheme|XML|155|0|0
18|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa.xcodeproj/xcshareddata/xcschemes/ReactiveMapKit-tvOS.xcscheme|ReactiveCocoa|ReactiveCocoa|ReactiveMapKit-tvOS.xcscheme|XML|155|0|0
19|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/KVOKVCExtensionSpec.swift|ReactiveCocoa|ReactiveCocoa|KVOKVCExtensionSpec.swift|Swift|145|2|45
20|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/AppKit/NSControlSpec.swift|ReactiveCocoa|ReactiveCocoa|NSControlSpec.swift|Swift|141|0|49
21|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/LifetimeSpec.swift|ReactiveCocoa|ReactiveCocoa|LifetimeSpec.swift|Swift|134|0|43
22|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/Documentation/DocumentingCode.md|ReactiveCocoa|ReactiveCocoa|DocumentingCode.md|Markdown|124|0|19
23|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/BindingTargetSpec.swift|ReactiveCocoa|ReactiveCocoa|BindingTargetSpec.swift|Swift|124|0|36
24|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UIPickerViewSpec.swift|ReactiveCocoa|ReactiveCocoa|UIPickerViewSpec.swift|Swift|120|0|34
25|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/README.md|ReactiveCocoa|ReactiveCocoa|README.md|Markdown|116|0|46
26|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/AppKit/NSButtonSpec.swift|ReactiveCocoa|ReactiveCocoa|NSButtonSpec.swift|Swift|111|1|39
27|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/InterceptingPerformanceTests.swift|ReactiveCocoa|ReactiveCocoa|InterceptingPerformanceTests.swift|Swift|109|7|32
28|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/AppKit/NSPopUpButtonSpec.swift|ReactiveCocoa|ReactiveCocoa|NSPopUpButtonSpec.swift|Swift|102|1|30
29|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UIScrollViewSpec.swift|ReactiveCocoa|ReactiveCocoa|UIScrollViewSpec.swift|Swift|95|0|30
30|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UITextViewSpec.swift|ReactiveCocoa|ReactiveCocoa|UITextViewSpec.swift|Swift|94|0|24
31|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UIBarButtonItemSpec.swift|ReactiveCocoa|ReactiveCocoa|UIBarButtonItemSpec.swift|Swift|93|0|31
32|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UIViewControllerSpec.swift|ReactiveCocoa|ReactiveCocoa|UIViewControllerSpec.swift|Swift|88|0|27
33|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/CocoaActionSpec.swift|ReactiveCocoa|ReactiveCocoa|CocoaActionSpec.swift|Swift|87|0|25
34|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa/DelegateProxy.swift|ReactiveCocoa|ReactiveCocoa|DelegateProxy.swift|Swift|81|14|22
35|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoaTests/UIKit/UIGestureRecognizerSpec.swift|ReactiveCocoa|ReactiveCocoa|UIGestureRecognizerSpec.swift|Swift|81|0|21
36|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/ReactiveCocoa.xcodeproj/xcshareddata/xcschemes/ReactiveCocoa-watchOS.xcscheme|ReactiveCocoa|ReactiveCocoa|ReactiveCocoa-watchOS.xcscheme|XML|80|0|0
37|./src/_00/output/Swift/ReactiveCocoa~ReactiveCocoa/Documentation/README.md|ReactiveCocoa|ReactiveCocoa|README.md|Markdown|79|0|36
