Unnamed: 0|path|owner|project|file|language|code|comment|blank
0|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/UI/Base.lproj/Main.storyboard|MonitorControl|MonitorControl|Main.storyboard|XML|2337|7|0
1|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Model/OtherDisplay.swift|MonitorControl|MonitorControl|OtherDisplay.swift|Swift|485|2|28
2|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Support/DisplayManager.swift|MonitorControl|MonitorControl|DisplayManager.swift|Swift|483|3|41
3|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/View Controllers/Preferences/DisplaysPrefsCellView.swift|MonitorControl|MonitorControl|DisplaysPrefsCellView.swift|Swift|375|3|50
4|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Support/SliderHandler.swift|MonitorControl|MonitorControl|SliderHandler.swift|Swift|327|20|39
5|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Model/Display.swift|MonitorControl|MonitorControl|Display.swift|Swift|320|1|29
6|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Support/AppDelegate.swift|MonitorControl|MonitorControl|AppDelegate.swift|Swift|318|2|32
7|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/View Controllers/Preferences/DisplaysPrefsViewController.swift|MonitorControl|MonitorControl|DisplaysPrefsViewController.swift|Swift|287|9|34
8|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Support/MenuHandler.swift|MonitorControl|MonitorControl|MenuHandler.swift|Swift|255|1|20
9|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Support/Arm64DDC.swift|MonitorControl|MonitorControl|Arm64DDC.swift|Swift|252|6|17
10|./src/_00/output/Swift/MonitorControl~MonitorControl/MonitorControl/Support/IntelDDC.swift|MonitorControl|MonitorControl|IntelDDC.swift|Swift|241|4|15
