Unnamed: 0|path|owner|project|file|language|code|comment|blank
0|./src/_00/output/Javascript/jquery~jquery/package-lock.json|jquery|jquery|package-lock.json|JSON|7257|0|0
1|./src/_00/output/Javascript/jquery~jquery/test/data/jquery-3.7.1.js|jquery|jquery|jquery-3.7.1.js|JavaScript|6768|1886|2062
2|./src/_00/output/Javascript/jquery~jquery/test/unit/ajax.js|jquery|jquery|ajax.js|JavaScript|3016|41|250
3|./src/_00/output/Javascript/jquery~jquery/test/unit/event.js|jquery|jquery|event.js|JavaScript|2664|228|738
4|./src/_00/output/Javascript/jquery~jquery/test/unit/manipulation.js|jquery|jquery|manipulation.js|JavaScript|2171|117|815
5|./src/_00/output/Javascript/jquery~jquery/test/unit/effects.js|jquery|jquery|effects.js|JavaScript|2104|73|443
6|./src/_00/output/Javascript/jquery~jquery/test/unit/selector.js|jquery|jquery|selector.js|JavaScript|1969|110|388
7|./src/_00/output/Javascript/jquery~jquery/test/unit/css.js|jquery|jquery|css.js|JavaScript|1470|38|379
8|./src/_00/output/Javascript/jquery~jquery/test/unit/attributes.js|jquery|jquery|attributes.js|JavaScript|1394|70|419
9|./src/_00/output/Javascript/jquery~jquery/test/unit/core.js|jquery|jquery|core.js|JavaScript|1250|67|314
10|./src/_00/output/Javascript/jquery~jquery/test/unit/deferred.js|jquery|jquery|deferred.js|JavaScript|934|9|202
11|./src/_00/output/Javascript/jquery~jquery/src/selector.js|jquery|jquery|selector.js|JavaScript|915|233|228
12|./src/_00/output/Javascript/jquery~jquery/test/unit/traversing.js|jquery|jquery|traversing.js|JavaScript|855|31|230
13|./src/_00/output/Javascript/jquery~jquery/test/unit/data.js|jquery|jquery|data.js|JavaScript|764|21|214
14|./src/_00/output/Javascript/jquery~jquery/test/unit/dimensions.js|jquery|jquery|dimensions.js|JavaScript|598|30|171
15|./src/_00/output/Javascript/jquery~jquery/test/unit/offset.js|jquery|jquery|offset.js|JavaScript|589|71|135
16|./src/_00/output/Javascript/jquery~jquery/src/event.js|jquery|jquery|event.js|JavaScript|562|159|154
17|./src/_00/output/Javascript/jquery~jquery/src/effects.js|jquery|jquery|effects.js|JavaScript|527|56|104
18|./src/_00/output/Javascript/jquery~jquery/src/ajax.js|jquery|jquery|ajax.js|JavaScript|520|186|171
19|./src/_00/output/Javascript/jquery~jquery/test/unit/wrap.js|jquery|jquery|wrap.js|JavaScript|411|11|101
20|./src/_00/output/Javascript/jquery~jquery/test/unit/callbacks.js|jquery|jquery|callbacks.js|JavaScript|323|16|67
21|./src/_00/output/Javascript/jquery~jquery/build/tasks/build.js|jquery|jquery|build.js|JavaScript|312|54|60
22|./src/_00/output/Javascript/jquery~jquery/test/data/qunit-fixture.html|jquery|jquery|qunit-fixture.html|HTML|280|4|25
23|./src/_00/output/Javascript/jquery~jquery/test/runner/run.js|jquery|jquery|run.js|JavaScript|280|20|36
24|./src/_00/output/Javascript/jquery~jquery/src/core.js|jquery|jquery|core.js|JavaScript|273|56|90
25|./src/_00/output/Javascript/jquery~jquery/test/unit/queue.js|jquery|jquery|queue.js|JavaScript|270|4|69
26|./src/_00/output/Javascript/jquery~jquery/test/data/testinit.js|jquery|jquery|testinit.js|JavaScript|269|104|73
27|./src/_00/output/Javascript/jquery~jquery/test/data/mock.php|jquery|jquery|mock.php|PHP|262|9|46
28|./src/_00/output/Javascript/jquery~jquery/src/css.js|jquery|jquery|css.js|JavaScript|253|84|83
29|./src/_00/output/Javascript/jquery~jquery/README.md|jquery|jquery|README.md|Markdown|250|0|134
30|./src/_00/output/Javascript/jquery~jquery/src/manipulation.js|jquery|jquery|manipulation.js|JavaScript|249|26|60
31|./src/_00/output/Javascript/jquery~jquery/src/deferred.js|jquery|jquery|deferred.js|JavaScript|237|88|67
32|./src/_00/output/Javascript/jquery~jquery/test/runner/browserstack/api.js|jquery|jquery|api.js|JavaScript|235|60|37
33|./src/_00/output/Javascript/jquery~jquery/test/unit/basic.js|jquery|jquery|basic.js|JavaScript|232|2|68
34|./src/_00/output/Javascript/jquery~jquery/test/unit/tween.js|jquery|jquery|tween.js|JavaScript|232|3|79
35|./src/_00/output/Javascript/jquery~jquery/test/delegatetest.html|jquery|jquery|delegatetest.html|HTML|207|0|13
36|./src/_00/output/Javascript/jquery~jquery/test/unit/animation.js|jquery|jquery|animation.js|JavaScript|204|7|48
37|./src/_00/output/Javascript/jquery~jquery/test/runner/browsers.js|jquery|jquery|browsers.js|JavaScript|187|34|27
38|./src/_00/output/Javascript/jquery~jquery/test/unit/support.js|jquery|jquery|support.js|JavaScript|174|11|28
39|./src/_00/output/Javascript/jquery~jquery/package.json|jquery|jquery|package.json|JSON|167|0|0
40|./src/_00/output/Javascript/jquery~jquery/test/unit/deprecated.js|jquery|jquery|deprecated.js|JavaScript|161|11|36
41|./src/_00/output/Javascript/jquery~jquery/build/tasks/compare_size.mjs|jquery|jquery|compare_size.mjs|JavaScript|152|9|32
42|./src/_00/output/Javascript/jquery~jquery/test/hovertest.html|jquery|jquery|hovertest.html|HTML|148|0|10
43|./src/_00/output/Javascript/jquery~jquery/build/release/cdn.js|jquery|jquery|cdn.js|JavaScript|145|6|24
44|./src/_00/output/Javascript/jquery~jquery/src/traversing.js|jquery|jquery|traversing.js|JavaScript|145|17|31
45|./src/_00/output/Javascript/jquery~jquery/build/tasks/node_smoke_tests.js|jquery|jquery|node_smoke_tests.js|JavaScript|139|5|12
46|./src/_00/output/Javascript/jquery~jquery/src/callbacks.js|jquery|jquery|callbacks.js|JavaScript|134|59|37
47|./src/_00/output/Javascript/jquery~jquery/src/event/trigger.js|jquery|jquery|trigger.js|JavaScript|133|21|38
48|./src/_00/output/Javascript/jquery~jquery/src/offset.js|jquery|jquery|offset.js|JavaScript|133|31|37
49|./src/_00/output/Javascript/jquery~jquery/test/runner/command.js|jquery|jquery|command.js|JavaScript|132|0|2
50|./src/_00/output/Javascript/jquery~jquery/build/release/dist.js|jquery|jquery|dist.js|JavaScript|130|32|28
51|./src/_00/output/Javascript/jquery~jquery/build/fixtures/README.md|jquery|jquery|README.md|Markdown|124|0|59
52|./src/_00/output/Javascript/jquery~jquery/src/attributes/val.js|jquery|jquery|val.js|JavaScript|121|14|34
53|./src/_00/output/Javascript/jquery~jquery/test/unit/ready.js|jquery|jquery|ready.js|JavaScript|119|14|33
54|./src/_00/output/Javascript/jquery~jquery/src/attributes/classes.js|jquery|jquery|classes.js|JavaScript|118|6|32
55|./src/_00/output/Javascript/jquery~jquery/test/data/testsuite.css|jquery|jquery|testsuite.css|CSS|113|4|31
56|./src/_00/output/Javascript/jquery~jquery/src/data.js|jquery|jquery|data.js|JavaScript|112|31|32
57|./src/_00/output/Javascript/jquery~jquery/src/queue.js|jquery|jquery|queue.js|JavaScript|110|9|22
58|./src/_00/output/Javascript/jquery~jquery/test/unit/serialize.js|jquery|jquery|serialize.js|JavaScript|107|4|44
59|./src/_00/output/Javascript/jquery~jquery/CONTRIBUTING.md|jquery|jquery|CONTRIBUTING.md|Markdown|106|0|77
60|./src/_00/output/Javascript/jquery~jquery/eslint.config.js|jquery|jquery|eslint.config.js|JavaScript|105|222|32
61|./src/_00/output/Javascript/jquery~jquery/test/runner/queue.js|jquery|jquery|queue.js|JavaScript|101|6|12
62|./src/_00/output/Javascript/jquery~jquery/test/runner/reporter.js|jquery|jquery|reporter.js|JavaScript|99|16|17
63|./src/_00/output/Javascript/jquery~jquery/test/data/offset/boxes.html|jquery|jquery|boxes.html|HTML|97|0|2
64|./src/_00/output/Javascript/jquery~jquery/test/data/selector/html5_selector.html|jquery|jquery|html5_selector.html|HTML|96|0|20
65|./src/_00/output/Javascript/jquery~jquery/src/attributes/prop.js|jquery|jquery|prop.js|JavaScript|94|16|24
66|./src/_00/output/Javascript/jquery~jquery/.github/workflows/node.js.yml|jquery|jquery|node.js.yml|YAML|91|0|14
67|./src/_00/output/Javascript/jquery~jquery/build/release/authors.js|jquery|jquery|authors.js|JavaScript|87|0|18
68|./src/_00/output/Javascript/jquery~jquery/src/selector-native.js|jquery|jquery|selector-native.js|JavaScript|87|39|21
69|./src/_00/output/Javascript/jquery~jquery/test/integration/data/gh-1764-fullscreen.js|jquery|jquery|gh-1764-fullscreen.js|JavaScript|87|2|10
70|./src/_00/output/Javascript/jquery~jquery/src/serialize.js|jquery|jquery|serialize.js|JavaScript|86|15|28
71|./src/_00/output/Javascript/jquery~jquery/src/data/Data.js|jquery|jquery|Data.js|JavaScript|84|44|27
72|./src/_00/output/Javascript/jquery~jquery/src/effects/Tween.js|jquery|jquery|Tween.js|JavaScript|83|11|16
73|./src/_00/output/Javascript/jquery~jquery/build/command.js|jquery|jquery|command.js|JavaScript|78|0|3
74|./src/_00/output/Javascript/jquery~jquery/src/manipulation/domManip.js|jquery|jquery|domManip.js|JavaScript|78|10|19
75|./src/_00/output/Javascript/jquery~jquery/src/ajax/xhr.js|jquery|jquery|xhr.js|JavaScript|77|16|21
76|./src/_00/output/Javascript/jquery~jquery/src/css/showHide.js|jquery|jquery|showHide.js|JavaScript|76|6|16
77|./src/_00/output/Javascript/jquery~jquery/test/networkerror.html|jquery|jquery|networkerror.html|HTML|76|6|2
78|./src/_00/output/Javascript/jquery~jquery/test/runner/listeners.js|jquery|jquery|listeners.js|JavaScript|75|16|19
79|./src/_00/output/Javascript/jquery~jquery/src/attributes/attr.js|jquery|jquery|attr.js|JavaScript|73|13|19
80|./src/_00/output/Javascript/jquery~jquery/src/traversing/findFilter.js|jquery|jquery|findFilter.js|JavaScript|70|6|15
81|./src/_00/output/Javascript/jquery~jquery/test/data/trusted-html.html|jquery|jquery|trusted-html.html|HTML|69|0|6
82|./src/_00/output/Javascript/jquery~jquery/test/data/readywait.html|jquery|jquery|readywait.html|HTML|65|7|4
83|./src/_00/output/Javascript/jquery~jquery/src/core/init.js|jquery|jquery|init.js|JavaScript|64|31|27
84|./src/_00/output/Javascript/jquery~jquery/src/manipulation/buildFragment.js|jquery|jquery|buildFragment.js|JavaScript|64|12|21
85|./src/_00/output/Javascript/jquery~jquery/build/release.js|jquery|jquery|release.js|JavaScript|62|20|14
86|./src/_00/output/Javascript/jquery~jquery/test/runner/selenium/createDriver.js|jquery|jquery|createDriver.js|JavaScript|61|7|16
87|./src/_00/output/Javascript/jquery~jquery/src/ajax/jsonp.js|jquery|jquery|jsonp.js|JavaScript|59|15|19
88|./src/_00/output/Javascript/jquery~jquery/test/bundler_smoke_tests/run-jsdom-tests.js|jquery|jquery|run-jsdom-tests.js|JavaScript|58|1|14
89|./src/_00/output/Javascript/jquery~jquery/.github/workflows/browserstack.yml|jquery|jquery|browserstack.yml|YAML|57|0|8
90|./src/_00/output/Javascript/jquery~jquery/src/ajax/script.js|jquery|jquery|script.js|JavaScript|57|19|9
91|./src/_00/output/Javascript/jquery~jquery/src/selector/tokenize.js|jquery|jquery|tokenize.js|JavaScript|57|9|15
92|./src/_00/output/Javascript/jquery~jquery/.github/workflows/browserstack-dispatch.yml|jquery|jquery|browserstack-dispatch.yml|YAML|55|0|7
93|./src/_00/output/Javascript/jquery~jquery/src/wrap.js|jquery|jquery|wrap.js|JavaScript|55|1|17
94|./src/_00/output/Javascript/jquery~jquery/test/data/trusted-types-attributes.html|jquery|jquery|trusted-types-attributes.html|HTML|55|0|6
95|./src/_00/output/Javascript/jquery~jquery/build/tasks/minify.js|jquery|jquery|minify.js|JavaScript|54|7|9
96|./src/_00/output/Javascript/jquery~jquery/src/selector/uniqueSort.js|jquery|jquery|uniqueSort.js|JavaScript|53|24|17
97|./src/_00/output/Javascript/jquery~jquery/test/runner/createTestServer.js|jquery|jquery|createTestServer.js|JavaScript|53|7|10
98|./src/_00/output/Javascript/jquery~jquery/.github/workflows/filestash.yml|jquery|jquery|filestash.yml|YAML|52|0|12
99|./src/_00/output/Javascript/jquery~jquery/test/data/testrunner.js|jquery|jquery|testrunner.js|JavaScript|52|19|22
100|./src/_00/output/Javascript/jquery~jquery/test/jquery.js|jquery|jquery|jquery.js|JavaScript|51|12|13
101|./src/_00/output/Javascript/jquery~jquery/src/core/ready-no-deferred.js|jquery|jquery|ready-no-deferred.js|JavaScript|50|17|20
102|./src/_00/output/Javascript/jquery~jquery/src/selector/preFilter.js|jquery|jquery|preFilter.js|JavaScript|48|21|19
103|./src/_00/output/Javascript/jquery~jquery/test/runner/lib/getBrowserString.js|jquery|jquery|getBrowserString.js|JavaScript|47|0|2
104|./src/_00/output/Javascript/jquery~jquery/src/css/adjustCSS.js|jquery|jquery|adjustCSS.js|JavaScript|46|9|13
105|./src/_00/output/Javascript/jquery~jquery/src/core/access.js|jquery|jquery|access.js|JavaScript|45|7|11
106|./src/_00/output/Javascript/jquery~jquery/test/data/offset/table.html|jquery|jquery|table.html|HTML|45|0|0
107|./src/_00/output/Javascript/jquery~jquery/test/data/offset/absolute.html|jquery|jquery|absolute.html|HTML|43|0|0
108|./src/_00/output/Javascript/jquery~jquery/test/data/offset/scroll.html|jquery|jquery|scroll.html|HTML|43|0|0
109|./src/_00/output/Javascript/jquery~jquery/src/ajax/load.js|jquery|jquery|load.js|JavaScript|40|17|14
110|./src/_00/output/Javascript/jquery~jquery/src/core/ready.js|jquery|jquery|ready.js|JavaScript|39|18|21
111|./src/_00/output/Javascript/jquery~jquery/test/index.html|jquery|jquery|index.html|HTML|38|11|7
112|./src/_00/output/Javascript/jquery~jquery/src/css/support.js|jquery|jquery|support.js|JavaScript|37|18|12
113|./src/_00/output/Javascript/jquery~jquery/src/deprecated/event.js|jquery|jquery|event.js|JavaScript|36|2|8
114|./src/_00/output/Javascript/jquery~jquery/src/dimensions.js|jquery|jquery|dimensions.js|JavaScript|36|8|12
115|./src/_00/output/Javascript/jquery~jquery/src/jquery.js|jquery|jquery|jquery.js|JavaScript|36|0|2
116|./src/_00/output/Javascript/jquery~jquery/test/data/offset/fixed.html|jquery|jquery|fixed.html|HTML|36|0|0
117|./src/_00/output/Javascript/jquery~jquery/test/data/css/cssComputeStyleTests.html|jquery|jquery|cssComputeStyleTests.html|HTML|34|0|0
118|./src/_00/output/Javascript/jquery~jquery/test/data/manipulation/iframe-denied.html|jquery|jquery|iframe-denied.html|HTML|34|0|3
119|./src/_00/output/Javascript/jquery~jquery/test/data/offset/relative.html|jquery|jquery|relative.html|HTML|34|0|0
120|./src/_00/output/Javascript/jquery~jquery/test/data/core/dynamic_ready.html|jquery|jquery|dynamic_ready.html|HTML|33|0|3
121|./src/_00/output/Javascript/jquery~jquery/test/data/offset/static.html|jquery|jquery|static.html|HTML|33|0|0
122|./src/_00/output/Javascript/jquery~jquery/test/integration/gh-1764-fullscreen.html|jquery|jquery|gh-1764-fullscreen.html|HTML|33|0|1
123|./src/_00/output/Javascript/jquery~jquery/build/tasks/npmcopy.js|jquery|jquery|npmcopy.js|JavaScript|32|0|10
124|./src/_00/output/Javascript/jquery~jquery/test/bundler_smoke_tests/src-esm-commonjs/main.js|jquery|jquery|main.js|JavaScript|32|0|6
125|./src/_00/output/Javascript/jquery~jquery/src/core/parseHTML.js|jquery|jquery|parseHTML.js|JavaScript|31|10|10
126|./src/_00/output/Javascript/jquery~jquery/test/data/ajax/onunload.html|jquery|jquery|onunload.html|HTML|30|0|1
