Unnamed: 0|path|owner|project|file|language|code|comment|blank
0|./src/_00/output/Javascript/cypress-io~cypress/cli/patches/@types+jquery+3.3.31.dev.patch|cypress-io|cypress|@types+jquery+3.3.31.dev.patch|diff|39609|6|7
1|./src/_00/output/Javascript/cypress-io~cypress/packages/runner/__snapshots__/retries.mochaEvents.cy.js|cypress-io|cypress|retries.mochaEvents.cy.js|JavaScript|7501|0|11
2|./src/_00/output/Javascript/cypress-io~cypress/packages/app/cypress/e2e/runner/retries.mochaEvents.snapshots.ts|cypress-io|cypress|retries.mochaEvents.snapshots.ts|TypeScript|7059|0|10
3|./src/_00/output/Javascript/cypress-io~cypress/packages/driver/cypress/fixtures/jquery-3.2.1.js|cypress-io|cypress|jquery-3.2.1.js|JavaScript|6625|1697|1878
4|./src/_00/output/Javascript/cypress-io~cypress/system-tests/projects/e2e/static/jquery.js|cypress-io|cypress|jquery.js|JavaScript|6526|1659|1889
5|./src/_00/output/Javascript/cypress-io~cypress/packages/frontend-shared/src/public/shiki/languages/javascript.tmLanguage.json|cypress-io|cypress|javascript.tmLanguage.json|JSON|5876|0|0
6|./src/_00/output/Javascript/cypress-io~cypress/packages/frontend-shared/src/public/shiki/languages/jsx.tmLanguage.json|cypress-io|cypress|jsx.tmLanguage.json|JSON|5876|0|0
7|./src/_00/output/Javascript/cypress-io~cypress/packages/frontend-shared/src/public/shiki/languages/tsx.tmLanguage.json|cypress-io|cypress|tsx.tmLanguage.json|JSON|5876|0|0
8|./src/_00/output/Javascript/cypress-io~cypress/packages/frontend-shared/src/public/shiki/languages/typescript.tmLanguage.json|cypress-io|cypress|typescript.tmLanguage.json|JSON|5623|0|0
9|./src/_00/output/Javascript/cypress-io~cypress/cli/patches/@types+mocha+8.0.3.dev.patch|cypress-io|cypress|@types+mocha+8.0.3.dev.patch|diff|5605|2|0
10|./src/_00/output/Javascript/cypress-io~cypress/system-tests/projects/e2e/elements.html|cypress-io|cypress|elements.html|HTML|4227|0|17
11|./src/_00/output/Javascript/cypress-io~cypress/system-tests/__snapshots__/spec_isolation_spec.js|cypress-io|cypress|spec_isolation_spec.js|JavaScript|4148|0|56
12|./src/_00/output/Javascript/cypress-io~cypress/packages/driver/cypress/e2e/commands/actions/click.cy.js|cypress-io|cypress|click.cy.js|JavaScript|3631|218|971
13|./src/_00/output/Javascript/cypress-io~cypress/packages/server/test/support/fixtures/server/really_big_json.json|cypress-io|cypress|really_big_json.json|JSON|3152|0|0
14|./src/_00/output/Javascript/cypress-io~cypress/packages/app/cypress/e2e/runner/runner.mochaEvents.snapshots.ts|cypress-io|cypress|runner.mochaEvents.snapshots.ts|TypeScript|3081|0|9
15|./src/_00/output/Javascript/cypress-io~cypress/packages/runner/__snapshots__/studio.mochaEvents.cy.js|cypress-io|cypress|studio.mochaEvents.cy.js|JavaScript|2861|0|11
16|./src/_00/output/Javascript/cypress-io~cypress/packages/frontend-shared/src/public/shiki/languages/html.tmLanguage.json|cypress-io|cypress|html.tmLanguage.json|JSON|2643|0|0
17|./src/_00/output/Javascript/cypress-io~cypress/circle.yml|cypress-io|cypress|circle.yml|YAML|2517|145|155
