path|owner|project|file|language|code|comment|blank
./src/_00/output/Javascript/gatsbyjs~gatsby/benchmarks/image-processing/plugins/gatsby-source-remote-images/urls.json|gatsbyjs|gatsby|urls.json|JSON|136208|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/.yarn/releases/yarn-1.21.0.js|gatsbyjs|gatsby|yarn-1.21.0.js|JavaScript|100991|24030|22251
./src/_00/output/Javascript/gatsbyjs~gatsby/starters/gatsby-starter-wordpress-blog/package-lock.json|gatsbyjs|gatsby|package-lock.json|JSON|33295|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/starters/blog/package-lock.json|gatsbyjs|gatsby|package-lock.json|JSON|30520|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/renovate.json5|gatsbyjs|gatsby|renovate.json5|JSON5|28835|119|0
./src/_00/output/Javascript/gatsbyjs~gatsby/starters/default/package-lock.json|gatsbyjs|gatsby|package-lock.json|JSON|27705|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/starters/hello-world/package-lock.json|gatsbyjs|gatsby|package-lock.json|JSON|27323|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/starters/gatsby-starter-minimal-ts/package-lock.json|gatsbyjs|gatsby|package-lock.json|JSON|27176|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/starters/gatsby-starter-minimal/package-lock.json|gatsbyjs|gatsby|package-lock.json|JSON|27138|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/fixtures/kitchen-sink.json|gatsbyjs|gatsby|kitchen-sink.json|JSON|10541|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/.github/actions/high-priority-prs/src/__tests__/fixtures/data.json|gatsbyjs|gatsby|data.json|JSON|9439|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/.github/actions/high-priority-prs/src/data.json|gatsbyjs|gatsby|data.json|JSON|7140|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/CHANGELOG.md|gatsbyjs|gatsby|CHANGELOG.md|Markdown|5492|0|3766
./src/_00/output/Javascript/gatsbyjs~gatsby/integration-tests/gatsby-source-wordpress/docker/seed/backup.sql|gatsbyjs|gatsby|backup.sql|SQL|4795|8|50
./src/_00/output/Javascript/gatsbyjs~gatsby/examples/using-redux-w-page-code-splitting/src/redux/data/dummy.json|gatsbyjs|gatsby|dummy.json|JSON|3417|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/cache-dir/fast-refresh-overlay/helpers/focus-trap.js|gatsbyjs|gatsby|focus-trap.js|JavaScript|2527|489|545
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/queries.js|gatsbyjs|gatsby|queries.js|JavaScript|2347|90|131
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/run-query.js|gatsbyjs|gatsby|run-query.js|JavaScript|2090|172|290
./src/_00/output/Javascript/gatsbyjs~gatsby/examples/using-javascript-transforms/src/static/fonts/fontawesome/style.css|gatsbyjs|gatsby|style.css|CSS|2080|10|643
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-source-medium/src/__tests__/__fixtures__/medium.json|gatsbyjs|gatsby|medium.json|JSON|1889|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-source-contentful/src/__tests__/data.json|gatsbyjs|gatsby|data.json|JSON|1878|0|0
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/build-schema.js|gatsbyjs|gatsby|build-schema.js|JavaScript|1847|13|114
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/extensions/__tests__/field-extensions.js|gatsbyjs|gatsby|field-extensions.js|JavaScript|1642|15|39
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby/src/schema/__tests__/node-model.js|gatsbyjs|gatsby|node-model.js|JavaScript|1419|43|140
./src/_00/output/Javascript/gatsbyjs~gatsby/.github/actions/format-stale-output/dist/index.js|gatsbyjs|gatsby|index.js|JavaScript|1382|271|131
./src/_00/output/Javascript/gatsbyjs~gatsby/packages/gatsby-cli/CHANGELOG.md|gatsbyjs|gatsby|CHANGELOG.md|Markdown|1332|0|1215
