repo_path,path,original_path
Kotlin/JetBrains~kotlin,kotlin-native/runtime/src/main/kotlin/kotlin/text/regex/AbstractCharClass.kt,libraries/stdlib/native-wasm/src/kotlin/text/regex/AbstractCharClass.kt
Kotlin/JetBrains~kotlin,compiler/tests/org/jetbrains/kotlin/jvm/compiler/AbstractCompileKotlinAgainstCustomBinariesTest.kt,compiler/tests-integration/tests/org/jetbrains/kotlin/jvm/compiler/AbstractCompileKotlinAgainstCustomBinariesTest.kt
Kotlin/JetBrains~kotlin,compose-compiler-hosted/src/main/java/androidx/compose/compiler/plugins/kotlin/lower/AbstractComposeLowering.kt,plugins/compose/compiler-hosted/src/main/java/androidx/compose/compiler/plugins/kotlin/lower/AbstractComposeLowering.kt
Kotlin/JetBrains~kotlin,compiler/tests-common/src/org/jetbrains/kotlin/checkers/AbstractDiagnosticsTest.kt,compiler/tests-common/tests/org/jetbrains/kotlin/checkers/AbstractDiagnosticsTest.kt
Kotlin/JetBrains~kotlin,compiler/resolution.common/src/org/jetbrains/kotlin/resolve/calls/mpp/AbstractExpectActualCompatibilityChecker.kt,compiler/resolution.common/src/org/jetbrains/kotlin/resolve/calls/mpp/AbstractExpectActualChecker.kt
Kotlin/JetBrains~kotlin,jps/jps-plugin/test/org/jetbrains/kotlin/jps/build/AbstractIncrementalJpsTest.kt,jps/jps-plugin/jps-tests/test/org/jetbrains/kotlin/jps/build/AbstractIncrementalJpsTest.kt
Kotlin/JetBrains~kotlin,compiler/fir/raw-fir/raw-fir.common/src/org/jetbrains/kotlin/fir/builder/BaseFirBuilder.kt,compiler/fir/raw-fir/raw-fir.common/src/org/jetbrains/kotlin/fir/builder/AbstractRawFirBuilder.kt
Kotlin/JetBrains~kotlin,compiler/resolution/src/org/jetbrains/kotlin/types/AbstractTypeApproximator.kt,compiler/resolution.common/src/org/jetbrains/kotlin/types/AbstractTypeApproximator.kt
Kotlin/JetBrains~kotlin,core/descriptors.common/src/org/jetbrains/kotlin/types/AbstractTypeChecker.kt,core/compiler.common/src/org/jetbrains/kotlin/types/AbstractTypeChecker.kt
Kotlin/JetBrains~kotlin,libraries/tools/kotlin-gradle-plugin-integration-tests/src/test/kotlin/org/jetbrains/kotlin/gradle/AppleFrameworkIT.kt,libraries/tools/kotlin-gradle-plugin-integration-tests/src/test/kotlin/org/jetbrains/kotlin/gradle/native/AppleFrameworkIT.kt
Kotlin/JetBrains~kotlin,compiler/ir/ir.psi2ir/src/org/jetbrains/kotlin/psi2ir/generators/CallGeneration.kt,compiler/ir/ir.psi2ir/src/org/jetbrains/kotlin/psi2ir/generators/ArgumentsGenerationUtils.kt
Kotlin/JetBrains~kotlin,libraries/stdlib/test/ArraysTest.kt,libraries/stdlib/test/collections/ArraysTest.kt
