repo_path,path,original_path
Go/evanw~esbuild,src/esbuild/ast/ast.go,internal/ast/ast.go
Go/evanw~esbuild,lib/browser.ts,lib/npm/browser.ts
Go/evanw~esbuild,internal/bundler/bundler_importstar_test.go,internal/bundler_tests/bundler_importstar_test.go
Go/evanw~esbuild,internal/bundler/bundler_importstar_ts_test.go,internal/bundler_tests/bundler_importstar_ts_test.go
Go/evanw~esbuild,internal/bundler/bundler_loader_test.go,internal/bundler_tests/bundler_loader_test.go
Go/evanw~esbuild,internal/bundler/bundler_splitting_test.go,internal/bundler_tests/bundler_splitting_test.go
Go/evanw~esbuild,internal/bundler/bundler_test.go,internal/bundler_tests/bundler_test.go
Go/evanw~esbuild,internal/bundler/bundler_ts_test.go,internal/bundler_tests/bundler_ts_test.go
Go/evanw~esbuild,internal/helpers/api_helpers.go,internal/cli_helpers/cli_helpers.go
Go/evanw~esbuild,pkg/cli/impl.go,pkg/cli/cli_impl.go
Go/evanw~esbuild,internal/bundler/debug.go,internal/linker/debug.go
Go/evanw~esbuild,src/esbuild/fs/fs.go,internal/fs/fs.go
Go/evanw~esbuild,internal/fs/fs_test.go,internal/fs/fs_mock_test.go
Go/evanw~esbuild,internal/parser/globals.go,internal/config/globals.go
Go/evanw~esbuild,internal/graph/module.go,internal/graph/input.go
Go/evanw~esbuild,internal/ast/ast.go,internal/js_ast/js_ast.go
Go/evanw~esbuild,internal/ast/ast_test.go,internal/js_ast/js_ast_test.go
Go/evanw~esbuild,internal/lexer/lexer_test.go,internal/js_lexer/js_lexer_test.go
Go/evanw~esbuild,internal/parser/parser_lower.go,internal/js_parser/js_parser_lower.go
Go/evanw~esbuild,internal/printer/printer_test.go,internal/js_printer/js_printer_test.go
Go/evanw~esbuild,internal/compat/table.go,internal/compat/js_table.go
Go/evanw~esbuild,internal/parser/parser_json.go,internal/js_parser/json_parser.go
Go/evanw~esbuild,internal/parser/parser_json_test.go,internal/js_parser/json_parser_test.go
Go/evanw~esbuild,internal/logging/logging.go,internal/logger/logger.go
Go/evanw~esbuild,internal/logging/logging_darwin.go,internal/logger/logger_darwin.go
Go/evanw~esbuild,internal/logging/logging_linux.go,internal/logger/logger_linux.go
Go/evanw~esbuild,internal/logging/logging_other.go,internal/logger/logger_other.go
Go/evanw~esbuild,internal/logging/logging_windows.go,internal/logger/logger_windows.go
Go/evanw~esbuild,src/esbuild/main/main.go,cmd/esbuild/main.go
Go/evanw~esbuild,internal/fs/fs_other.go,internal/fs/modkey_other.go
Go/evanw~esbuild,internal/fs/fs_unix.go,internal/fs/modkey_unix.go
Go/evanw~esbuild,lib/node.ts,lib/npm/node.ts
Go/evanw~esbuild,src/esbuild/runtime/runtime.go,internal/runtime/runtime.go
Go/evanw~esbuild,src/esbuild/main/service.go,cmd/esbuild/service.go
Go/evanw~esbuild,internal/parser/parser_sourcemap.go,internal/js_parser/sourcemap_parser.go
Go/evanw~esbuild,lib/stdio_protocol.ts,lib/shared/stdio_protocol.ts
Go/evanw~esbuild,internal/lexer/tables.go,internal/js_lexer/tables.go
Go/evanw~esbuild,internal/parser/parser_ts.go,internal/js_parser/ts_parser.go
Go/evanw~esbuild,lib/types.ts,lib/shared/types.ts
Go/evanw~esbuild,src/esbuild/main/version.go,cmd/esbuild/version.go
Go/evanw~esbuild,lib/npm/worker.ts,lib/shared/worker.ts
