path,owner,project,file,language,code
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/formatter/id_formatter.dart,rustdesk,rustdesk,id_formatter.dart,Dart,53
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/web/custom_cursor.dart,rustdesk,rustdesk,custom_cursor.dart,Dart,105
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/plugin/handlers.dart,rustdesk,rustdesk,handlers.dart,Dart,71
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/main.dart,rustdesk,rustdesk,main.dart,Dart,472
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/web/web_unique.dart,rustdesk,rustdesk,web_unique.dart,Dart,28
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/remote_input.dart,rustdesk,rustdesk,remote_input.dart,Dart,438
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/pages/install_page.dart,rustdesk,rustdesk,install_page.dart,Dart,246
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/server_model.dart,rustdesk,rustdesk,server_model.dart,Dart,773
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/animated_rotation_widget.dart,rustdesk,rustdesk,animated_rotation_widget.dart,Dart,48
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/overlay.dart,rustdesk,rustdesk,overlay.dart,Dart,582
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/web/bridge.dart,rustdesk,rustdesk,bridge.dart,Dart,1524
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/ab_model.dart,rustdesk,rustdesk,ab_model.dart,Dart,1641
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/web/dummy.dart,rustdesk,rustdesk,dummy.dart,Dart,13
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/gestures.dart,rustdesk,rustdesk,gestures.dart,Dart,648
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/mobile/pages/settings_page.dart,rustdesk,rustdesk,settings_page.dart,Dart,1123
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/plugin/model.dart,rustdesk,rustdesk,model.dart,Dart,90
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/input_model.dart,rustdesk,rustdesk,input_model.dart,Dart,1249
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/plugin/common.dart,rustdesk,rustdesk,common.dart,Dart,35
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/plugin/event.dart,rustdesk,rustdesk,event.dart,Dart,17
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/platform_model.dart,rustdesk,rustdesk,platform_model.dart,Dart,12
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/hbbs/hbbs.dart,rustdesk,rustdesk,hbbs.dart,Dart,232
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/pages/server_page.dart,rustdesk,rustdesk,server_page.dart,Dart,1250
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/mobile/widgets/dialog.dart,rustdesk,rustdesk,dialog.dart,Dart,306
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/widgets/refresh_wrapper.dart,rustdesk,rustdesk,refresh_wrapper.dart,Dart,36
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/cm_file_model.dart,rustdesk,rustdesk,cm_file_model.dart,Dart,301
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/peer_model.dart,rustdesk,rustdesk,peer_model.dart,Dart,238
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/address_book.dart,rustdesk,rustdesk,address_book.dart,Dart,828
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/mobile/pages/scan_page.dart,rustdesk,rustdesk,scan_page.dart,Dart,149
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/pages/connection_page.dart,rustdesk,rustdesk,connection_page.dart,Dart,471
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/mobile/pages/file_manager_page.dart,rustdesk,rustdesk,file_manager_page.dart,Dart,702
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/mobile/pages/home_page.dart,rustdesk,rustdesk,home_page.dart,Dart,218
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/group_model.dart,rustdesk,rustdesk,group_model.dart,Dart,256
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/pages/desktop_home_page.dart,rustdesk,rustdesk,desktop_home_page.dart,Dart,957
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/widgets/button.dart,rustdesk,rustdesk,button.dart,Dart,160
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/mobile/pages/server_page.dart,rustdesk,rustdesk,server_page.dart,Dart,850
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/native/common.dart,rustdesk,rustdesk,common.dart,Dart,13
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/consts.dart,rustdesk,rustdesk,consts.dart,Dart,477
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/pages/remote_page.dart,rustdesk,rustdesk,remote_page.dart,Dart,772
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/autocomplete.dart,rustdesk,rustdesk,autocomplete.dart,Dart,198
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/web/settings_page.dart,rustdesk,rustdesk,settings_page.dart,Dart,23
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/native/win32.dart,rustdesk,rustdesk,win32.dart,Dart,29
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/models/native_model.dart,rustdesk,rustdesk,native_model.dart,Dart,240
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/web/texture_rgba_renderer.dart,rustdesk,rustdesk,texture_rgba_renderer.dart,Dart,16
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/peers_view.dart,rustdesk,rustdesk,peers_view.dart,Dart,492
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/utils/event_loop.dart,rustdesk,rustdesk,event_loop.dart,Dart,56
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/utils/image.dart,rustdesk,rustdesk,image.dart,Dart,117
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/utils/http_service.dart,rustdesk,rustdesk,http_service.dart,Dart,99
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/widgets/popup_menu.dart,rustdesk,rustdesk,popup_menu.dart,Dart,689
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/plugin/utils/dialogs.dart,rustdesk,rustdesk,dialogs.dart,Dart,78
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/widgets/menu_button.dart,rustdesk,rustdesk,menu_button.dart,Dart,60
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/web/plugin/handlers.dart,rustdesk,rustdesk,handlers.dart,Dart,11
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/chat_page.dart,rustdesk,rustdesk,chat_page.dart,Dart,171
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/utils/multi_window_manager.dart,rustdesk,rustdesk,multi_window_manager.dart,Dart,420
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/common/widgets/my_group.dart,rustdesk,rustdesk,my_group.dart,Dart,230
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/plugin/widgets/desc_ui.dart,rustdesk,rustdesk,desc_ui.dart,Dart,259
./src/_00/output/Rust/rustdesk~rustdesk/flutter/lib/desktop/pages/port_forward_page.dart,rustdesk,rustdesk,port_forward_page.dart,Dart,328
