path|owner|project|language|code
./src/_00/output/Swift/mozilla-mobile~firefox-ios/BrowserKit/Sources/Common/Constants/EffectiveTLDNames.swift|mozilla-mobile|firefox-ios|Swift|9180
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Shared/Strings.swift|mozilla-mobile|firefox-ios|Swift|7131
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Browser/BrowserViewController/Views/BrowserViewController.swift|mozilla-mobile|firefox-ios|Swift|3378
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Telemetry/TelemetryWrapper.swift|mozilla-mobile|firefox-ios|Swift|1917
./src/_00/output/Swift/mozilla-mobile~firefox-ios/focus-ios/Blockzilla/BrowserViewController.swift|mozilla-mobile|firefox-ios|Swift|1738
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/firefox-ios-tests/Tests/ClientTests/TelemetryWrapperTests.swift|mozilla-mobile|firefox-ios|Swift|1391
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Storage/SQL/BrowserSchema.swift|mozilla-mobile|firefox-ios|Swift|1339
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Storage/ThirdParty/SwiftData.swift|mozilla-mobile|firefox-ios|Swift|1154
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/firefox-ios-tests/Tests/XCUITests/FxScreenGraph.swift|mozilla-mobile|firefox-ios|Swift|1038
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/firefox-ios-tests/Tests/ClientTests/TabManagement/TabManagerTests.swift|mozilla-mobile|firefox-ios|Swift|1029
./src/_00/output/Swift/mozilla-mobile~firefox-ios/focus-ios/Blockzilla/UIComponents/URLBar/URLBar.swift|mozilla-mobile|firefox-ios|Swift|988
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Storage/Rust/RustLogins.swift|mozilla-mobile|firefox-ios|Swift|972
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/firefox-ios-tests/Tests/ClientTests/Coordinators/BrowserCoordinatorTests.swift|mozilla-mobile|firefox-ios|Swift|918
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/TabManagement/Tab.swift|mozilla-mobile|firefox-ios|Swift|913
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Coordinators/Browser/BrowserCoordinator.swift|mozilla-mobile|firefox-ios|Swift|899
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Settings/SettingsTableViewController.swift|mozilla-mobile|firefox-ios|Swift|878
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Browser/BrowserViewController/Extensions/BrowserViewController+WebViewDelegates.swift|mozilla-mobile|firefox-ios|Swift|870
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Browser/Toolbars/Redux/AddressBarState.swift|mozilla-mobile|firefox-ios|Swift|864
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Browser/Search/SearchViewController.swift|mozilla-mobile|firefox-ios|Swift|821
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Browser/Tabs/Middleware/TabManagerMiddleware.swift|mozilla-mobile|firefox-ios|Swift|804
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Toolbar+URLBar/URLBarView.swift|mozilla-mobile|firefox-ios|Swift|762
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Home/LegacyHomepageViewController.swift|mozilla-mobile|firefox-ios|Swift|750
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/TabManagement/Legacy/LegacyTabManager.swift|mozilla-mobile|firefox-ios|Swift|746
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Library/HistoryPanel/HistoryPanel.swift|mozilla-mobile|firefox-ios|Swift|734
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Application/AccessibilityIdentifiers.swift|mozilla-mobile|firefox-ios|Swift|722
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/firefox-ios-tests/Tests/XCUITests/CreditCardsTests.swift|mozilla-mobile|firefox-ios|Swift|701
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Frontend/Browser/MainMenu/MainMenuConfigurationUtility.swift|mozilla-mobile|firefox-ios|Swift|697
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Assets/CC_Script/AddressMetaData.sys.mjs|mozilla-mobile|firefox-ios|JavaScript|2436
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Assets/CC_Script/fathom.mjs|mozilla-mobile|firefox-ios|JavaScript|1328
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Assets/CC_Script/CreditCardRuleset.sys.mjs|mozilla-mobile|firefox-ios|JavaScript|997
./src/_00/output/Swift/mozilla-mobile~firefox-ios/firefox-ios/Client/Assets/CC_Script/FormAutofillUtils.sys.mjs|mozilla-mobile|firefox-ios|JavaScript|980
