path|owner|project|language|code
./src/_00/output/Swift/Alamofire~Alamofire/docs/js/typeahead.jquery.js|Alamofire|Alamofire|JavaScript|1686
./src/_00/output/Swift/Alamofire~Alamofire/Tests/SessionTests.swift|Alamofire|Alamofire|Swift|1311
./src/_00/output/Swift/Alamofire~Alamofire/Tests/DataStreamTests.swift|Alamofire|Alamofire|Swift|1075
./src/_00/output/Swift/Alamofire~Alamofire/Tests/CombineTests.swift|Alamofire|Alamofire|Swift|1070
./src/_00/output/Swift/Alamofire~Alamofire/Tests/RequestTests.swift|Alamofire|Alamofire|Swift|1002
./src/_00/output/Swift/Alamofire~Alamofire/Tests/ServerTrustEvaluatorTests.swift|Alamofire|Alamofire|Swift|844
./src/_00/output/Swift/Alamofire~Alamofire/Tests/ResponseSerializationTests.swift|Alamofire|Alamofire|Swift|838
./src/_00/output/Swift/Alamofire~Alamofire/Source/Features/URLEncodedFormEncoder.swift|Alamofire|Alamofire|Swift|761
./src/_00/output/Swift/Alamofire~Alamofire/Tests/DownloadTests.swift|Alamofire|Alamofire|Swift|728
./src/_00/output/Swift/Alamofire~Alamofire/Source/Core/Session.swift|Alamofire|Alamofire|Swift|701
./src/_00/output/Swift/Alamofire~Alamofire/Tests/MultipartFormDataTests.swift|Alamofire|Alamofire|Swift|692
./src/_00/output/Swift/Alamofire~Alamofire/Tests/ParameterEncoderTests.swift|Alamofire|Alamofire|Swift|684
