path|owner|project|language|code
./src/_00/output/Swift/iina~iina/iina/MainWindowController.swift|iina|iina|Swift|2313
./src/_00/output/Swift/iina~iina/iina/PlayerCore.swift|iina|iina|Swift|2009
./src/_00/output/Swift/iina~iina/iina/MPVController.swift|iina|iina|Swift|1302
./src/_00/output/Swift/iina~iina/iina/QuickSettingViewController.swift|iina|iina|Swift|874
./src/_00/output/Swift/iina~iina/iina/PlaylistViewController.swift|iina|iina|Swift|808
./src/_00/output/Swift/iina~iina/iina/AppDelegate.swift|iina|iina|Swift|799
./src/_00/output/Swift/iina~iina/iina/MenuController.swift|iina|iina|Swift|788
./src/_00/output/Swift/iina~iina/iina/Preference.swift|iina|iina|Swift|763
./src/_00/output/Swift/iina~iina/iina/MPVOption.swift|iina|iina|Swift|762
./src/_00/output/Swift/iina~iina/iina/PrefPluginViewController.swift|iina|iina|Swift|715
