path|owner|project|file|language|code
./src/_00/output/Ruby/spree~spree/core/app/models/spree/taxon_image/configuration/active_storage.rb|spree|spree|active_storage.rb|Ruby|22
./src/_00/output/Ruby/spree~spree/api/app/controllers/spree/api/v2/storefront/digitals_controller.rb|spree|spree|digitals_controller.rb|Ruby|46
./src/_00/output/Ruby/spree~spree/core/lib/spree/core/number_generator.rb|spree|spree|number_generator.rb|Ruby|38
./src/_00/output/Ruby/spree~spree/core/spec/presenters/spree/filters/property_presenter_spec.rb|spree|spree|property_presenter_spec.rb|Ruby|19
./src/_00/output/Ruby/spree~spree/core/spec/models/spree/reimbursement_type/original_payment_spec.rb|spree|spree|original_payment_spec.rb|Ruby|45
./src/_00/output/Ruby/spree~spree/core/app/models/spree/customer_return.rb|spree|spree|customer_return.rb|Ruby|60
./src/_00/output/Ruby/spree~spree/core/app/finders/concerns/spree/product_filterable.rb|spree|spree|product_filterable.rb|Ruby|8
./src/_00/output/Ruby/spree~spree/core/spec/models/spree/adjustable/adjuster/promotion_spec.rb|spree|spree|promotion_spec.rb|Ruby|171
./src/_00/output/Ruby/spree~spree/core/spec/models/spree/product_filter_spec.rb|spree|spree|product_filter_spec.rb|Ruby|18
./src/_00/output/Ruby/spree~spree/core/app/models/spree/preference.rb|spree|spree|preference.rb|Ruby|12
./src/_00/output/Ruby/spree~spree/sample/db/samples/data_feeds.rb|spree|spree|data_feeds.rb|Ruby|4
./src/_00/output/Ruby/spree~spree/core/spec/lib/spree/money_spec.rb|spree|spree|money_spec.rb|Ruby|146
./src/_00/output/Ruby/spree~spree/core/app/models/spree/return_item/exchange_variant_eligibility/same_option_value.rb|spree|spree|same_option_value.rb|Ruby|17
./src/_00/output/Ruby/spree~spree/api/app/serializers/spree/v2/storefront/store_serializer.rb|spree|spree|store_serializer.rb|Ruby|16
./src/_00/output/Ruby/spree~spree/core/spec/models/spree/reimbursement_type/credit_spec.rb|spree|spree|credit_spec.rb|Ruby|43
./src/_00/output/Ruby/spree~spree/core/spec/models/spree/zone_member_spec.rb|spree|spree|zone_member_spec.rb|Ruby|23
./src/_00/output/Ruby/spree~spree/core/app/models/spree/state_change.rb|spree|spree|state_change.rb|Ruby|9
./src/_00/output/Ruby/spree~spree/api/app/controllers/spree/api/v2/storefront/order_status_controller.rb|spree|spree|order_status_controller.rb|Ruby|27
./src/_00/output/Ruby/spree~spree/core/app/models/spree/stock_transfer.rb|spree|spree|stock_transfer.rb|Ruby|64
