path|owner|project|language|code
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/priv/static/phoenix_live_view.js|phoenixframework|phoenix_live_view|JavaScript|5306
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/priv/static/phoenix_live_view.cjs.js|phoenixframework|phoenix_live_view|JavaScript|5275
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/priv/static/phoenix_live_view.esm.js|phoenixframework|phoenix_live_view|JavaScript|5256
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/assets/js/phoenix_live_view/view.js|phoenixframework|phoenix_live_view|JavaScript|1239
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/assets/test/view_test.js|phoenixframework|phoenix_live_view|JavaScript|1110
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/test/phoenix_live_view/html_formatter_test.exs|phoenixframework|phoenix_live_view|Elixir|1888
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/test/phoenix_live_view/html_engine_test.exs|phoenixframework|phoenix_live_view|Elixir|1822
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/lib/phoenix_component.ex|phoenixframework|phoenix_live_view|Elixir|1573
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/test/phoenix_component/declarative_assigns_test.exs|phoenixframework|phoenix_live_view|Elixir|1396
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/test/phoenix_live_view/diff_test.exs|phoenixframework|phoenix_live_view|Elixir|1379
./src/_00/output/Elixir/phoenixframework~phoenix_live_view/lib/phoenix_live_view/channel.ex|phoenixframework|phoenix_live_view|Elixir|1255
