repo_path,path,original_path
Rust/FuelLabs~sway,sway-fmt-v2/src/utils/language/expr/abi_cast.rs,swayfmt/src/utils/language/expr/abi_cast.rs
Rust/FuelLabs~sway,sway-core/src/asm_generation/abstract_instruction_set.rs,sway-core/src/asm_generation/fuel/abstract_instruction_set.rs
Rust/FuelLabs~sway,core_lang/src/asm_lang/allocated_ops.rs,sway-core/src/asm_lang/allocated_ops.rs
Rust/FuelLabs~sway,core_lang/src/control_flow_analysis/analyze_return_paths.rs,sway-core/src/control_flow_analysis/analyze_return_paths.rs
Rust/FuelLabs~sway,sway-parse/src/assignable.rs,sway-ast/src/assignable.rs
Rust/FuelLabs~sway,sway-core/src/decl_engine/functional_decl_id.rs,sway-core/src/decl_engine/associated_item_decl_id.rs
Rust/FuelLabs~sway,sway-fmt-v2/src/utils/language/attribute.rs,swayfmt/src/utils/language/attribute.rs
Rust/FuelLabs~sway,sway-fmt-v2/src/utils/map/byte_span.rs,swayfmt/src/utils/map/byte_span.rs
Rust/FuelLabs~sway,sway-core/src/parse_tree/call_path.rs,sway-core/src/language/call_path.rs
Rust/FuelLabs~sway,core_lang/src/semantic_analysis/ast_node/code_block.rs,sway-core/src/semantic_analysis/ast_node/code_block.rs
Rust/FuelLabs~sway,sway-fmt-v2/src/utils/language/expr/collections.rs,swayfmt/src/utils/language/expr/collections.rs
Rust/FuelLabs~sway,sway-fmt-v2/src/utils/map/comments.rs,swayfmt/src/utils/map/comments.rs
Rust/FuelLabs~sway,sway-core/src/asm_generation/compiler_constants.rs,sway-core/src/asm_generation/fuel/compiler_constants.rs
Rust/FuelLabs~sway,core_lang/src/concurrent_slab.rs,sway-core/src/concurrent_slab.rs
Rust/FuelLabs~sway,sway-core/src/parse_tree/declaration/constant.rs,sway-core/src/language/parsed/declaration/constant.rs
Rust/FuelLabs~sway,forc/src/utils/constants.rs,sway-utils/src/constants.rs
Rust/FuelLabs~sway,sway-core/src/semantic_analysis/ast_node/expression/usefulness/constructor_factory.rs,sway-core/src/semantic_analysis/ast_node/expression/match_expression/analysis/constructor_factory.rs
Rust/FuelLabs~sway,sway-core/src/type_system/create_type_id.rs,sway-core/src/type_system/ast_elements/create_type_id.rs
Rust/FuelLabs~sway,forc/src/defaults.rs,forc/src/utils/defaults.rs
Rust/FuelLabs~sway,forc-plugins/forc-client/src/ops/deploy/op.rs,forc-plugins/forc-client/src/op/deploy.rs
Rust/FuelLabs~sway,sway-fmt-v2/src/config/expr.rs,swayfmt/src/config/expr.rs
Rust/FuelLabs~sway,forc/src/cli/build.rs,forc/src/ops/forc_build.rs
Rust/FuelLabs~sway,forc/src/cli/init.rs,forc/src/ops/forc_init.rs
Rust/FuelLabs~sway,scripts/forc-documenter/src/helpers.rs,scripts/mdbook-forc-documenter/src/formatter.rs
Rust/FuelLabs~sway,sway-server/src/capabilities/formatting.rs,sway-lsp/src/capabilities/formatting.rs
