path|owner|project|file|language|code|comment|blank
./src/_00/output/Rust/fish-shell~fish-shell/po/fr.po|fish-shell|fish-shell|fr.po|PO File|53981|32231|26612
./src/_00/output/Rust/fish-shell~fish-shell/po/de.po|fish-shell|fish-shell|de.po|PO File|52369|27940|25256
./src/_00/output/Rust/fish-shell~fish-shell/po/en.po|fish-shell|fish-shell|en.po|PO File|52311|29718|25959
./src/_00/output/Rust/fish-shell~fish-shell/po/sv.po|fish-shell|fish-shell|sv.po|PO File|52309|29478|25888
./src/_00/output/Rust/fish-shell~fish-shell/po/pt_BR.po|fish-shell|fish-shell|pt_BR.po|PO File|52252|28054|25281
./src/_00/output/Rust/fish-shell~fish-shell/po/pl.po|fish-shell|fish-shell|pl.po|PO File|52175|27358|25029
./src/_00/output/Rust/fish-shell~fish-shell/po/zh_CN.po|fish-shell|fish-shell|zh_CN.po|PO File|52125|27179|24949
./src/_00/output/Rust/fish-shell~fish-shell/src/reader.rs|fish-shell|fish-shell|reader.rs|Rust|4239|857|537
./src/_00/output/Rust/fish-shell~fish-shell/src/ast.rs|fish-shell|fish-shell|ast.rs|Rust|3450|381|237
./src/_00/output/Rust/fish-shell~fish-shell/CHANGELOG.rst|fish-shell|fish-shell|CHANGELOG.rst|reStructuredText|3357|138|718
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/git.fish|fish-shell|fish-shell|git.fish|Fish Shell|2059|344|158
./src/_00/output/Rust/fish-shell~fish-shell/src/complete.rs|fish-shell|fish-shell|complete.rs|Rust|1860|475|275
./src/_00/output/Rust/fish-shell~fish-shell/src/parse_execution.rs|fish-shell|fish-shell|parse_execution.rs|Rust|1645|269|192
./src/_00/output/Rust/fish-shell~fish-shell/src/common.rs|fish-shell|fish-shell|common.rs|Rust|1622|396|187
./src/_00/output/Rust/fish-shell~fish-shell/src/widecharwidth/widechar_width.rs|fish-shell|fish-shell|widechar_width.rs|Rust|1573|60|21
./src/_00/output/Rust/fish-shell~fish-shell/src/parse_util.rs|fish-shell|fish-shell|parse_util.rs|Rust|1442|315|152
./src/_00/output/Rust/fish-shell~fish-shell/share/tools/web_config/webconfig.py|fish-shell|fish-shell|webconfig.py|Python|1361|223|226
./src/_00/output/Rust/fish-shell~fish-shell/src/history.rs|fish-shell|fish-shell|history.rs|Rust|1354|460|229
./src/_00/output/Rust/fish-shell~fish-shell/src/highlight.rs|fish-shell|fish-shell|highlight.rs|Rust|1303|226|111
./src/_00/output/Rust/fish-shell~fish-shell/src/screen.rs|fish-shell|fish-shell|screen.rs|Rust|1282|366|199
./src/_00/output/Rust/fish-shell~fish-shell/doc_src/language.rst|fish-shell|fish-shell|language.rst|reStructuredText|1192|175|783
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/hg.fish|fish-shell|fish-shell|hg.fish|Fish Shell|1189|106|104
./src/_00/output/Rust/fish-shell~fish-shell/src/expand.rs|fish-shell|fish-shell|expand.rs|Rust|1155|306|120
./src/_00/output/Rust/fish-shell~fish-shell/src/proc.rs|fish-shell|fish-shell|proc.rs|Rust|1153|407|216
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/gcc.fish|fish-shell|fish-shell|gcc.fish|Fish Shell|1094|3|3
./src/_00/output/Rust/fish-shell~fish-shell/benchmarks/benchmarks/aliases.fish|fish-shell|fish-shell|aliases.fish|Fish Shell|1076|8|7
./src/_00/output/Rust/fish-shell~fish-shell/src/tokenizer.rs|fish-shell|fish-shell|tokenizer.rs|Rust|1061|179|81
./src/_00/output/Rust/fish-shell~fish-shell/src/exec.rs|fish-shell|fish-shell|exec.rs|Rust|1031|336|138
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/virsh.fish|fish-shell|fish-shell|virsh.fish|Fish Shell|1003|239|240
./src/_00/output/Rust/fish-shell~fish-shell/share/tools/deroff.py|fish-shell|fish-shell|deroff.py|Python|997|52|100
./src/_00/output/Rust/fish-shell~fish-shell/src/input_common.rs|fish-shell|fish-shell|input_common.rs|Rust|965|140|102
./src/_00/output/Rust/fish-shell~fish-shell/src/input.rs|fish-shell|fish-shell|input.rs|Rust|960|137|89
./src/_00/output/Rust/fish-shell~fish-shell/src/parser.rs|fish-shell|fish-shell|parser.rs|Rust|913|241|159
./src/_00/output/Rust/fish-shell~fish-shell/src/pager.rs|fish-shell|fish-shell|pager.rs|Rust|895|206|135
./src/_00/output/Rust/fish-shell~fish-shell/src/bin/fish_indent.rs|fish-shell|fish-shell|fish_indent.rs|Rust|890|196|98
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/sfdx.fish|fish-shell|fish-shell|sfdx.fish|Fish Shell|877|20|165
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/test.rs|fish-shell|fish-shell|test.rs|Rust|862|128|102
./src/_00/output/Rust/fish-shell~fish-shell/src/env/environment_impl.rs|fish-shell|fish-shell|environment_impl.rs|Rust|858|182|130
./src/_00/output/Rust/fish-shell~fish-shell/share/tools/create_manpage_completions.py|fish-shell|fish-shell|create_manpage_completions.py|Python|853|113|189
./src/_00/output/Rust/fish-shell~fish-shell/src/wildcard.rs|fish-shell|fish-shell|wildcard.rs|Rust|852|253|122
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/set.rs|fish-shell|fish-shell|set.rs|Rust|838|97|84
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/cargo.fish|fish-shell|fish-shell|cargo.fish|Fish Shell|820|29|16
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/path.rs|fish-shell|fish-shell|path.rs|Rust|802|84|103
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/argparse.rs|fish-shell|fish-shell|argparse.rs|Rust|783|81|104
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/darcs.fish|fish-shell|fish-shell|darcs.fish|Fish Shell|779|126|90
./src/_00/output/Rust/fish-shell~fish-shell/src/io.rs|fish-shell|fish-shell|io.rs|Rust|775|184|83
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/shared.rs|fish-shell|fish-shell|shared.rs|Rust|769|107|81
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/mvn.fish|fish-shell|fish-shell|mvn.fish|Fish Shell|762|38|11
./src/_00/output/Rust/fish-shell~fish-shell/src/env_universal_common.rs|fish-shell|fish-shell|env_universal_common.rs|Rust|720|203|114
./src/_00/output/Rust/fish-shell~fish-shell/printf/src/tests.rs|fish-shell|fish-shell|tests.rs|Rust|714|48|84
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/read.rs|fish-shell|fish-shell|read.rs|Rust|663|68|65
./src/_00/output/Rust/fish-shell~fish-shell/cmake/FindRust.cmake|fish-shell|fish-shell|FindRust.cmake|CMake|656|78|78
./src/_00/output/Rust/fish-shell~fish-shell/src/path.rs|fish-shell|fish-shell|path.rs|Rust|637|140|77
./src/_00/output/Rust/fish-shell~fish-shell/src/tests/parser.rs|fish-shell|fish-shell|parser.rs|Rust|615|45|89
./src/_00/output/Rust/fish-shell~fish-shell/src/env_dispatch.rs|fish-shell|fish-shell|env_dispatch.rs|Rust|604|102|81
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/printf.rs|fish-shell|fish-shell|printf.rs|Rust|599|139|58
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/npm.fish|fish-shell|fish-shell|npm.fish|Fish Shell|582|78|69
./src/_00/output/Rust/fish-shell~fish-shell/src/env/environment.rs|fish-shell|fish-shell|environment.rs|Rust|582|133|93
./src/_00/output/Rust/fish-shell~fish-shell/src/bin/fish.rs|fish-shell|fish-shell|fish.rs|Rust|578|113|73
./src/_00/output/Rust/fish-shell~fish-shell/build_tools/littlecheck.py|fish-shell|fish-shell|littlecheck.py|Python|573|122|97
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/ip.fish|fish-shell|fish-shell|ip.fish|Fish Shell|567|35|11
./src/_00/output/Rust/fish-shell~fish-shell/share/tools/web_config/fishconfig.css|fish-shell|fish-shell|fishconfig.css|CSS|567|14|88
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/zypper.fish|fish-shell|fish-shell|zypper.fish|Fish Shell|563|20|114
./src/_00/output/Rust/fish-shell~fish-shell/src/wutil/wcstod.rs|fish-shell|fish-shell|wcstod.rs|Rust|562|55|22
./src/_00/output/Rust/fish-shell~fish-shell/src/tests/complete.rs|fish-shell|fish-shell|complete.rs|Rust|555|31|60
./src/_00/output/Rust/fish-shell~fish-shell/src/tests/highlight.rs|fish-shell|fish-shell|highlight.rs|Rust|553|25|61
./src/_00/output/Rust/fish-shell~fish-shell/doc_src/python_docs_theme/static/pydoctheme.css|fish-shell|fish-shell|pydoctheme.css|CSS|549|63|130
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/complete.rs|fish-shell|fish-shell|complete.rs|Rust|546|41|38
./src/_00/output/Rust/fish-shell~fish-shell/src/tinyexpr.rs|fish-shell|fish-shell|tinyexpr.rs|Rust|546|78|77
./src/_00/output/Rust/fish-shell~fish-shell/share/functions/fish_git_prompt.fish|fish-shell|fish-shell|fish_git_prompt.fish|Fish Shell|533|81|76
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/abbr.rs|fish-shell|fish-shell|abbr.rs|Rust|531|37|46
./src/_00/output/Rust/fish-shell~fish-shell/src/wutil/mod.rs|fish-shell|fish-shell|mod.rs|Rust|530|96|80
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/bind.rs|fish-shell|fish-shell|bind.rs|Rust|523|39|42
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/status.rs|fish-shell|fish-shell|status.rs|Rust|522|20|27
./src/_00/output/Rust/fish-shell~fish-shell/tests/checks/set.fish|fish-shell|fish-shell|set.fish|Fish Shell|522|321|173
./src/_00/output/Rust/fish-shell~fish-shell/src/event.rs|fish-shell|fish-shell|event.rs|Rust|516|93|75
./src/_00/output/Rust/fish-shell~fish-shell/src/wcstringutil.rs|fish-shell|fish-shell|wcstringutil.rs|Rust|508|99|60
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/commandline.rs|fish-shell|fish-shell|commandline.rs|Rust|503|39|49
./src/_00/output/Rust/fish-shell~fish-shell/src/threads.rs|fish-shell|fish-shell|threads.rs|Rust|484|159|87
./src/_00/output/Rust/fish-shell~fish-shell/src/tests/history.rs|fish-shell|fish-shell|history.rs|Rust|482|69|68
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/zfs.fish|fish-shell|fish-shell|zfs.fish|Fish Shell|477|79|49
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/p4.fish|fish-shell|fish-shell|p4.fish|Fish Shell|462|214|102
./src/_00/output/Rust/fish-shell~fish-shell/src/fork_exec/postfork.rs|fish-shell|fish-shell|postfork.rs|Rust|444|69|27
./src/_00/output/Rust/fish-shell~fish-shell/src/curses.rs|fish-shell|fish-shell|curses.rs|Rust|432|68|21
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/magento.fish|fish-shell|fish-shell|magento.fish|Fish Shell|430|122|79
./src/_00/output/Rust/fish-shell~fish-shell/src/wutil/wcstoi.rs|fish-shell|fish-shell|wcstoi.rs|Rust|426|61|44
./src/_00/output/Rust/fish-shell~fish-shell/src/output.rs|fish-shell|fish-shell|output.rs|Rust|422|85|56
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/ulimit.rs|fish-shell|fish-shell|ulimit.rs|Rust|415|12|42
./src/_00/output/Rust/fish-shell~fish-shell/src/key.rs|fish-shell|fish-shell|key.rs|Rust|415|27|35
./src/_00/output/Rust/fish-shell~fish-shell/printf/src/fmt_fp/mod.rs|fish-shell|fish-shell|mod.rs|Rust|409|112|52
./src/_00/output/Rust/fish-shell~fish-shell/doc_src/tutorial.rst|fish-shell|fish-shell|tutorial.rst|reStructuredText|405|54|298
./src/_00/output/Rust/fish-shell~fish-shell/src/signal.rs|fish-shell|fish-shell|signal.rs|Rust|402|91|72
./src/_00/output/Rust/fish-shell~fish-shell/src/tests/parse_util.rs|fish-shell|fish-shell|parse_util.rs|Rust|396|14|29
./src/_00/output/Rust/fish-shell~fish-shell/printf/src/printf_impl.rs|fish-shell|fish-shell|printf_impl.rs|Rust|394|90|46
./src/_00/output/Rust/fish-shell~fish-shell/src/color.rs|fish-shell|fish-shell|color.rs|Rust|391|59|68
./src/_00/output/Rust/fish-shell~fish-shell/src/topic_monitor.rs|fish-shell|fish-shell|topic_monitor.rs|Rust|383|153|65
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/functions.rs|fish-shell|fish-shell|functions.rs|Rust|381|13|35
./src/_00/output/Rust/fish-shell~fish-shell/src/fd_monitor.rs|fish-shell|fish-shell|fd_monitor.rs|Rust|379|119|58
./src/_00/output/Rust/fish-shell~fish-shell/src/parse_constants.rs|fish-shell|fish-shell|parse_constants.rs|Rust|377|77|66
./src/_00/output/Rust/fish-shell~fish-shell/src/wgetopt.rs|fish-shell|fish-shell|wgetopt.rs|Rust|370|142|66
./src/_00/output/Rust/fish-shell~fish-shell/src/wutil/dir_iter.rs|fish-shell|fish-shell|dir_iter.rs|Rust|370|66|48
./src/_00/output/Rust/fish-shell~fish-shell/src/history/file.rs|fish-shell|fish-shell|file.rs|Rust|369|108|76
./src/_00/output/Rust/fish-shell~fish-shell/tests/checks/string.fish|fish-shell|fish-shell|string.fish|Fish Shell|367|559|224
./src/_00/output/Rust/fish-shell~fish-shell/doc_src/interactive.rst|fish-shell|fish-shell|interactive.rst|reStructuredText|343|67|278
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/fossil.fish|fish-shell|fish-shell|fossil.fish|Fish Shell|342|46|50
./src/_00/output/Rust/fish-shell~fish-shell/src/function.rs|fish-shell|fish-shell|function.rs|Rust|342|93|57
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/btrfs.fish|fish-shell|fish-shell|btrfs.fish|Fish Shell|341|63|24
./src/_00/output/Rust/fish-shell~fish-shell/src/wchar_ext.rs|fish-shell|fish-shell|wchar_ext.rs|Rust|340|37|48
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/string/match.rs|fish-shell|fish-shell|match.rs|Rust|335|15|41
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/function.rs|fish-shell|fish-shell|function.rs|Rust|334|26|22
./src/_00/output/Rust/fish-shell~fish-shell/tests/checks/basic.fish|fish-shell|fish-shell|basic.fish|Fish Shell|332|204|91
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/dotnet.fish|fish-shell|fish-shell|dotnet.fish|Fish Shell|331|67|23
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/zpool.fish|fish-shell|fish-shell|zpool.fish|Fish Shell|329|68|41
./src/_00/output/Rust/fish-shell~fish-shell/share/tools/web_config/js/main.js|fish-shell|fish-shell|main.js|JavaScript|326|40|43
./src/_00/output/Rust/fish-shell~fish-shell/src/tests/expand.rs|fish-shell|fish-shell|expand.rs|Rust|325|83|45
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/history.rs|fish-shell|fish-shell|history.rs|Rust|317|19|21
./src/_00/output/Rust/fish-shell~fish-shell/share/tools/web_config/index.html|fish-shell|fish-shell|index.html|HTML|312|15|27
./src/_00/output/Rust/fish-shell~fish-shell/share/completions/rpm-ostree.fish|fish-shell|fish-shell|rpm-ostree.fish|Fish Shell|311|55|42
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/tests/string_tests.rs|fish-shell|fish-shell|string_tests.rs|Rust|300|3|27
./src/_00/output/Rust/fish-shell~fish-shell/src/builtins/string.rs|fish-shell|fish-shell|string.rs|Rust|298|19|31
